G28610.MHH-ES-1.1	FusionCatcher	./samples/G28610.MHH-ES-1.1/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G28610.MHH-ES-1.1	ChimPipe	./samples/G28610.MHH-ES-1.1/CHIMPIPE/chimericJunctions_chimpipe.txt
G28610.MHH-ES-1.1	MapSplice	./samples/G28610.MHH-ES-1.1/MAPSPLICE/fusions_well_annotated.txt
G28610.MHH-ES-1.1	JAFFA-Assembly	./samples/G28610.MHH-ES-1.1/JAFFA_ASSEMBLY/jaffa_results.csv
G28610.MHH-ES-1.1	deFuse	./samples/G28610.MHH-ES-1.1/DEFUSE/results.filtered.tsv
G28610.MHH-ES-1.1	EricScript	./samples/G28610.MHH-ES-1.1/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G28610.MHH-ES-1.1	InFusion	./samples/G28610.MHH-ES-1.1/INFUSION_CF3/infusion_output/fusions.txt
G28610.MHH-ES-1.1	JAFFA-Hybrid	./samples/G28610.MHH-ES-1.1/JAFFA_HYBRID/jaffa_results.csv
G28610.MHH-ES-1.1	PRADA	./samples/G28610.MHH-ES-1.1/PRADA/prada_fusions/prada.fus.summary.txt
G27463.SK-MEL-1.2	JAFFA-Direct	./samples/G27463.SK-MEL-1.2/JAFFA_DIRECT/jaffa_results.csv
G27463.SK-MEL-1.2	nFuse	./samples/G27463.SK-MEL-1.2/NFUSE/rna.results.tsv
G27463.SK-MEL-1.2	SOAP-fuse	./samples/G27463.SK-MEL-1.2/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
G27463.SK-MEL-1.2	ChimeraScan	./samples/G27463.SK-MEL-1.2/CHIMERASCAN/chimeras.bedpe
G27463.SK-MEL-1.2	FusionHunter	./samples/G27463.SK-MEL-1.2/FUSIONHUNTER/FusionHunter.fusion
G27463.SK-MEL-1.2	STAR-Fusion	./samples/G27463.SK-MEL-1.2/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
G27463.SK-MEL-1.2	TopHat-Fusion	./samples/G27463.SK-MEL-1.2/TOPHAT_FUSION/tophatfusion_out/result.txt
G27463.SK-MEL-1.2	FusionCatcher	./samples/G27463.SK-MEL-1.2/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G27463.SK-MEL-1.2	ChimPipe	./samples/G27463.SK-MEL-1.2/CHIMPIPE/chimericJunctions_chimpipe.txt
G27463.SK-MEL-1.2	MapSplice	./samples/G27463.SK-MEL-1.2/MAPSPLICE/fusions_well_annotated.txt
G27463.SK-MEL-1.2	JAFFA-Assembly	./samples/G27463.SK-MEL-1.2/JAFFA_ASSEMBLY/jaffa_results.csv
G27463.SK-MEL-1.2	deFuse	./samples/G27463.SK-MEL-1.2/DEFUSE/results.filtered.tsv
G27463.SK-MEL-1.2	EricScript	./samples/G27463.SK-MEL-1.2/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G27463.SK-MEL-1.2	InFusion	./samples/G27463.SK-MEL-1.2/INFUSION_CF3/infusion_output/fusions.txt
G27463.SK-MEL-1.2	JAFFA-Hybrid	./samples/G27463.SK-MEL-1.2/JAFFA_HYBRID/jaffa_results.csv
G27463.SK-MEL-1.2	PRADA	./samples/G27463.SK-MEL-1.2/PRADA/prada_fusions/prada.fus.summary.txt
VCaP_85	JAFFA-Direct	./samples/VCaP_85/JAFFA_DIRECT/jaffa_results.csv
VCaP_85	nFuse	./samples/VCaP_85/NFUSE/rna.results.tsv
VCaP_85	SOAP-fuse	./samples/VCaP_85/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
VCaP_85	ChimeraScan	./samples/VCaP_85/CHIMERASCAN/chimeras.bedpe
VCaP_85	FusionHunter	./samples/VCaP_85/FUSIONHUNTER/FusionHunter.fusion
VCaP_85	STAR-Fusion	./samples/VCaP_85/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
VCaP_85	TopHat-Fusion	./samples/VCaP_85/TOPHAT_FUSION/tophatfusion_out/result.txt
VCaP_85	FusionCatcher	./samples/VCaP_85/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
VCaP_85	ChimPipe	./samples/VCaP_85/CHIMPIPE/chimericJunctions_chimpipe.txt
VCaP_85	MapSplice	./samples/VCaP_85/MAPSPLICE/fusions_well_annotated.txt
VCaP_85	JAFFA-Assembly	./samples/VCaP_85/JAFFA_ASSEMBLY/jaffa_results.csv
VCaP_85	deFuse	./samples/VCaP_85/DEFUSE/results.filtered.tsv
VCaP_85	EricScript	./samples/VCaP_85/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
VCaP_85	InFusion	./samples/VCaP_85/INFUSION_CF3/infusion_output/fusions.txt
VCaP_85	JAFFA-Hybrid	./samples/VCaP_85/JAFFA_HYBRID/jaffa_results.csv
VCaP_85	PRADA	./samples/VCaP_85/PRADA/prada_fusions/prada.fus.summary.txt
G28054.KYSE-520.1	JAFFA-Direct	./samples/G28054.KYSE-520.1/JAFFA_DIRECT/jaffa_results.csv
G28054.KYSE-520.1	nFuse	./samples/G28054.KYSE-520.1/NFUSE/rna.results.tsv
G28054.KYSE-520.1	SOAP-fuse	./samples/G28054.KYSE-520.1/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
G28054.KYSE-520.1	ChimeraScan	./samples/G28054.KYSE-520.1/CHIMERASCAN/chimeras.bedpe
G28054.KYSE-520.1	FusionHunter	./samples/G28054.KYSE-520.1/FUSIONHUNTER/FusionHunter.fusion
G28054.KYSE-520.1	STAR-Fusion	./samples/G28054.KYSE-520.1/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
G28054.KYSE-520.1	TopHat-Fusion	./samples/G28054.KYSE-520.1/TOPHAT_FUSION/tophatfusion_out/result.txt
G28054.KYSE-520.1	FusionCatcher	./samples/G28054.KYSE-520.1/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G28054.KYSE-520.1	ChimPipe	./samples/G28054.KYSE-520.1/CHIMPIPE/chimericJunctions_chimpipe.txt
G28054.KYSE-520.1	MapSplice	./samples/G28054.KYSE-520.1/MAPSPLICE/fusions_well_annotated.txt
G28054.KYSE-520.1	JAFFA-Assembly	./samples/G28054.KYSE-520.1/JAFFA_ASSEMBLY/jaffa_results.csv
G28054.KYSE-520.1	deFuse	./samples/G28054.KYSE-520.1/DEFUSE/results.filtered.tsv
G28054.KYSE-520.1	EricScript	./samples/G28054.KYSE-520.1/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G28054.KYSE-520.1	InFusion	./samples/G28054.KYSE-520.1/INFUSION_CF3/infusion_output/fusions.txt
G28054.KYSE-520.1	JAFFA-Hybrid	./samples/G28054.KYSE-520.1/JAFFA_HYBRID/jaffa_results.csv
G28054.KYSE-520.1	PRADA	./samples/G28054.KYSE-520.1/PRADA/prada_fusions/prada.fus.summary.txt
G27479.SK-MEL-3.2	JAFFA-Direct	./samples/G27479.SK-MEL-3.2/JAFFA_DIRECT/jaffa_results.csv
G27479.SK-MEL-3.2	nFuse	./samples/G27479.SK-MEL-3.2/NFUSE/rna.results.tsv
G27479.SK-MEL-3.2	SOAP-fuse	./samples/G27479.SK-MEL-3.2/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
G27479.SK-MEL-3.2	ChimeraScan	./samples/G27479.SK-MEL-3.2/CHIMERASCAN/chimeras.bedpe
G27479.SK-MEL-3.2	FusionHunter	./samples/G27479.SK-MEL-3.2/FUSIONHUNTER/FusionHunter.fusion
G27479.SK-MEL-3.2	STAR-Fusion	./samples/G27479.SK-MEL-3.2/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
G27479.SK-MEL-3.2	TopHat-Fusion	./samples/G27479.SK-MEL-3.2/TOPHAT_FUSION/tophatfusion_out/result.txt
G27479.SK-MEL-3.2	FusionCatcher	./samples/G27479.SK-MEL-3.2/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G27479.SK-MEL-3.2	ChimPipe	./samples/G27479.SK-MEL-3.2/CHIMPIPE/chimericJunctions_chimpipe.txt
G27479.SK-MEL-3.2	MapSplice	./samples/G27479.SK-MEL-3.2/MAPSPLICE/fusions_well_annotated.txt
G27479.SK-MEL-3.2	JAFFA-Assembly	./samples/G27479.SK-MEL-3.2/JAFFA_ASSEMBLY/jaffa_results.csv
G27479.SK-MEL-3.2	deFuse	./samples/G27479.SK-MEL-3.2/DEFUSE/results.filtered.tsv
G27479.SK-MEL-3.2	EricScript	./samples/G27479.SK-MEL-3.2/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G27479.SK-MEL-3.2	InFusion	./samples/G27479.SK-MEL-3.2/INFUSION_CF3/infusion_output/fusions.txt
G27479.SK-MEL-3.2	JAFFA-Hybrid	./samples/G27479.SK-MEL-3.2/JAFFA_HYBRID/jaffa_results.csv
G27479.SK-MEL-3.2	PRADA	./samples/G27479.SK-MEL-3.2/PRADA/prada_fusions/prada.fus.summary.txt
G27280.TC-71.1	JAFFA-Direct	./samples/G27280.TC-71.1/JAFFA_DIRECT/jaffa_results.csv
G27280.TC-71.1	nFuse	./samples/G27280.TC-71.1/NFUSE/rna.results.tsv
G27280.TC-71.1	SOAP-fuse	./samples/G27280.TC-71.1/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
G27280.TC-71.1	ChimeraScan	./samples/G27280.TC-71.1/CHIMERASCAN/chimeras.bedpe
G27280.TC-71.1	FusionHunter	./samples/G27280.TC-71.1/FUSIONHUNTER/FusionHunter.fusion
G27280.TC-71.1	STAR-Fusion	./samples/G27280.TC-71.1/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
G27280.TC-71.1	TopHat-Fusion	./samples/G27280.TC-71.1/TOPHAT_FUSION/tophatfusion_out/result.txt
G27280.TC-71.1	FusionCatcher	./samples/G27280.TC-71.1/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G27280.TC-71.1	ChimPipe	./samples/G27280.TC-71.1/CHIMPIPE/chimericJunctions_chimpipe.txt
G27280.TC-71.1	MapSplice	./samples/G27280.TC-71.1/MAPSPLICE/fusions_well_annotated.txt
G27280.TC-71.1	JAFFA-Assembly	./samples/G27280.TC-71.1/JAFFA_ASSEMBLY/jaffa_results.csv
G27280.TC-71.1	deFuse	./samples/G27280.TC-71.1/DEFUSE/results.filtered.tsv
G27280.TC-71.1	EricScript	./samples/G27280.TC-71.1/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G27280.TC-71.1	InFusion	./samples/G27280.TC-71.1/INFUSION_CF3/infusion_output/fusions.txt
G27280.TC-71.1	JAFFA-Hybrid	./samples/G27280.TC-71.1/JAFFA_HYBRID/jaffa_results.csv
G27280.TC-71.1	PRADA	./samples/G27280.TC-71.1/PRADA/prada_fusions/prada.fus.summary.txt
G25214.MKN7.1	JAFFA-Direct	./samples/G25214.MKN7.1/JAFFA_DIRECT/jaffa_results.csv
G25214.MKN7.1	nFuse	./samples/G25214.MKN7.1/NFUSE/rna.results.tsv
G25214.MKN7.1	SOAP-fuse	./samples/G25214.MKN7.1/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
G25214.MKN7.1	ChimeraScan	./samples/G25214.MKN7.1/CHIMERASCAN/chimeras.bedpe
G25214.MKN7.1	FusionHunter	./samples/G25214.MKN7.1/FUSIONHUNTER/FusionHunter.fusion
G25214.MKN7.1	STAR-Fusion	./samples/G25214.MKN7.1/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
G25214.MKN7.1	TopHat-Fusion	./samples/G25214.MKN7.1/TOPHAT_FUSION/tophatfusion_out/result.txt
G25214.MKN7.1	FusionCatcher	./samples/G25214.MKN7.1/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G25214.MKN7.1	ChimPipe	./samples/G25214.MKN7.1/CHIMPIPE/chimericJunctions_chimpipe.txt
G25214.MKN7.1	MapSplice	./samples/G25214.MKN7.1/MAPSPLICE/fusions_well_annotated.txt
G25214.MKN7.1	JAFFA-Assembly	./samples/G25214.MKN7.1/JAFFA_ASSEMBLY/jaffa_results.csv
G25214.MKN7.1	deFuse	./samples/G25214.MKN7.1/DEFUSE/results.filtered.tsv
G25214.MKN7.1	EricScript	./samples/G25214.MKN7.1/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G25214.MKN7.1	InFusion	./samples/G25214.MKN7.1/INFUSION_CF3/infusion_output/fusions.txt
G25214.MKN7.1	JAFFA-Hybrid	./samples/G25214.MKN7.1/JAFFA_HYBRID/jaffa_results.csv
G25214.MKN7.1	PRADA	./samples/G25214.MKN7.1/PRADA/prada_fusions/prada.fus.summary.txt
K562	JAFFA-Direct	./samples/K562/JAFFA_DIRECT/jaffa_results.csv
K562	nFuse	./samples/K562/NFUSE/rna.results.tsv
K562	SOAP-fuse	./samples/K562/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
K562	ChimeraScan	./samples/K562/CHIMERASCAN/chimeras.bedpe
K562	FusionHunter	./samples/K562/FUSIONHUNTER/FusionHunter.fusion
K562	STAR-Fusion	./samples/K562/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
K562	TopHat-Fusion	./samples/K562/TOPHAT_FUSION/tophatfusion_out/result.txt
K562	FusionCatcher	./samples/K562/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
K562	ChimPipe	./samples/K562/CHIMPIPE/chimericJunctions_chimpipe.txt
K562	MapSplice	./samples/K562/MAPSPLICE/fusions_well_annotated.txt
K562	JAFFA-Assembly	./samples/K562/JAFFA_ASSEMBLY/jaffa_results.csv
K562	deFuse	./samples/K562/DEFUSE/results.filtered.tsv
K562	EricScript	./samples/K562/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
K562	InFusion	./samples/K562/INFUSION_CF3/infusion_output/fusions.txt
K562	JAFFA-Hybrid	./samples/K562/JAFFA_HYBRID/jaffa_results.csv
K562	PRADA	./samples/K562/PRADA/prada_fusions/prada.fus.summary.txt
G41682.KYSE-510.5	JAFFA-Direct	./samples/G41682.KYSE-510.5/JAFFA_DIRECT/jaffa_results.csv
G41682.KYSE-510.5	nFuse	./samples/G41682.KYSE-510.5/NFUSE/rna.results.tsv
G41682.KYSE-510.5	SOAP-fuse	./samples/G41682.KYSE-510.5/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
G41682.KYSE-510.5	ChimeraScan	./samples/G41682.KYSE-510.5/CHIMERASCAN/chimeras.bedpe
G41682.KYSE-510.5	FusionHunter	./samples/G41682.KYSE-510.5/FUSIONHUNTER/FusionHunter.fusion
G41682.KYSE-510.5	STAR-Fusion	./samples/G41682.KYSE-510.5/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
G41682.KYSE-510.5	TopHat-Fusion	./samples/G41682.KYSE-510.5/TOPHAT_FUSION/tophatfusion_out/result.txt
G41682.KYSE-510.5	FusionCatcher	./samples/G41682.KYSE-510.5/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G41682.KYSE-510.5	ChimPipe	./samples/G41682.KYSE-510.5/CHIMPIPE/chimericJunctions_chimpipe.txt
G41682.KYSE-510.5	MapSplice	./samples/G41682.KYSE-510.5/MAPSPLICE/fusions_well_annotated.txt
G41682.KYSE-510.5	JAFFA-Assembly	./samples/G41682.KYSE-510.5/JAFFA_ASSEMBLY/jaffa_results.csv
G41682.KYSE-510.5	deFuse	./samples/G41682.KYSE-510.5/DEFUSE/results.filtered.tsv
G41682.KYSE-510.5	EricScript	./samples/G41682.KYSE-510.5/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G41682.KYSE-510.5	InFusion	./samples/G41682.KYSE-510.5/INFUSION_CF3/infusion_output/fusions.txt
G41682.KYSE-510.5	JAFFA-Hybrid	./samples/G41682.KYSE-510.5/JAFFA_HYBRID/jaffa_results.csv
G41682.KYSE-510.5	PRADA	./samples/G41682.KYSE-510.5/PRADA/prada_fusions/prada.fus.summary.txt
G27259.AN3_CA.1	JAFFA-Direct	./samples/G27259.AN3_CA.1/JAFFA_DIRECT/jaffa_results.csv
G27259.AN3_CA.1	nFuse	./samples/G27259.AN3_CA.1/NFUSE/rna.results.tsv
G27259.AN3_CA.1	SOAP-fuse	./samples/G27259.AN3_CA.1/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
G27259.AN3_CA.1	ChimeraScan	./samples/G27259.AN3_CA.1/CHIMERASCAN/chimeras.bedpe
G27259.AN3_CA.1	FusionHunter	./samples/G27259.AN3_CA.1/FUSIONHUNTER/FusionHunter.fusion
G27259.AN3_CA.1	STAR-Fusion	./samples/G27259.AN3_CA.1/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
G27259.AN3_CA.1	TopHat-Fusion	./samples/G27259.AN3_CA.1/TOPHAT_FUSION/tophatfusion_out/result.txt
G27259.AN3_CA.1	FusionCatcher	./samples/G27259.AN3_CA.1/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G27259.AN3_CA.1	ChimPipe	./samples/G27259.AN3_CA.1/CHIMPIPE/chimericJunctions_chimpipe.txt
G27259.AN3_CA.1	MapSplice	./samples/G27259.AN3_CA.1/MAPSPLICE/fusions_well_annotated.txt
G27259.AN3_CA.1	JAFFA-Assembly	./samples/G27259.AN3_CA.1/JAFFA_ASSEMBLY/jaffa_results.csv
G27259.AN3_CA.1	deFuse	./samples/G27259.AN3_CA.1/DEFUSE/results.filtered.tsv
G27259.AN3_CA.1	EricScript	./samples/G27259.AN3_CA.1/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G27259.AN3_CA.1	InFusion	./samples/G27259.AN3_CA.1/INFUSION_CF3/infusion_output/fusions.txt
G27259.AN3_CA.1	JAFFA-Hybrid	./samples/G27259.AN3_CA.1/JAFFA_HYBRID/jaffa_results.csv
G27259.AN3_CA.1	PRADA	./samples/G27259.AN3_CA.1/PRADA/prada_fusions/prada.fus.summary.txt
G28050.KMM-1.1	JAFFA-Direct	./samples/G28050.KMM-1.1/JAFFA_DIRECT/jaffa_results.csv
G28050.KMM-1.1	nFuse	./samples/G28050.KMM-1.1/NFUSE/rna.results.tsv
G28050.KMM-1.1	SOAP-fuse	./samples/G28050.KMM-1.1/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
G28050.KMM-1.1	ChimeraScan	./samples/G28050.KMM-1.1/CHIMERASCAN/chimeras.bedpe
G28050.KMM-1.1	FusionHunter	./samples/G28050.KMM-1.1/FUSIONHUNTER/FusionHunter.fusion
G28050.KMM-1.1	STAR-Fusion	./samples/G28050.KMM-1.1/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
G28050.KMM-1.1	TopHat-Fusion	./samples/G28050.KMM-1.1/TOPHAT_FUSION/tophatfusion_out/result.txt
G28050.KMM-1.1	FusionCatcher	./samples/G28050.KMM-1.1/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G28050.KMM-1.1	ChimPipe	./samples/G28050.KMM-1.1/CHIMPIPE/chimericJunctions_chimpipe.txt
G28050.KMM-1.1	MapSplice	./samples/G28050.KMM-1.1/MAPSPLICE/fusions_well_annotated.txt
G28050.KMM-1.1	JAFFA-Assembly	./samples/G28050.KMM-1.1/JAFFA_ASSEMBLY/jaffa_results.csv
G28050.KMM-1.1	deFuse	./samples/G28050.KMM-1.1/DEFUSE/results.filtered.tsv
G28050.KMM-1.1	EricScript	./samples/G28050.KMM-1.1/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G28050.KMM-1.1	InFusion	./samples/G28050.KMM-1.1/INFUSION_CF3/infusion_output/fusions.txt
G28050.KMM-1.1	JAFFA-Hybrid	./samples/G28050.KMM-1.1/JAFFA_HYBRID/jaffa_results.csv
G28050.KMM-1.1	PRADA	./samples/G28050.KMM-1.1/PRADA/prada_fusions/prada.fus.summary.txt
G27233.A-498.1	JAFFA-Direct	./samples/G27233.A-498.1/JAFFA_DIRECT/jaffa_results.csv
G27233.A-498.1	nFuse	./samples/G27233.A-498.1/NFUSE/rna.results.tsv
G27233.A-498.1	SOAP-fuse	./samples/G27233.A-498.1/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
G27233.A-498.1	ChimeraScan	./samples/G27233.A-498.1/CHIMERASCAN/chimeras.bedpe
G27233.A-498.1	FusionHunter	./samples/G27233.A-498.1/FUSIONHUNTER/FusionHunter.fusion
G27233.A-498.1	STAR-Fusion	./samples/G27233.A-498.1/STAR_FUSION_GRCh37v19_FL3_v51b3df4/star-fusion.fusion_candidates.final.abridged
G27233.A-498.1	TopHat-Fusion	./samples/G27233.A-498.1/TOPHAT_FUSION/tophatfusion_out/result.txt
G27233.A-498.1	FusionCatcher	./samples/G27233.A-498.1/FUSION_CATCHER_V0994e/FusionCatcher_outdir/final-list_candidate-fusion-genes.txt
G27233.A-498.1	ChimPipe	./samples/G27233.A-498.1/CHIMPIPE/chimericJunctions_chimpipe.txt
G27233.A-498.1	MapSplice	./samples/G27233.A-498.1/MAPSPLICE/fusions_well_annotated.txt
G27233.A-498.1	JAFFA-Assembly	./samples/G27233.A-498.1/JAFFA_ASSEMBLY/jaffa_results.csv
G27233.A-498.1	deFuse	./samples/G27233.A-498.1/DEFUSE/results.filtered.tsv
G27233.A-498.1	EricScript	./samples/G27233.A-498.1/ERICSCRIPT/ericscript_outdir/MyEric.results.filtered.tsv
G27233.A-498.1	InFusion	./samples/G27233.A-498.1/INFUSION_CF3/infusion_output/fusions.txt
G27233.A-498.1	JAFFA-Hybrid	./samples/G27233.A-498.1/JAFFA_HYBRID/jaffa_results.csv
G27233.A-498.1	PRADA	./samples/G27233.A-498.1/PRADA/prada_fusions/prada.fus.summary.txt
H2228	JAFFA-Direct	./samples/H2228/JAFFA_DIRECT/jaffa_results.csv
H2228	nFuse	./samples/H2228/NFUSE/rna.results.tsv
H2228	SOAP-fuse	./samples/H2228/SOAP_FUSE/final_fusion_genes/sample/sample.final.Fusion.specific.for.genes
H2228	ChimeraScan	./samples/H2228/CHIMERASCAN/chimeras.bedpe
H2228	FusionHunter	./samples/H2228/FUSIONHUNTER/FusionHunter.fusion
