"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","ERO1LB:LRAT","chr1",236413185,"chr4",155670136,Inf,"3900",1092,FALSE,TRUE,TRUE,"Locus_6_Transcript_149/864_Confidence_0.006_Length_3151",2557,"HighConfidence","-"
"jaffa-direct","KIAA0556:PTPRF","chr16",27733016,"chr1",44056643,Inf,"3796",1079,FALSE,TRUE,TRUE,"Locus_306_Transcript_18/22_Confidence_0.586_Length_6816",5054,"HighConfidence","-"
"jaffa-direct","KCTD15:PRKAG1","chr19",34292247,"chr12",49398948,Inf,"3812",1007,FALSE,TRUE,TRUE,"Locus_340_Transcript_8/9_Confidence_0.550_Length_1509",468,"HighConfidence","-"
"jaffa-direct","PTCH2:ATF6","chr1",45294178,"chr1",161753780,116459.598,"3758",983,FALSE,TRUE,TRUE,"Locus_6_Transcript_751/864_Confidence_0.013_Length_5847",4245,"HighConfidence","-"
"jaffa-direct","MPDZ:APCS","chr9",13143465,"chr1",159557891,Inf,"3567",916,FALSE,TRUE,TRUE,"Locus_72_Transcript_12/14_Confidence_0.566_Length_4844",4079,"HighConfidence","-"
"jaffa-direct","TNFRSF12A:BVES","chr16",3071690,"chr6",105581463,Inf,"3308",849,FALSE,TRUE,TRUE,"Locus_89_Transcript_24/30_Confidence_0.116_Length_1943",332,"HighConfidence","-"
"jaffa-direct","LRRFIP1:CCNYL1","chr2",238678635,"chr2",208579066,30099.565,"1910",2223,FALSE,TRUE,TRUE,"Locus_6_Transcript_841/864_Confidence_0.029_Length_7949",1747,"HighConfidence","-"
"jaffa-direct","DEDD2:TMEM235","chr19",42719285,"chr17",76235105,Inf,"3037",780,TRUE,TRUE,TRUE,"Locus_486_Transcript_5/13_Confidence_0.333_Length_1113",241,"HighConfidence","-"
"jaffa-direct","UNC93A:CCDC42","chr6",167708186,"chr17",8644989,Inf,"3002",778,FALSE,TRUE,TRUE,"Locus_529_Transcript_4/4_Confidence_0.440_Length_1440",724,"HighConfidence","-"
"jaffa-direct","ATP10A:TMEM239","chr15",25932850,"chr20",2795798,Inf,"2931",776,TRUE,TRUE,TRUE,"Locus_414_Transcript_5/7_Confidence_0.144_Length_966",588,"HighConfidence","-"
"jaffa-direct","PCDH9:MOAP1","chr13",67477636,"chr14",93650707,Inf,"3142",496,TRUE,TRUE,TRUE,"Locus_60_Transcript_2/14_Confidence_0.158_Length_1666",208,"HighConfidence","-"
"jaffa-direct","MAP1B:C7orf33","chr5",71479652,"chr7",148312419,Inf,"2862",759,TRUE,TRUE,TRUE,"Locus_331_Transcript_10/15_Confidence_0.200_Length_977",467,"HighConfidence","-"
"jaffa-direct","HBZ:ING2","chr16",204095,"chr4",184431435,Inf,"2814",750,FALSE,TRUE,TRUE,"Locus_524_Transcript_1/4_Confidence_0.688_Length_1195",523,"HighConfidence","-"
"jaffa-direct","REPIN1:ZNF556","chr7",150066957,"chr19",2873494,Inf,"3121",422,FALSE,TRUE,TRUE,"Locus_6_Transcript_296/864_Confidence_0.004_Length_1654",204,"HighConfidence","-"
"jaffa-direct","TAF1D:DHX38","chr11",93474488,"chr16",72130038,Inf,"3030",506,FALSE,TRUE,TRUE,"Locus_388_Transcript_4/7_Confidence_0.467_Length_2194",2020,"HighConfidence","-"
"jaffa-direct","FITM2:NANOS3","chr20",42939616,"chr19",13991256,Inf,"2706",805,FALSE,TRUE,TRUE,"Locus_2735_Transcript_2/8_Confidence_0.205_Length_444",150,"HighConfidence","-"
"jaffa-direct","TPX2:SHISA7","chr20",30358274,"chr19",55945163,Inf,"2701",711,FALSE,TRUE,TRUE,"Locus_334_Transcript_1/18_Confidence_0.361_Length_3029",228,"HighConfidence","-"
"jaffa-direct","GOLGA6D:BTG2","chr15",75582320,"chr1",203276232,Inf,"2547",690,TRUE,TRUE,TRUE,"Locus_437_Transcript_2/15_Confidence_0.578_Length_1970",848,"HighConfidence","-"
"jaffa-direct","LLGL2:LY6G6F","chr17",73539582,"chr6",31677803,Inf,"2592",528,FALSE,TRUE,TRUE,"Locus_11020_Transcript_2/3_Confidence_0.667_Length_715",150,"HighConfidence","-"
"jaffa-direct","PDE4B:SLC25A41","chr1",66831449,"chr19",6429842,Inf,"2468",615,FALSE,TRUE,TRUE,"Locus_413_Transcript_23/25_Confidence_0.164_Length_2651",1739,"HighConfidence","-"
"jaffa-direct","TIMM10B:CD244","chr11",6503519,"chr1",160811275,Inf,"2428",623,FALSE,TRUE,TRUE,"Locus_357_Transcript_5/7_Confidence_0.867_Length_2952",2556,"HighConfidence","-"
"jaffa-direct","LRRIQ1:LENG1","chr12",85439915,"chr19",54662199,Inf,"2386",647,FALSE,TRUE,TRUE,"Locus_460_Transcript_1/5_Confidence_0.467_Length_1515",577,"HighConfidence","-"
"jaffa-direct","FAM3D:TPCN1","chr3",58631236,"chr12",113698173,Inf,"2585",382,FALSE,TRUE,TRUE,"Locus_590_Transcript_6/11_Confidence_0.484_Length_681",153,"HighConfidence","-"
"jaffa-direct","CXorf57:RBM17","chrX",105855953,"chr10",6148104,Inf,"2204",524,FALSE,TRUE,TRUE,"Locus_786_Transcript_3/6_Confidence_0.542_Length_2037",903,"HighConfidence","-"
"jaffa-direct","PDIA6:GTSF1L","chr2",10925060,"chr20",42354980,Inf,"2156",366,TRUE,TRUE,TRUE,"Locus_593_Transcript_5/12_Confidence_0.507_Length_1754",177,"HighConfidence","-"
"jaffa-direct","METAP1:CCDC181","chr4",99964538,"chr1",169391551,Inf,"1878",608,FALSE,TRUE,TRUE,"Locus_338_Transcript_3/15_Confidence_0.500_Length_2139",549,"HighConfidence","-"
"jaffa-direct","AP2M1:SP3","chr3",183900036,"chr2",174820960,Inf,"1711",635,FALSE,TRUE,TRUE,"Locus_341_Transcript_3/6_Confidence_0.474_Length_6742",1208,"HighConfidence","-"
"jaffa-direct","FAM25G:AGAP9","chr10",48249776,"chr10",48231779,17.996,"2057",204,FALSE,TRUE,TRUE,"Locus_400_Transcript_6/6_Confidence_0.478_Length_2032",155,"HighConfidence","-"
"jaffa-direct","SKAP1:SLC38A4","chr17",46266785,"chr12",47173813,Inf,"1907",349,TRUE,TRUE,TRUE,"Locus_966_Transcript_6/6_Confidence_0.176_Length_636",457,"HighConfidence","-"
"jaffa-direct","HIGD1B:SDCCAG3","chr17",42926756,"chr9",139298646,Inf,"1704",539,FALSE,TRUE,TRUE,"Locus_504_Transcript_4/8_Confidence_0.765_Length_1119",589,"HighConfidence","-"
"jaffa-direct","ASB9:C16orf54","chrX",15272859,"chr16",29756272,Inf,"1799",388,TRUE,TRUE,TRUE,"Locus_6_Transcript_742/864_Confidence_0.029_Length_12768",826,"HighConfidence","-"
"jaffa-direct","SLC16A13:HSPB8","chr17",6942208,"chr12",119624830,Inf,"1722",444,TRUE,TRUE,TRUE,"Locus_324_Transcript_11/12_Confidence_0.459_Length_2642",1253,"HighConfidence","-"
"jaffa-direct","CFL2:PRSS33","chr14",35182266,"chr16",2835172,Inf,"1853",285,TRUE,TRUE,TRUE,"Locus_6_Transcript_584/864_Confidence_0.001_Length_1928",633,"HighConfidence","-"
"jaffa-direct","KLF1:ARMC12","chr19",12997868,"chr6",35715353,Inf,"1619",355,TRUE,TRUE,TRUE,"Locus_1215_Transcript_4/6_Confidence_0.550_Length_729",128,"HighConfidence","-"
"jaffa-direct","SCAF1:PHTF1","chr19",50148391,"chr1",114247419,Inf,"1545",405,TRUE,TRUE,TRUE,"Locus_343_Transcript_23/26_Confidence_0.064_Length_1411",1118,"HighConfidence","-"
"jaffa-direct","ZNF396:FAM195B","chr18",32953840,"chr17",79781389,Inf,"1579",125,FALSE,TRUE,TRUE,"Locus_160_Transcript_11/19_Confidence_0.095_Length_680",150,"HighConfidence","-"
"jaffa-direct","MLNR:CCDC122","chr13",49795525,"chr13",44442939,5352.584,"1273",350,FALSE,TRUE,TRUE,"Locus_6_Transcript_270/864_Confidence_0.004_Length_1624",941,"HighConfidence","-"
"jaffa-direct","VMO1:HOPX","chr17",4689232,"chr4",57522178,Inf,"1147",435,FALSE,TRUE,TRUE,"Locus_498_Transcript_4/8_Confidence_0.433_Length_1243",287,"HighConfidence","-"
"jaffa-direct","SH2D7:CXorf64","chr15",78390938,"chrX",125954642,Inf,"1181",297,FALSE,TRUE,TRUE,"Locus_434_Transcript_2/13_Confidence_0.167_Length_1675",645,"HighConfidence","-"
"jaffa-direct","PTPRT:TTF1","chr20",41419835,"chr9",135262008,Inf,"1100",279,FALSE,TRUE,TRUE,"Locus_343_Transcript_5/26_Confidence_0.076_Length_876",486,"HighConfidence","-"
"jaffa-direct","C17orf112:GSDMB","chr17",51064144,"chr17",38061217,13002.926,"1078",293,TRUE,TRUE,TRUE,"Locus_938_Transcript_4/4_Confidence_0.125_Length_806",438,"HighConfidence","-"
"jaffa-direct","ANO4:CPNE8","chr12",101493498,"chr12",39071356,62422.153,"1100",257,FALSE,TRUE,TRUE,"Locus_454_Transcript_1/3_Confidence_0.424_Length_3123",2405,"HighConfidence","-"
"jaffa-direct","PQLC2:ZNF780B","chr1",19644335,"chr19",40553377,Inf,"1142",185,FALSE,TRUE,TRUE,"Locus_1005_Transcript_3/3_Confidence_0.333_Length_628",192,"HighConfidence","-"
"jaffa-direct","GAS2L2:C8orf34","chr17",34074868,"chr8",69445218,Inf,"1038",252,FALSE,TRUE,TRUE,"Locus_349_Transcript_4/9_Confidence_0.442_Length_2516",1521,"HighConfidence","-"
"jaffa-direct","GRIN2C:GGTLC3","chr17",72845919,"chr22",20367126,Inf,"974",305,TRUE,TRUE,TRUE,"Locus_381_Transcript_3/7_Confidence_0.463_Length_2311",1792,"HighConfidence","-"
"jaffa-direct","DPPA5:PSG11","chr6",74063837,"chr19",43523200,Inf,"1105",147,TRUE,TRUE,TRUE,"Locus_421_Transcript_13/14_Confidence_0.537_Length_1276",1094,"HighConfidence","-"
"jaffa-direct","CRYBB1:NFIL3","chr22",27003853,"chr9",94173188,Inf,"829",231,TRUE,TRUE,TRUE,"Locus_369_Transcript_1/9_Confidence_0.591_Length_2294",1731,"HighConfidence","-"
"jaffa-direct","CD1A:TSPAN18","chr1",158225140,"chr11",44927958,Inf,"832",223,FALSE,TRUE,TRUE,"Locus_478_Transcript_3/10_Confidence_0.353_Length_680",384,"HighConfidence","-"
"jaffa-direct","HBS1L:CTB-134H23.2","chr6",135371720,"chr16",29061993,Inf,"819",205,FALSE,TRUE,TRUE,"Locus_448_Transcript_18/18_Confidence_0.073_Length_645",302,"HighConfidence","-"
"jaffa-direct","XPNPEP2:TRBC2","chrX",128879242,"chr7",142500187,Inf,"742",203,FALSE,TRUE,TRUE,"Locus_505_Transcript_2/4_Confidence_0.222_Length_784",538,"HighConfidence","-"
"jaffa-direct","USP16:AC005544.1","chr21",30414849,"chr17",65027554,Inf,"692",197,TRUE,TRUE,TRUE,"Locus_572_Transcript_2/3_Confidence_0.667_Length_2411",1538,"HighConfidence","-"
"jaffa-direct","MORC1:CYP11B2","chr3",108719404,"chr8",143994143,Inf,"701",167,TRUE,TRUE,TRUE,"Locus_510_Transcript_2/4_Confidence_0.675_Length_5435",2547,"HighConfidence","-"
"jaffa-direct","CPLX4:PGAP1","chr18",56979917,"chr2",197777777,Inf,"630",237,TRUE,TRUE,TRUE,"Locus_767_Transcript_1/7_Confidence_0.429_Length_1023",686,"HighConfidence","-"
"jaffa-direct","MORC1:CYP11B1","chr3",108719404,"chr8",143956570,Inf,"671",163,TRUE,TRUE,TRUE,"Locus_510_Transcript_1/4_Confidence_0.662_Length_3910",1742,"HighConfidence","-"
"jaffa-direct","FAU:UGT2B17","chr11",64888972,"chr4",69431438,Inf,"704",87,TRUE,TRUE,TRUE,"Locus_402_Transcript_8/22_Confidence_0.245_Length_1431",590,"HighConfidence","-"
"jaffa-direct","ATP11A:PGLYRP2","chr13",113516889,"chr19",15587419,Inf,"660",131,FALSE,TRUE,TRUE,"Locus_434_Transcript_5/13_Confidence_0.147_Length_514",260,"HighConfidence","-"
"jaffa-direct","SBF1:PLD3","chr22",50894645,"chr19",40872326,Inf,"643",137,TRUE,TRUE,TRUE,"Locus_223_Transcript_7/45_Confidence_0.370_Length_5540",1119,"HighConfidence","-"
"jaffa-direct","PIANP:CD1B","chr12",6807211,"chr1",158298804,Inf,"590",169,FALSE,TRUE,TRUE,"Locus_1489_Transcript_2/3_Confidence_0.250_Length_663",262,"HighConfidence","-"
"jaffa-direct","RBM4:C4orf17","chr11",66407594,"chr4",100461569,Inf,"526",156,FALSE,TRUE,TRUE,"Locus_552_Transcript_3/5_Confidence_0.556_Length_1868",516,"HighConfidence","-"
"jaffa-direct","ARL2:TRIM39","chr11",64781744,"chr6",30297088,Inf,"603",72,FALSE,TRUE,TRUE,"Locus_988_Transcript_2/2_Confidence_0.143_Length_949",160,"HighConfidence","-"
"jaffa-direct","MCF2L2:PDRG1","chr3",183035856,"chr20",30534379,Inf,"527",145,FALSE,TRUE,TRUE,"Locus_398_Transcript_6/11_Confidence_0.357_Length_1427",550,"HighConfidence","-"
"jaffa-direct","IFNG:TNMD","chr12",68553282,"chrX",99840228,Inf,"437",229,TRUE,TRUE,TRUE,"Locus_620_Transcript_3/4_Confidence_0.111_Length_1320",1074,"HighConfidence","-"
"jaffa-direct","ST6GALNAC1:WDR96","chr17",74622371,"chr10",105891242,Inf,"516",143,FALSE,TRUE,TRUE,"Locus_346_Transcript_8/10_Confidence_0.212_Length_916",345,"HighConfidence","-"
"jaffa-direct","SLC7A6OS:TYW3","chr16",68336284,"chr1",75202226,Inf,"508",149,FALSE,TRUE,TRUE,"Locus_1036_Transcript_2/2_Confidence_0.462_Length_3592",235,"HighConfidence","-"
"jaffa-direct","CADM3:UCN","chr1",159161866,"chr2",27530776,Inf,"511",140,FALSE,TRUE,TRUE,"Locus_554_Transcript_8/9_Confidence_0.421_Length_845",509,"HighConfidence","-"
"jaffa-direct","TM4SF18:PLEKHA8","chr3",149042667,"chr7",30094873,Inf,"499",126,TRUE,TRUE,TRUE,"Locus_1467_Transcript_1/4_Confidence_0.833_Length_1490",510,"HighConfidence","-"
"jaffa-direct","FAM170B:AL360004.1","chr10",50341852,"chr9",132905170,Inf,"522",91,FALSE,TRUE,TRUE,"Locus_75_Transcript_8/8_Confidence_0.176_Length_1633",1432,"HighConfidence","-"
"jaffa-direct","EHMT2:SENP8","chr6",31857245,"chr15",72431918,Inf,"509",82,TRUE,TRUE,TRUE,"Locus_140_Transcript_5/7_Confidence_0.231_Length_1165",159,"HighConfidence","-"
"jaffa-direct","TDRD3:ZSWIM3","chr13",61084053,"chr20",44501310,Inf,"416",122,FALSE,TRUE,TRUE,"Locus_382_Transcript_8/11_Confidence_0.304_Length_2232",1087,"HighConfidence","-"
"jaffa-direct","CCDC90B:SCAF11","chr11",82997143,"chr12",46322642,Inf,"418",111,TRUE,TRUE,TRUE,"Locus_687_Transcript_3/11_Confidence_0.312_Length_3842",3551,"HighConfidence","-"
"jaffa-direct","MS4A2:MED14","chr11",59860321,"chrX",40588597,Inf,"406",119,FALSE,TRUE,TRUE,"Locus_387_Transcript_5/9_Confidence_0.087_Length_1929",1449,"HighConfidence","-"
"jaffa-direct","CYP11A1:KCTD21","chr15",74659658,"chr11",77885629,Inf,"430",94,FALSE,TRUE,TRUE,"Locus_1164_Transcript_4/4_Confidence_0.158_Length_780",450,"HighConfidence","-"
"jaffa-direct","KCTD17:IL18","chr22",37453533,"chr11",112025784,Inf,"413",107,TRUE,TRUE,TRUE,"Locus_6_Transcript_602/864_Confidence_0.001_Length_964",619,"HighConfidence","-"
"jaffa-direct","GLE1:ST8SIA4","chr9",131300369,"chr5",100147833,Inf,"409",110,FALSE,TRUE,TRUE,"Locus_1163_Transcript_4/7_Confidence_0.357_Length_2726",1732,"HighConfidence","-"
"jaffa-direct","ERRFI1:MED1","chr1",8075555,"chr17",37604157,Inf,"412",98,FALSE,TRUE,TRUE,"Locus_11_Transcript_4/9_Confidence_0.194_Length_570",221,"HighConfidence","-"
"jaffa-direct","AC110781.3:RFX7","chr7",1878504,"chr15",56395868,Inf,"394",108,TRUE,TRUE,TRUE,"Locus_1553_Transcript_3/9_Confidence_0.103_Length_404",121,"HighConfidence","-"
"jaffa-direct","UBXN2B:PFDN2","chr8",59345802,"chr1",161072165,Inf,"377",121,TRUE,TRUE,TRUE,"Locus_523_Transcript_6/10_Confidence_0.309_Length_964",447,"HighConfidence","-"
"jaffa-direct","HEXDC:URGCP","chr17",80377759,"chr7",43927415,Inf,"361",105,FALSE,TRUE,TRUE,"Locus_655_Transcript_3/4_Confidence_0.889_Length_4685",4127,"HighConfidence","-"
"jaffa-direct","LATS2:FPR2","chr13",21565411,"chr19",52271898,Inf,"370",90,FALSE,TRUE,TRUE,"Locus_89_Transcript_15/30_Confidence_0.053_Length_1269",881,"HighConfidence","-"
"jaffa-direct","MGST2:JSRP1","chr4",140587231,"chr19",2254300,Inf,"350",107,FALSE,TRUE,TRUE,"Locus_513_Transcript_27/32_Confidence_0.224_Length_964",310,"HighConfidence","-"
"jaffa-direct","TUBB4B:CDH1","chr9",140136473,"chr16",68849418,Inf,"367",83,FALSE,TRUE,TRUE,"Locus_409_Transcript_3/31_Confidence_0.244_Length_1884",450,"HighConfidence","-"
"jaffa-direct","TBC1D9B:HFE","chr5",179296769,"chr6",26091542,Inf,"351",95,TRUE,TRUE,TRUE,"Locus_2368_Transcript_1/3_Confidence_0.889_Length_1542",660,"HighConfidence","-"
"jaffa-direct","PRED58:FAM160A2","chr21",46534727,"chr11",6236141,Inf,"384",50,FALSE,TRUE,TRUE,"Locus_391_Transcript_1/4_Confidence_0.750_Length_1048",147,"HighConfidence","-"
"jaffa-direct","C5orf46:XAGE5","chr5",147285995,"chrX",52844116,Inf,"307",115,TRUE,TRUE,TRUE,"Locus_737_Transcript_4/10_Confidence_0.174_Length_344",107,"HighConfidence","-"
"jaffa-direct","LRRC17:GLRA2","chr7",102580032,"chrX",14599305,Inf,"339",68,FALSE,TRUE,TRUE,"Locus_787_Transcript_5/8_Confidence_0.375_Length_1647",1223,"HighConfidence","-"
"jaffa-direct","LIPN:NEK8","chr10",90521270,"chr17",27061001,Inf,"295",98,FALSE,TRUE,TRUE,"Locus_716_Transcript_1/2_Confidence_0.500_Length_705",108,"HighConfidence","-"
"jaffa-direct","FAM175B:WDR52","chr10",126490470,"chr3",113152516,Inf,"292",70,TRUE,TRUE,TRUE,"Locus_1959_Transcript_3/3_Confidence_0.000_Length_375",117,"HighConfidence","-"
"jaffa-direct","SPAG11A:YIF1B","chr8",7706365,"chr19",38798161,Inf,"321",41,FALSE,TRUE,TRUE,"Locus_3672_Transcript_1/2_Confidence_1.000_Length_904",151,"HighConfidence","-"
"jaffa-direct","DNAJC4:TMPRSS11E","chr11",63998412,"chr4",69334597,Inf,"293",68,FALSE,TRUE,TRUE,"Locus_2238_Transcript_3/3_Confidence_0.143_Length_921",374,"HighConfidence","-"
"jaffa-direct","GRM7:ROPN1","chr3",6903594,"chr3",123699451,116795.853,"156",201,TRUE,TRUE,TRUE,"Locus_404_Transcript_2/13_Confidence_0.548_Length_2168",1375,"HighConfidence","-"
"jaffa-direct","GNG5:HTR3C","chr1",84971694,"chr3",183773100,Inf,"251",65,TRUE,TRUE,TRUE,"Locus_560_Transcript_2/7_Confidence_0.438_Length_1850",421,"HighConfidence","-"
"jaffa-direct","PGPEP1L:FAM136A","chr15",99512654,"chr2",70528112,Inf,"239",70,FALSE,TRUE,TRUE,"Locus_842_Transcript_6/8_Confidence_0.368_Length_2659",1015,"HighConfidence","-"
"jaffa-direct","ZNF774:PRAMEF8","chr15",90902189,"chr1",13389727,Inf,"241",61,FALSE,TRUE,TRUE,"Locus_551_Transcript_9/9_Confidence_0.115_Length_2088",1786,"HighConfidence","-"
"jaffa-direct","PLA2G15:CDC45","chr16",68279456,"chr22",19504050,Inf,"263",37,FALSE,TRUE,TRUE,"Locus_2837_Transcript_1/8_Confidence_0.029_Length_604",210,"HighConfidence","-"
"jaffa-direct","NDUFS4:DMWD","chr5",52856590,"chr19",46287973,Inf,"230",69,FALSE,TRUE,TRUE,"Locus_939_Transcript_3/9_Confidence_0.615_Length_1400",1274,"HighConfidence","-"
"jaffa-direct","RIMBP2:FBLN1","chr12",130941041,"chr22",45929641,Inf,"261",36,TRUE,TRUE,TRUE,"Locus_736_Transcript_13/19_Confidence_0.400_Length_3513",1358,"HighConfidence","-"
"jaffa-direct","IER3IP1:CPO","chr18",44683807,"chr2",207824355,Inf,"214",76,FALSE,TRUE,TRUE,"Locus_327_Transcript_4/10_Confidence_0.180_Length_720",290,"HighConfidence","-"
"jaffa-direct","PTP4A3:S100G","chr8",142437169,"chrX",16672528,Inf,"213",74,FALSE,TRUE,TRUE,"Locus_1177_Transcript_2/4_Confidence_0.353_Length_1540",1274,"HighConfidence","-"
"jaffa-direct","TRAF3IP3:TBR1","chr1",209949081,"chr2",162274187,Inf,"215",57,FALSE,TRUE,TRUE,"Locus_583_Transcript_4/5_Confidence_0.500_Length_4569",1569,"HighConfidence","-"
"jaffa-direct","INHBE:IL1F10","chr12",57849617,"chr2",113832300,Inf,"192",65,TRUE,TRUE,TRUE,"Locus_385_Transcript_2/5_Confidence_0.650_Length_1275",514,"HighConfidence","-"
"jaffa-direct","DEFB107A:SCAP","chr8",7673081,"chr3",47476627,Inf,"220",34,FALSE,TRUE,TRUE,"Locus_668_Transcript_7/7_Confidence_0.059_Length_588",430,"HighConfidence","-"
"jaffa-direct","SLC3A1:SF1","chr2",44528266,"chr11",64533627,Inf,"195",44,FALSE,TRUE,TRUE,"Locus_1364_Transcript_15/16_Confidence_0.130_Length_2326",1208,"HighConfidence","-"
"jaffa-direct","CAMK1D:TRBV28","chr10",12811798,"chr7",142428690,Inf,"182",50,TRUE,TRUE,TRUE,"Locus_85_Transcript_11/27_Confidence_0.016_Length_1355",295,"HighConfidence","-"
"jaffa-direct","ABCC2:ZNF787","chr10",101557088,"chr19",56614596,Inf,"178",47,TRUE,TRUE,TRUE,"Locus_335_Transcript_3/9_Confidence_0.224_Length_1438",458,"HighConfidence","-"
"jaffa-direct","DOCK9:PKN2","chr13",99476652,"chr1",89225905,Inf,"167",42,FALSE,TRUE,TRUE,"Locus_412_Transcript_4/10_Confidence_0.624_Length_5676",5413,"HighConfidence","-"
"jaffa-direct","WDR34:GRIN1","chr9",131402970,"chr9",140052831,8649.861,"165",40,FALSE,TRUE,TRUE,"Locus_1582_Transcript_5/11_Confidence_0.435_Length_1238",648,"HighConfidence","-"
"jaffa-direct","CTSB:CLCN5","chr8",11706555,"chrX",49845251,Inf,"161",44,FALSE,TRUE,TRUE,"Locus_65_Transcript_5/13_Confidence_0.220_Length_6944",6128,"HighConfidence","-"
"jaffa-direct","MST4:SPG21","chrX",131157687,"chr15",65275931,Inf,"164",41,TRUE,TRUE,TRUE,"Locus_531_Transcript_6/14_Confidence_0.261_Length_1662",264,"HighConfidence","-"
"jaffa-direct","GHSR:NSUN4","chr3",172165408,"chr1",46812593,Inf,"160",43,FALSE,TRUE,TRUE,"Locus_6_Transcript_856/864_Confidence_0.001_Length_1901",1063,"HighConfidence","-"
"jaffa-direct","GPC1:PRPF31","chr2",241404627,"chr19",54627128,Inf,"150",44,TRUE,TRUE,TRUE,"Locus_121_Transcript_7/9_Confidence_0.250_Length_2467",2065,"HighConfidence","-"
"jaffa-direct","MMP20:BCL6B","chr11",102465352,"chr17",6927402,Inf,"161",30,FALSE,TRUE,TRUE,"Locus_639_Transcript_6/7_Confidence_0.333_Length_1351",248,"HighConfidence","-"
"jaffa-direct","VPREB1:PROCA1","chr22",22599271,"chr17",27031230,Inf,"160",20,FALSE,TRUE,TRUE,"Locus_465_Transcript_5/5_Confidence_0.250_Length_773",185,"HighConfidence","-"
