#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
1106	11	71701763	[71701643,71701769]	1	13936882	[13936878,13937011]	1236	249	RNF121	PDPN	inter-chromosomal
12623	11	122738807	[122738719,122738810]	17	42743744	[42743736,42744224]	1323	201	CRTAM	C17orf104	inter-chromosomal
25516	16	30596443	[30596442,30596571]	16	71196633	[71196434,71196637]	1208	222	ZNF785	HYDIN	intra-chromosomal
17893	15	38229171	[38229048,38229178]	22	43090003	[43089451,43090005]	1178	237	TMCO5A	A4GALT	inter-chromosomal
1742	11	62746960	[62746959,62747068]	1	35449548	[35449368,35449554]	1212	216	SLC22A6	ZMYM6;ZMYM6NB	inter-chromosomal
8651	X	48752321	[48752320,48752384]	10	5436424	[5435805,5436431]	1394	114	TIMM17B	TUBAL3	inter-chromosomal
30298	19	42383723	[42383605,42383731]	2	224640732	[224640618,224640738]	1105	247	CD79A	AP1S3	inter-chromosomal
1895	1	43162615	[43162313,43162616]	19	3201521	[3201513,3201624]	1135	206	YBX1	NCLN	inter-chromosomal
36962	4	83378191	[83378068,83378192]	5	162894707	[162894705,162894754]	927	302	ENOPH1	HMMR	inter-chromosomal
18197	7	18687621	[18687408,18687627]	15	48719970	[48719764,48719977]	1097	194	HDAC9	FBN1	inter-chromosomal
14412	20	21330099	[21330027,21330101]	12	70816487	[70816485,70816629]	1237	112	XRN2	KCNMB4	inter-chromosomal
41030	7	76828498	[76828497,76829131]	7	93605412	[93605216,93605415]	1010	197	FGL2	BET1	intra-chromosomal
15603	2	174224219	[174223983,174224220]	13	95830047	[95829958,95830049]	949	205	CDCA7	ABCC4	inter-chromosomal
29355	8	59345802	[59345717,59345805]	18	24081214	[24081036,24081217]	1089	117	UBXN2B	KCTD1	inter-chromosomal
30210	19	36386882	[36386871,36387030]	7	99672884	[99672758,99672888]	983	158	NFKBID	ZNF3	inter-chromosomal
13285	4	2043800	[2043689,2043801]	12	11461375	[11461161,11461377]	1174	67	C4orf48	PRB4	inter-chromosomal
1583	1	27024031	[27023455,27024033]	X	148797413	[148797403,148797982]	894	193	ARID1A	MAGEA11	inter-chromosomal
29795	19	10627717	[10627712,10628074]	4	154702912	[154702382,154702920]	826	221	S1PR5	SFRP2	inter-chromosomal
26423	17	7463484	[7463366,7463487]	7	90355881	[90355872,90356126]	816	209	TNFSF12;TNFSF12-TNFSF13;TNFSF13	CDK14	inter-chromosomal
39232	6	138635076	[138634932,138635083]	Y	15414871	[15414757,15414872]	869	182	KIAA1244	UTY	inter-chromosomal
30086	9	136199384	[136199381,136199596]	19	22256271	[22256265,22256366]	1049	82	SURF6	ZNF257	inter-chromosomal
20341	22	50617564	[50617363,50617570]	16	2570985	[2570984,2571124]	882	169	PANX2	AMDHD2;RP11-20I23.3	inter-chromosomal
10814	10	90574981	[90574845,90574987]	7	73014025	[73013856,73014031]	1003	104	LIPM	MLXIPL	inter-chromosomal
36639	4	4285348	[4285346,4285522]	X	41519814	[41519691,41519819]	903	127	LYAR	CASK	inter-chromosomal
2079	1	52740256	[52740136,52740262]	15	55657507	[55657386,55657514]	799	166	ZFYVE9	CCPG1;DYX1C1-CCPG1	inter-chromosomal
22359	16	16244435	[16244433,16244629]	19	17374959	[17374811,17374965]	830	142	ABCC6	USHBP1	inter-chromosomal
30355	19	45923582	[45923580,45923685]	5	137420187	[137420183,137420325]	797	145	ERCC1	WNT8A	inter-chromosomal
7864	1	207198232	[207198230,207198409]	17	66036794	[66036793,66036883]	896	93	C1orf116	KPNA2	inter-chromosomal
14563	9	27292399	[27292396,27292486]	12	92814949	[92814787,92814951]	777	142	C9orf11	CLLU1OS	inter-chromosomal
38778	6	43324864	[43324857,43325397]	6	18132408	[18132360,18132411]	824	105	ZNF318	TPMT	intra-chromosomal
34844	3	40524195	[40524079,40524196]	21	19687573	[19687463,19687579]	740	143	ZNF619	TMPRSS15	inter-chromosomal
27314	17	27904663	[27904661,27904760]	X	8502501	[8502360,8502508]	751	129	GIT1	KAL1	inter-chromosomal
1056	1	11254716	[11254518,11254716]	20	47872484	[47872345,47872487]	725	133	ANGPTL7	ZNFX1	inter-chromosomal
11558	21	44520563	[44520561,44520632]	11	33744009	[33743923,33744009]	619	178	U2AF1	CD59	inter-chromosomal
9083	5	133948381	[133948380,133948446]	10	45799948	[45799443,45799956]	763	75	SAR1B	OR13A1	inter-chromosomal
923	16	30484219	[30484071,30484227]	1	1601590	[1601536,1601602]	801	57	ITGAL	SLC35E2B	inter-chromosomal
29680	22	19707221	[19706959,19707221]	19	2978196	[2978193,2978282]	583	152	SEPT5	TLE6	inter-chromosomal
10994	20	25261752	[25261585,25261757]	10	118894094	[118893571,118894095]	638	120	PYGB	VAX1	inter-chromosomal
38622	5	176489157	[176489057,176489162]	6	76624530	[76624524,76625159]	642	98	ZNF346	MYO6	inter-chromosomal
25526	4	88412770	[88412770,88412844]	16	31501425	[31501420,31501911]	639	96	SPARCL1	C16orf58;SLC5A2	inter-chromosomal
30274	19	40485891	[40485724,40485898]	2	183600976	[183600975,183601113]	617	101	PSMC4	DNAJC10	inter-chromosomal
29736	19	6362553	[6362457,6362555]	6	150537960	[150537958,150537993]	676	71	CLPP	PPP1R14C	inter-chromosomal
1762	1	36029027	[36028803,36029034]	13	25264742	[25264740,25264859]	558	115	NCDN	ATP12A	inter-chromosomal
29493	18	61070940	[61070938,61071059]	3	42740637	[42740524,42740644]	694	35	VPS4B	HHATL	inter-chromosomal
29695	19	3586992	[3586812,3586999]	19	7986920	[7986919,7987468]	527	109	GIPC3	SNAPC2	intra-chromosomal
15369	13	45980018	[45980018,45980112]	15	72581851	[72581479,72581851]	567	88	SLC25A30	CELF6;RP11-106M3.2	inter-chromosomal
35768	6	151859436	[151859180,151859445]	3	52265011	[52264886,52265014]	522	111	CCDC170	RP11-330H6.5;TWF2	inter-chromosomal
26328	17	3370720	[3370715,3370848]	17	13400135	[13399587,13400138]	548	93	RP11-147K16.2;SPATA22	HS3ST3A1	intra-chromosomal
35798	3	60522593	[60522591,60522695]	8	38066531	[38066529,38066738]	731	3	FHIT	BAG4	inter-chromosomal
36903	4	108614927	[108614925,108615162]	4	71471902	[71471896,71472391]	487	113	PAPSS1	AMBN	intra-chromosomal
29109	17	73328781	[73328779,73328878]	9	125585476	[125585295,125585477]	600	60	GRB2	PDCL	inter-chromosomal
11027	10	121431763	[121431760,121432168]	12	8689711	[8689711,8689862]	523	83	BAG3	CLEC4E	inter-chromosomal
7122	12	56119597	[56119597,56119682]	1	155106431	[155106425,155106965]	481	101	CD63	EFNA1	inter-chromosomal
20431	16	11859345	[11859344,11859541]	19	37656598	[37656287,37656600]	510	81	ZC3H7A	ZNF585A	inter-chromosomal
26343	6	109867070	[109867064,109867330]	17	4192707	[4192525,4192713]	446	112	AKD1	UBE2G1	inter-chromosomal
2770	1	110996708	[110996583,110996709]	19	57670646	[57670535,57670648]	488	90	PROK1	DUXA	inter-chromosomal
7544	3	43647206	[43647205,43647355]	1	178514348	[178514346,178514858]	488	89	ANO10	AL513013.1;C1orf220	inter-chromosomal
1655	9	36633197	[36633099,36633197]	1	28573100	[28573100,28573403]	365	129	MELK	ATPIF1	inter-chromosomal
35192	7	36763627	[36763626,36764079]	22	20843531	[20843272,20843534]	355	122	AOAH	KLHL22	inter-chromosomal
34471	7	34994310	[34994309,34994391]	20	9374235	[9374235,9374325]	444	78	DPY19L1	PLCB4	inter-chromosomal
35356	22	36124951	[36124770,36124952]	7	27872595	[27871967,27872600]	423	85	APOL5	JAZF1;TAX1BP1	inter-chromosomal
7607	22	41612143	[41612141,41612266]	1	182571555	[182571554,182571619]	396	88	L3MBTL2	RGS16	inter-chromosomal
13549	12	26383635	[26383635,26384074]	7	123185665	[123185665,123185731]	332	105	RP11-283G6.5;SSPN	NDUFA5	inter-chromosomal
29723	19	5679356	[5679353,5679412]	6	8080263	[8079675,8080265]	428	58	C19orf70	EEF1E1	inter-chromosomal
10381	8	54967620	[54967617,54967693]	10	64382863	[64382854,64383010]	242	150	LYPLA1	ZNF365	inter-chromosomal
12013	11	65630973	[65630881,65630974]	16	30018620	[30018161,30018621]	399	70	MUS81	DOC2A	inter-chromosomal
11950	11	63742266	[63742079,63742267]	15	89020220	[89020213,89020285]	357	90	AP000721.4;COX8A	MRPS11	inter-chromosomal
14279	12	59268212	[59268208,59268354]	3	51979511	[51979509,51979660]	431	49	LRIG3	PARP3	inter-chromosomal
28978	17	60837196	[60837196,60837367]	18	33059375	[33059264,33059383]	395	67	MARCH10	INO80C	inter-chromosomal
2120	20	57289726	[57289616,57289728]	1	54423822	[54423822,54423925]	519	3	NPEPL1;STX16-NPEPL1	LRRC42	inter-chromosomal
39134	X	48375571	[48375571,48375681]	6	117853556	[117853423,117853558]	373	72	PORCN	DCBLD1	inter-chromosomal
30595	19	56005279	[56004962,56005285]	6	71546644	[71546643,71546731]	405	55	SSC5D	SMAP1	inter-chromosomal
13232	9	95780497	[95780415,95780497]	12	9752437	[9752363,9752438]	385	62	FGD3	KLRB1	inter-chromosomal
2781	17	7948702	[7948556,7948712]	1	111144792	[111144652,111144801]	321	81	ALOX15B	KCNA2	inter-chromosomal
13338	3	148765815	[148765814,148765950]	12	12588562	[12588560,12588719]	380	51	HLTF	LOH12CR1	inter-chromosomal
25881	16	68112421	[68112347,68112422]	4	109738591	[109738552,109738592]	248	119	DUS2L;RP11-67A1.2	COL25A1	inter-chromosomal
29745	X	109459746	[109459745,109459860]	19	6532797	[6532795,6532827]	408	36	AMMECR1	TNFSF9	inter-chromosomal
29365	18	24722653	[24722646,24722869]	4	3248317	[3248314,3248398]	340	65	CHST9	MSANTD1	inter-chromosomal
18212	3	14802980	[14802979,14803122]	15	49716780	[49716239,49716783]	335	67	C3orf20	FGF7	inter-chromosomal
13470	3	193040280	[193040280,193040364]	12	21681935	[21681935,21682018]	289	77	ATP13A5	C12orf39	inter-chromosomal
38853	6	31514255	[31514249,31514577]	9	140347037	[140346817,140347039]	309	69	ATP6V1G2;ATP6V1G2-DDX39B	NELF	inter-chromosomal
34061	2	182928518	[182928458,182928520]	2	219127403	[219127401,219127863]	303	65	PPP1R1C	GPBAR1	intra-chromosomal
10424	10	68688210	[68687718,68688211]	12	49315984	[49315779,49315987]	338	48	LRRTM3	AC073610.5;FKBP11	inter-chromosomal
37077	6	133137702	[133137600,133137703]	4	106613292	[106613133,106613296]	329	51	RPS12	INTS12	inter-chromosomal
35383	22	39772202	[39772057,39772208]	X	15307760	[15307626,15307762]	294	67	SYNGR1	ASB11	inter-chromosomal
26405	17	5138030	[5138028,5138155]	6	84772607	[84772604,84772711]	385	16	RP11-333E1.1;SCIMP	MRAP2	inter-chromosomal
36568	3	196054261	[196054260,196054462]	7	112124867	[112124866,112124998]	291	58	TM4SF19	C7orf53	inter-chromosomal
34589	20	30789722	[30789718,30790095]	6	34738068	[34738066,34738172]	255	73	PLAGL2	SNRPC	inter-chromosomal
35187	22	35713954	[35713869,35713959]	22	20721024	[20720857,20721025]	320	37	TOM1	USP41	intra-chromosomal
35287	8	121554050	[121554045,121554240]	22	23237555	[23237554,23237989]	285	52	MTBP;SNTB1	IGLC1;IGLL5	inter-chromosomal
34734	4	15717422	[15717329,15717425]	20	62378654	[62378330,62378655]	332	25	BST1	ZBTB46	inter-chromosomal
28990	17	61875459	[61875396,61875462]	20	43836015	[43836015,43836571]	310	30	DDX42	SEMG1	inter-chromosomal
7688	6	50686863	[50686801,50686864]	1	201382249	[201382160,201382251]	228	70	TFAP2D	TNNI1	inter-chromosomal
30729	2	10584221	[10584221,10584393]	X	135572292	[135572290,135572614]	287	40	ODC1	BRS3	inter-chromosomal
29948	19	18701743	[18701662,18701743]	8	85762215	[85762213,85762264]	262	53	C19orf60	RALYL	inter-chromosomal
11776	12	21926177	[21926172,21926620]	11	57505080	[57505076,57505143]	278	37	KCNJ8	TMX2;TMX2-CTNND1	inter-chromosomal
15309	13	36939637	[36939636,36939741]	14	39870380	[39870380,39870868]	263	45	SPG20OS	FBXO33	inter-chromosomal
26032	16	74423783	[74423723,74423786]	19	919490	[919490,919625]	315	18	NPIPL2	KISS1R	inter-chromosomal
14572	5	68599674	[68599673,68599759]	12	93246801	[93246688,93246806]	296	28	CCDC125	EEA1	inter-chromosomal
25888	16	68200918	[68200746,68200926]	3	164908639	[164908216,164908640]	261	46	NFATC3	SLITRK3	inter-chromosomal
2678	1	107867544	[107867114,107867545]	3	44795860	[44795716,44795862]	250	50	NTNG1	KIAA1143	inter-chromosomal
26748	17	16552972	[16552972,16553062]	19	58551818	[58551817,58551913]	288	29	ZNF624	ZSCAN1	inter-chromosomal
14413	20	21335443	[21335427,21335443]	12	70816487	[70816485,70816629]	1	172	XRN2	KCNMB4	inter-chromosomal
2000	1	46818700	[46818540,46818701]	12	54687165	[54686715,54687168]	243	47	NSUN4	NFE2	inter-chromosomal
31228	2	86433418	[86433229,86433419]	22	22892756	[22892218,22892758]	249	43	MRPL35	PRAME	inter-chromosomal
8756	10	27437835	[27437835,27437969]	5	32420208	[32419926,32420211]	250	43	YME1L1	ZFR	inter-chromosomal
12266	11	76831961	[76831759,76831971]	14	22204977	[22204971,22205247]	200	57	CAPN5	TRAV4	inter-chromosomal
19917	1	64014899	[64014898,64015044]	16	848980	[848978,849111]	229	46	DLEU2L	GNG13	inter-chromosomal
34888	21	34721596	[34721397,34721603]	3	120495270	[120495268,120495511]	233	43	IFNAR1	GTF2E1	inter-chromosomal
29205	4	48994107	[48993953,48994117]	18	320064	[319669,320067]	236	36	CWH43	COLEC12	inter-chromosomal
30930	8	27514397	[27514299,27514402]	2	56599479	[56599478,56599613]	231	38	SCARA3	CCDC85A	inter-chromosomal
37522	5	33641915	[33641915,33642060]	9	140328202	[140328201,140328316]	242	33	ADAMTS12	NOXA1	inter-chromosomal
28282	6	46424489	[46424487,46424715]	17	41168161	[41167938,41168163]	182	59	RCAN2	VAT1	inter-chromosomal
34164	2	187625963	[187625840,187625967]	6	4126471	[4126369,4126473]	208	44	FAM171B	ECI2	inter-chromosomal
12548	19	57832239	[57831887,57832240]	11	113639689	[113639555,113639692]	192	50	ZNF543	ZW10	inter-chromosomal
35304	22	24302481	[24302481,24302570]	22	37966419	[37966256,37966422]	221	34	GSTT2B	LGALS2	intra-chromosomal
1847	1	40530042	[40529899,40530042]	3	121509062	[121508920,121509063]	201	44	CAP1	IQCB1	inter-chromosomal
42832	X	154292241	[154292238,154292308]	9	127916021	[127915812,127916023]	221	33	MTCP1;MTCP1NB	PPP6C	inter-chromosomal
2403	6	126296119	[126295993,126296120]	1	84377046	[84376848,84377047]	195	44	HINT3	TTLL7	inter-chromosomal
1693	1	32689729	[32689635,32689729]	17	40832635	[40832217,40832635]	134	65	EIF3I	CCR10	inter-chromosomal
11839	4	39439615	[39439347,39439617]	11	61502321	[61502319,61502474]	191	36	KLB	DAGLA	inter-chromosomal
7639	1	183849934	[183849750,183849939]	16	72124685	[72124517,72124686]	196	34	RGL1	TXNL4B	inter-chromosomal
7827	4	90743397	[90743393,90743539]	1	204494612	[204494610,204494724]	211	24	SNCA	MDM4	inter-chromosomal
12001	6	91261768	[91261763,91261898]	11	65375541	[65375402,65375542]	225	16	MAP3K7	MAP3K11	inter-chromosomal
28797	17	48351931	[48351837,48351932]	2	44010659	[44010657,44010693]	161	48	TMEM92	DYNC2LI1	inter-chromosomal
34333	2	220102234	[220102232,220102449]	5	159398886	[159398884,159399342]	178	37	GLB1L	ADRA1B	inter-chromosomal
36169	X	15590324	[15590323,15590446]	3	135863885	[135863885,135864402]	1	124	ACE2	PPP2R3A	inter-chromosomal
16511	5	140874432	[140874372,140874432]	14	64916356	[64916076,64916357]	198	23	PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB6;PCDHGB7;PCDHGC3;PCDHGC4;PCDHGC5	MTHFD1;ZBTB25	inter-chromosomal
38761	6	13584457	[13584308,13584457]	6	52548871	[52548871,52548963]	158	43	SIRT5	TMEM14A	intra-chromosomal
35730	3	48351394	[48351393,48351436]	9	97200683	[97200682,97200810]	185	28	SPINK8	HIATL1	inter-chromosomal
2858	10	23408380	[23408233,23408386]	1	115438069	[115438067,115438131]	168	35	MSRB2	SYCP1	inter-chromosomal
10917	10	102241811	[102241669,102241814]	8	39606969	[39606831,39606976]	161	37	WNT8B	ADAM2	inter-chromosomal
29062	17	72923376	[72923311,72923377]	2	136575631	[136575304,136575632]	168	34	OTOP2	LCT	inter-chromosomal
26107	7	73082426	[73082243,73082436]	16	88497142	[88497134,88497423]	197	14	VPS37D	ZNF469	inter-chromosomal
8024	9	133589842	[133589425,133589842]	1	220269446	[220269445,220269568]	157	33	ABL1	IARS2	inter-chromosomal
13644	17	72470824	[72470671,72470824]	12	38712063	[38712058,38712260]	165	29	CD300A	ALG10B	inter-chromosomal
13737	12	51173923	[51173920,51174021]	13	24893018	[24892953,24893018]	159	28	ATF1	C1QTNF9;SPATA13	inter-chromosomal
15386	13	48951170	[48951054,48951170]	14	99959847	[99959847,99959934]	178	16	RB1	CCNK	inter-chromosomal
2814	20	170216	[170216,170322]	1	113471974	[113471763,113471977]	197	6	DEFB128	SLC16A1	inter-chromosomal
14585	2	198318392	[198318147,198318392]	12	93804650	[93804510,93804652]	151	29	COQ10B	UBE2N	inter-chromosomal
1528	1	26371488	[26371487,26371708]	15	75013845	[75013561,75013845]	152	26	SLC30A2	CYP1A1	inter-chromosomal
1690	1	32672362	[32672110,32672369]	17	30325677	[30325675,30326032]	137	30	IQCC;RP4-622L5.7	SUZ12	inter-chromosomal
15297	2	42836724	[42836598,42836725]	13	31531010	[31531008,31531166]	148	23	MTA3	TEX26	inter-chromosomal
29515	18	74607241	[74607020,74607244]	6	41712546	[41712396,41712548]	167	13	ZNF236	PGC	inter-chromosomal
29767	19	8993007	[8993006,8993043]	3	151458434	[151458434,151458656]	136	29	MUC16	AADACL2	inter-chromosomal
13790	12	52820601	[52820600,52820638]	2	25384621	[25384096,25384621]	91	51	KRT75	POMC	inter-chromosomal
29087	X	120118642	[120118642,120119066]	17	73127200	[73127060,73127204]	169	10	CT47A1	NT5C	inter-chromosomal
36105	7	135099080	[135099078,135099181]	3	124837700	[124837611,124837703]	156	15	CNOT4	SLC12A8	inter-chromosomal
29147	5	174936205	[174936035,174936205]	17	76230674	[76230665,76230811]	131	25	SFXN1	AC087645.2;TMEM235	inter-chromosomal
28309	9	100862213	[100862213,100862446]	17	42275501	[42275388,42275507]	124	28	TRIM14	ATXN7L3	inter-chromosomal
30224	5	156592574	[156592574,156592967]	19	37117032	[37117033,37117560]	124	28	FAM71B	ZNF382	inter-chromosomal
30589	5	23976159	[23976106,23976158]	19	55888961	[55888954,55889452]	120	30	C5orf17	TMEM190	inter-chromosomal
34024	6	159647612	[159647505,159647612]	2	178402802	[178402795,178403281]	131	24	FNDC1	AGPS	inter-chromosomal
14640	2	86847453	[86847453,86847592]	12	97306501	[97306491,97306595]	122	27	CHMP3;RNF103;RNF103-CHMP3	NEDD1	inter-chromosomal
16610	3	46758927	[46758927,46759127]	14	70924066	[70924063,70924505]	147	13	PRSS50	ADAM21;RP11-486O13.3	inter-chromosomal
26417	2	71220826	[71220826,71220906]	17	7359902	[7359901,7360077]	152	10	AC007040.11;TEX261	CHRNB1	inter-chromosomal
11080	8	21998138	[21998136,21998210]	10	124594613	[124594282,124594613]	138	16	REEP4	CUZD1	inter-chromosomal
16619	2	128944257	[128944249,128944373]	14	73711467	[73711352,73711468]	121	24	UGGT1	PAPLN;RP4-647C14.2	inter-chromosomal
15592	4	74863923	[74863919,74864055]	13	88328462	[88328462,88328937]	121	24	CXCL5	SLITRK5	inter-chromosomal
7606	5	65088482	[65088281,65088487]	1	182551402	[182551188,182551402]	78	44	NLN	RNASEL	inter-chromosomal
28710	17	44845678	[44845676,44845968]	3	169525278	[169525214,169525282]	110	25	WNT3	LRRC34	inter-chromosomal
27222	17	20796705	[20796705,20796777]	19	12127481	[12127078,12127487]	51	55	CCDC144NL	ZNF433	inter-chromosomal
30202	19	54481483	[54481398,54481491]	19	36236736	[36236736,36236892]	104	28	CACNG8	PSENEN	intra-chromosomal
23548	16	23083366	[23083364,23083816]	16	19083106	[19083099,19083428]	90	34	USP31	COQ7	intra-chromosomal
8262	15	41165882	[41165880,41165941]	1	228210368	[228210364,228210609]	126	14	RHOV	WNT3A	inter-chromosomal
35828	5	172197164	[172197164,172197309]	3	69105968	[69105763,69105970]	77	36	DUSP1	UBA3	inter-chromosomal
34537	20	18526677	[18526600,18526677]	6	28053250	[28053250,28053669]	93	26	SEC23B	ZNF165	inter-chromosomal
15072	13	52004430	[52004425,52004521]	13	22275329	[22275327,22275534]	120	13	INTS6	FGF9	intra-chromosomal
961	19	19917751	[19917750,19917877]	1	8029405	[8029403,8029464]	94	26	ZNF506	PARK7	inter-chromosomal
15342	16	29884026	[29884024,29884066]	13	43930288	[43930055,43930290]	75	35	SEZ6L2	ENOX1	inter-chromosomal
16543	3	125216903	[125216903,125217038]	14	68118198	[68117848,68118200]	117	14	SNX4	ARG2;VTI1B	inter-chromosomal
13250	12	10365818	[10365479,10365821]	7	116606176	[116605905,116606176]	94	25	GABARAPL1	AC106873.4	inter-chromosomal
29354	8	59343305	[59343078,59343305]	18	24081214	[24081036,24081214]	1	72	UBXN2B	KCTD1	inter-chromosomal
1964	5	151167355	[151167326,151167355]	1	45294984	[45294829,45294987]	62	39	G3BP1	PTCH2	inter-chromosomal
13796	12	52865205	[52865204,52865300]	8	101237401	[101237401,101237567]	100	18	KRT6C	SPAG1	inter-chromosomal
11591	13	113508844	[113508593,113508849]	11	45926702	[45926697,45926800]	96	17	ATP11A	MAPK8IP1	inter-chromosomal
25830	16	58077531	[58077416,58077536]	8	144375138	[144375138,144375414]	101	14	MMP15	ZNF696	inter-chromosomal
38796	6	24445954	[24445952,24446059]	8	74507532	[74507401,74507534]	106	11	GPLD1	STAU2	inter-chromosomal
1389	1	17531804	[17531627,17531809]	1	89225901	[89225901,89226059]	101	13	PADI1	PKN2	intra-chromosomal
12145	6	45332938	[45332936,45333038]	11	73360057	[73360057,73360133]	124	1	SUPT3H	PLEKHB1	inter-chromosomal
29711	6	151627038	[151626882,151627039]	19	4292882	[4292596,4292883]	98	14	AKAP12	TMIGD2	inter-chromosomal
7035	10	51610393	[51610393,51610427]	1	153066246	[153065837,153066247]	85	21	TIMM23	SPRR2E	inter-chromosomal
10119	10	49205711	[49205710,49205773]	8	141524468	[141524466,141524729]	105	8	FAM25C	CHRAC1	inter-chromosomal
31121	8	117874080	[117874079,117874179]	2	68365989	[68365874,68365989]	91	15	RAD21	PPP3R1;WDR92	inter-chromosomal
41239	7	137607336	[137607335,137607513]	X	152225307	[152225307,152225746]	92	14	CREB3L2	PNMA3	inter-chromosomal
