#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
60262	21	35445568	[35445512,35445569]	21	35467162	[35467160,35467207]	4	0	MRPS6	SLC5A3	readthrough-intersecting
84372	9	125621318	[125621318,125621377]	9	116299076	[116299074,116299147]	4	0	RC3H2	RGS3	intra-chromosomal
20656	11	64084325	[64084324,64084419]	8	102212321	[102212251,102212319]	4	0	TRMT112	ZNF706	inter-chromosomal
49146	19	2271882	[2271785,2271883]	8	101931565	[101931494,101931567]	4	0	OAZ1	YWHAZ	inter-chromosomal
30055	13	28195176	[28195176,28195232]	13	28155940	[28155852,28155942]	4	0	POLR1D	LNX2	readthrough-adjacent
48154	7	5567635	[5567635,5567724]	18	33694344	[33694280,33694344]	4	0	ACTB	SLC39A6	inter-chromosomal
9016	12	104336402	[104336307,104336403]	1	156147164	[156147164,156147203]	4	0	HSP90B1	SEMA4A	inter-chromosomal
37677	15	66795727	[66795725,66795822]	6	44102365	[44102364,44102421]	4	0	RPL4	TMEM63B	inter-chromosomal
75535	17	74559366	[74559274,74559368]	6	76625092	[76625091,76625137]	4	0	AC090699.1	MYO6	inter-chromosomal
34715	5	68467274	[68467179,68467276]	14	102449444	[102449442,102449496]	4	0	CCNB1	DYNC1H1	inter-chromosomal
