"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","KRT1:CLDN2","chr12",53071434,"chrX",106171281,Inf,"3114",782,TRUE,TRUE,TRUE,"Locus_1_Transcript_889/6203_Confidence_0.002_Length_3456",2784,"HighConfidence","-"
"jaffa-direct","B4GALNT4:CCNH","chr11",380951,"chr5",86707163,Inf,"3004",718,FALSE,TRUE,TRUE,"Locus_1243_Transcript_10/11_Confidence_0.441_Length_1445",435,"HighConfidence","-"
"jaffa-direct","ZNF708:GMFG","chr19",21493303,"chr19",39819713,18326.405,"2868",625,TRUE,TRUE,TRUE,"Locus_1_Transcript_5425/6203_Confidence_0.000_Length_593",265,"HighConfidence","-"
"jaffa-direct","SERPINC1:SCO2","chr1",173883691,"chr22",50962853,Inf,"2771",713,TRUE,TRUE,TRUE,"Locus_13_Transcript_19/20_Confidence_0.120_Length_1055",528,"HighConfidence","-"
"jaffa-direct","KIF20B:FGD6","chr10",91503684,"chr12",95502195,Inf,"2754",647,TRUE,TRUE,TRUE,"Locus_1_Transcript_2552/6203_Confidence_0.002_Length_4416",429,"HighConfidence","-"
"jaffa-direct","CABLES1:SPINK13","chr18",20833030,"chr5",147661667,Inf,"2648",732,FALSE,TRUE,TRUE,"Locus_2544_Transcript_4/6_Confidence_0.571_Length_821",438,"HighConfidence","-"
"jaffa-direct","NSF:BAAT","chr17",44803981,"chr9",104125297,Inf,"2556",611,FALSE,TRUE,TRUE,"Locus_172_Transcript_9/24_Confidence_0.480_Length_2400",2041,"HighConfidence","-"
"jaffa-direct","FADS2:CHP1","chr11",61608003,"chr15",41554954,Inf,"2372",547,FALSE,TRUE,TRUE,"Locus_1_Transcript_637/6203_Confidence_0.001_Length_1899",394,"HighConfidence","-"
"jaffa-direct","HSD17B2:PLA2G5","chr16",82104732,"chr1",20412576,Inf,"2331",563,TRUE,TRUE,TRUE,"Locus_2553_Transcript_7/12_Confidence_0.552_Length_1696",857,"HighConfidence","-"
"jaffa-direct","UBR2:TADA1","chr6",42573597,"chr1",166833158,Inf,"2263",577,FALSE,TRUE,TRUE,"Locus_482_Transcript_10/10_Confidence_0.415_Length_2892",1833,"HighConfidence","-"
"jaffa-direct","CTSL:NIM1","chr9",90343064,"chr5",43277159,Inf,"2140",516,FALSE,TRUE,TRUE,"Locus_1_Transcript_5020/6203_Confidence_0.001_Length_1559",1106,"HighConfidence","-"
"jaffa-direct","SLC38A9:METAP2","chr5",54941617,"chr12",95876991,Inf,"2019",633,FALSE,TRUE,TRUE,"Locus_30_Transcript_15/21_Confidence_0.127_Length_1194",1011,"HighConfidence","-"
"jaffa-direct","ZSCAN32:BCL2A1","chr16",3434459,"chr15",80253516,Inf,"2094",525,FALSE,TRUE,TRUE,"Locus_1399_Transcript_10/17_Confidence_0.525_Length_2512",2189,"HighConfidence","-"
"jaffa-direct","NFU1:ANAPC16","chr2",69633154,"chr10",73992759,Inf,"2098",510,FALSE,TRUE,TRUE,"Locus_249_Transcript_12/25_Confidence_0.559_Length_1418",1140,"HighConfidence","-"
"jaffa-direct","QRICH2:SIX3","chr17",74271900,"chr2",45171707,Inf,"2097",506,FALSE,TRUE,TRUE,"Locus_1_Transcript_5967/6203_Confidence_0.001_Length_3136",2847,"HighConfidence","-"
"jaffa-direct","EHD4:TLCD1","chr15",42264457,"chr17",27051911,Inf,"1845",706,FALSE,TRUE,TRUE,"Locus_1_Transcript_3235/6203_Confidence_0.000_Length_684",463,"HighConfidence","-"
"jaffa-direct","LRRC56:NFIA","chr11",551302,"chr1",61920975,Inf,"2030",496,FALSE,TRUE,TRUE,"Locus_1_Transcript_1096/6203_Confidence_0.000_Length_1975",889,"HighConfidence","-"
"jaffa-direct","PXK:ACAA2","chr3",58395886,"chr18",47320797,Inf,"1892",613,FALSE,TRUE,TRUE,"Locus_1_Transcript_2821/6203_Confidence_0.000_Length_2545",1438,"HighConfidence","-"
"jaffa-direct","LIPM:CHL1","chr10",90573052,"chr3",432384,Inf,"2061",437,FALSE,TRUE,TRUE,"Locus_2434_Transcript_13/14_Confidence_0.464_Length_1681",599,"HighConfidence","-"
"jaffa-direct","RP11-432B6.3:C10orf111","chr3",160156020,"chr10",15138864,Inf,"2027",468,FALSE,TRUE,TRUE,"Locus_1_Transcript_1422/6203_Confidence_0.001_Length_1796",1167,"HighConfidence","-"
"jaffa-direct","PAOX:ZNF585A","chr10",135193001,"chr19",37660956,Inf,"2127",322,FALSE,TRUE,TRUE,"Locus_918_Transcript_6/12_Confidence_0.145_Length_751",528,"HighConfidence","-"
"jaffa-direct","OSBPL5:CALCR","chr11",3129001,"chr7",93116319,Inf,"1959",468,FALSE,TRUE,TRUE,"Locus_117_Transcript_25/35_Confidence_0.264_Length_2852",2060,"HighConfidence","-"
"jaffa-direct","ZNF227:NMBR","chr19",44733969,"chr6",142400040,Inf,"1506",799,FALSE,TRUE,TRUE,"Locus_1_Transcript_3608/6203_Confidence_0.000_Length_907",791,"HighConfidence","-"
"jaffa-direct","PSMD3:FMO5","chr17",38145072,"chr1",146661828,Inf,"1975",323,FALSE,TRUE,TRUE,"Locus_2390_Transcript_9/11_Confidence_0.552_Length_1900",858,"HighConfidence","-"
"jaffa-direct","SGCZ:NR1I3","chr8",14022089,"chr1",161200708,Inf,"1627",546,TRUE,TRUE,TRUE,"Locus_1_Transcript_5101/6203_Confidence_0.001_Length_1339",1237,"HighConfidence","-"
"jaffa-direct","C2orf44:USP39","chr2",24255699,"chr2",85857844,61602.143,"1660",397,FALSE,TRUE,TRUE,"Locus_5_Transcript_17/18_Confidence_0.491_Length_3423",1994,"HighConfidence","-"
"jaffa-direct","SLC39A12:PCBD2","chr10",18242466,"chr5",134294730,Inf,"1619",356,TRUE,TRUE,TRUE,"Locus_835_Transcript_12/27_Confidence_0.203_Length_761",384,"HighConfidence","-"
"jaffa-direct","PPIC:GJA4","chr5",122372204,"chr1",35259798,Inf,"1614",328,TRUE,TRUE,TRUE,"Locus_254_Transcript_33/36_Confidence_0.225_Length_1784",1551,"HighConfidence","-"
"jaffa-direct","FBXO22:ZNF84","chr15",76196444,"chr12",133617871,Inf,"1654",266,FALSE,TRUE,TRUE,"Locus_639_Transcript_3/17_Confidence_0.263_Length_565",339,"HighConfidence","-"
"jaffa-direct","CD244:GPR155","chr1",160811374,"chr2",175304763,Inf,"1506",375,FALSE,TRUE,TRUE,"Locus_1_Transcript_3011/6203_Confidence_0.001_Length_1390",557,"HighConfidence","-"
"jaffa-direct","CBLN1:PCDHA1","chr16",49315113,"chr5",140358534,Inf,"1485",336,TRUE,TRUE,TRUE,"Locus_22_Transcript_1/136_Confidence_0.014_Length_613",267,"HighConfidence","-"
"jaffa-direct","HDAC4:PLEKHA1","chr2",240111529,"chr10",124152697,Inf,"1499",314,TRUE,TRUE,TRUE,"Locus_1_Transcript_353/6203_Confidence_0.001_Length_2958",2515,"HighConfidence","-"
"jaffa-direct","DYNC2LI1:AL590708.2","chr2",44028056,"chr9",130890799,Inf,"1439",373,FALSE,TRUE,TRUE,"Locus_2191_Transcript_4/4_Confidence_0.455_Length_1514",831,"HighConfidence","-"
"jaffa-direct","MAGED4:HIBADH","chrX",51931861,"chr7",27672064,Inf,"1395",304,FALSE,TRUE,TRUE,"Locus_1007_Transcript_14/16_Confidence_0.773_Length_4702",2770,"HighConfidence","-"
"jaffa-direct","RUNX2:SEPT12","chr6",45390694,"chr16",4837668,Inf,"1348",298,TRUE,TRUE,TRUE,"Locus_460_Transcript_12/17_Confidence_0.430_Length_1463",276,"HighConfidence","-"
"jaffa-direct","ATP8A1:ERI1","chr4",42446595,"chr8",8873832,Inf,"1360",254,TRUE,TRUE,TRUE,"Locus_1_Transcript_4533/6203_Confidence_0.000_Length_695",203,"HighConfidence","-"
"jaffa-direct","DNM1:RAB10","chr9",131004624,"chr2",26332637,Inf,"1238",280,FALSE,TRUE,TRUE,"Locus_1_Transcript_2779/6203_Confidence_0.002_Length_2680",873,"HighConfidence","-"
"jaffa-direct","CAPZB:DHX32","chr1",19671681,"chr10",127530503,Inf,"1253",259,FALSE,TRUE,TRUE,"Locus_1_Transcript_1717/6203_Confidence_0.000_Length_2868",788,"HighConfidence","-"
"jaffa-direct","MAK:NOXA1","chr6",10819119,"chr9",140323728,Inf,"1223",278,TRUE,TRUE,TRUE,"Locus_1_Transcript_741/6203_Confidence_0.000_Length_1379",385,"HighConfidence","-"
"jaffa-direct","ASAH2:NR2E1","chr10",52004982,"chr6",108508505,Inf,"1205",283,FALSE,TRUE,TRUE,"Locus_1_Transcript_4847/6203_Confidence_0.001_Length_1571",1268,"HighConfidence","-"
"jaffa-direct","P2RX5-TAX1BP3:TMC5","chr17",3582884,"chr16",19455403,Inf,"1302",172,TRUE,TRUE,TRUE,"Locus_1_Transcript_368/6203_Confidence_0.000_Length_3165",224,"HighConfidence","-"
"jaffa-direct","CGB1:PLD5","chr19",49551982,"chr1",242383417,Inf,"1149",269,FALSE,TRUE,TRUE,"Locus_1_Transcript_5780/6203_Confidence_0.003_Length_8235",366,"HighConfidence","-"
"jaffa-direct","USP31:FABP9","chr16",23083366,"chr8",82371572,Inf,"1127",284,TRUE,TRUE,TRUE,"Locus_1426_Transcript_10/16_Confidence_0.206_Length_872",504,"HighConfidence","-"
"jaffa-direct","CGB5:PLD5","chr19",49547481,"chr1",242383417,Inf,"1173",236,FALSE,TRUE,TRUE,"Locus_1_Transcript_5781/6203_Confidence_0.001_Length_3531",366,"HighConfidence","-"
"jaffa-direct","TTYH2:OR11A1","chr17",72233653,"chr6",29395509,Inf,"1101",273,FALSE,TRUE,TRUE,"Locus_481_Transcript_11/17_Confidence_0.276_Length_2561",491,"HighConfidence","-"
"jaffa-direct","MYF5:BTG3","chr12",81111343,"chr21",18977315,Inf,"1170",181,FALSE,TRUE,TRUE,"Locus_1_Transcript_4978/6203_Confidence_0.001_Length_887",653,"HighConfidence","-"
"jaffa-direct","ARHGDIG:SLC5A8","chr16",331925,"chr12",101598343,Inf,"1105",243,FALSE,TRUE,TRUE,"Locus_1_Transcript_5359/6203_Confidence_0.002_Length_3726",484,"HighConfidence","-"
"jaffa-direct","BNC2:FTCD","chr9",16435553,"chr21",47565861,Inf,"1072",227,TRUE,TRUE,TRUE,"Locus_1_Transcript_4335/6203_Confidence_0.000_Length_3369",2521,"HighConfidence","-"
"jaffa-direct","GABRA3:GPM6A","chrX",151424250,"chr4",176594987,Inf,"991",279,TRUE,TRUE,TRUE,"Locus_141_Transcript_4/9_Confidence_0.500_Length_1218",449,"HighConfidence","-"
"jaffa-direct","AC099552.4:SUPT3H","chr7",154989979,"chr6",44988369,Inf,"1000",146,FALSE,TRUE,TRUE,"Locus_843_Transcript_5/6_Confidence_0.471_Length_955",768,"HighConfidence","-"
"jaffa-direct","UCMA:CCDC181","chr10",13275735,"chr1",169388397,Inf,"1015",114,FALSE,TRUE,TRUE,"Locus_3076_Transcript_5/7_Confidence_0.385_Length_836",197,"HighConfidence","-"
"jaffa-direct","NDUFA5:GPC3","chr7",123185665,"chrX",132826522,Inf,"968",161,FALSE,TRUE,TRUE,"Locus_963_Transcript_15/43_Confidence_0.143_Length_711",230,"HighConfidence","-"
"jaffa-direct","NDUFS4:IDH2","chr5",52942235,"chr15",90627585,Inf,"912",199,TRUE,TRUE,TRUE,"Locus_2373_Transcript_3/7_Confidence_0.218_Length_1363",378,"HighConfidence","-"
"jaffa-direct","TRAPPC11:LILRA2","chr4",184600639,"chr19",55085298,Inf,"856",252,FALSE,TRUE,TRUE,"Locus_1_Transcript_5244/6203_Confidence_0.001_Length_2849",1682,"HighConfidence","-"
"jaffa-direct","CPA2:RPS4Y2","chr7",129913017,"chrY",22921754,Inf,"860",213,TRUE,TRUE,TRUE,"Locus_1978_Transcript_9/9_Confidence_0.214_Length_1198",487,"HighConfidence","-"
"jaffa-direct","AKR1C3:C6orf222","chr10",5141071,"chr6",36291310,Inf,"869",192,TRUE,TRUE,TRUE,"Locus_60_Transcript_16/42_Confidence_0.176_Length_1014",457,"HighConfidence","-"
"jaffa-direct","MAP7D1:CACYBP","chr1",36644424,"chr1",174979059,138334.636,"814",146,FALSE,TRUE,FALSE,"Locus_1_Transcript_4614/6203_Confidence_0.001_Length_2306",2149,"HighConfidence","-"
"jaffa-direct","DOPEY1:CD86","chr6",83820033,"chr3",121828112,Inf,"772",172,FALSE,TRUE,TRUE,"Locus_1292_Transcript_6/9_Confidence_0.476_Length_1924",1081,"HighConfidence","-"
"jaffa-direct","C17orf51:TIFA","chr17",21449969,"chr4",113199590,Inf,"737",177,FALSE,TRUE,TRUE,"Locus_468_Transcript_3/8_Confidence_0.357_Length_1455",676,"HighConfidence","-"
"jaffa-direct","GLRX5:VSTM2L","chr14",96001721,"chr20",36572383,Inf,"684",198,FALSE,TRUE,TRUE,"Locus_1064_Transcript_2/3_Confidence_0.571_Length_633",470,"HighConfidence","-"
"jaffa-direct","FAM160A2:GGT7","chr11",6235641,"chr20",33437863,Inf,"827",41,FALSE,TRUE,TRUE,"Locus_1_Transcript_4688/6203_Confidence_0.002_Length_2875",2753,"HighConfidence","-"
"jaffa-direct","RPL36A-HNRNPH2:GJB3","chrX",100646810,"chr1",35250339,Inf,"722",144,TRUE,TRUE,TRUE,"Locus_427_Transcript_11/19_Confidence_0.436_Length_2029",397,"HighConfidence","-"
"jaffa-direct","APCDD1L:ERGIC2","chr20",57088873,"chr12",29509410,Inf,"694",170,FALSE,TRUE,TRUE,"Locus_1257_Transcript_3/6_Confidence_0.778_Length_1414",695,"HighConfidence","-"
"jaffa-direct","PRAMEF5:NAPG","chr1",13365177,"chr18",10539985,Inf,"576",224,TRUE,TRUE,TRUE,"Locus_1328_Transcript_40/44_Confidence_0.075_Length_1455",387,"HighConfidence","-"
"jaffa-direct","CCDC103:SBNO2","chr17",42979020,"chr19",1112536,Inf,"648",127,TRUE,TRUE,TRUE,"Locus_571_Transcript_7/11_Confidence_0.303_Length_2703",403,"HighConfidence","-"
"jaffa-direct","FAT2:CDCA4","chr5",150906795,"chr14",105478272,Inf,"601",166,TRUE,TRUE,TRUE,"Locus_499_Transcript_11/13_Confidence_0.500_Length_3246",2363,"HighConfidence","-"
"jaffa-direct","LAMC3:CCDC146","chr9",133942592,"chr7",76908254,Inf,"554",193,FALSE,TRUE,TRUE,"Locus_268_Transcript_22/24_Confidence_0.376_Length_4403",1677,"HighConfidence","-"
"jaffa-direct","SPATA19:KCNC3","chr11",133715029,"chr19",50824041,Inf,"631",113,FALSE,TRUE,TRUE,"Locus_895_Transcript_5/8_Confidence_0.400_Length_1051",903,"HighConfidence","-"
"jaffa-direct","DHPS:RAB1B","chr19",12791847,"chr11",66039628,Inf,"562",123,TRUE,TRUE,TRUE,"Locus_174_Transcript_7/21_Confidence_0.415_Length_2706",2527,"HighConfidence","-"
"jaffa-direct","MAGI1:WFDC10B","chr3",65428467,"chr20",44313599,Inf,"534",147,FALSE,TRUE,TRUE,"Locus_3093_Transcript_12/12_Confidence_0.200_Length_731",308,"HighConfidence","-"
"jaffa-direct","KCNG4:NLRP7","chr16",84270336,"chr19",55435240,Inf,"323",323,FALSE,TRUE,TRUE,"Locus_1_Transcript_1551/6203_Confidence_0.000_Length_1372",1008,"HighConfidence","-"
"jaffa-direct","TOR3A:IMPA1","chr1",179051522,"chr8",82593018,Inf,"476",125,FALSE,TRUE,TRUE,"Locus_1_Transcript_1161/6203_Confidence_0.000_Length_1779",1034,"HighConfidence","-"
"jaffa-direct","CTF1:MUC16","chr16",30910854,"chr19",9000214,Inf,"575",23,TRUE,TRUE,TRUE,"Locus_15273_Transcript_1/1_Confidence_1.000_Length_295",134,"HighConfidence","-"
"jaffa-direct","LIPA:CHL1","chr10",90987957,"chr3",432384,Inf,"435",159,FALSE,TRUE,TRUE,"Locus_2434_Transcript_7/14_Confidence_0.417_Length_1831",749,"HighConfidence","-"
"jaffa-direct","ABCG1:GPSM3","chr21",43693545,"chr6",32159685,Inf,"467",116,FALSE,TRUE,TRUE,"Locus_1_Transcript_1731/6203_Confidence_0.000_Length_1516",579,"HighConfidence","-"
"jaffa-direct","AKR1C1:C6orf222","chr10",5010578,"chr6",36291310,Inf,"442",131,TRUE,TRUE,TRUE,"Locus_60_Transcript_27/42_Confidence_0.291_Length_3601",2313,"HighConfidence","-"
"jaffa-direct","SWT1:DAPK2","chr1",185200840,"chr15",64263760,Inf,"445",113,TRUE,TRUE,TRUE,"Locus_1_Transcript_5294/6203_Confidence_0.001_Length_3278",743,"HighConfidence","-"
"jaffa-direct","NKAIN4:TRNAU1AP","chr20",61880167,"chr1",28887145,Inf,"430",121,FALSE,TRUE,TRUE,"Locus_290_Transcript_22/28_Confidence_0.423_Length_1933",1570,"HighConfidence","-"
"jaffa-direct","SPTBN2:CLSTN1","chr11",66466110,"chr1",9804063,Inf,"411",120,FALSE,TRUE,TRUE,"Locus_329_Transcript_11/51_Confidence_0.143_Length_4172",1037,"HighConfidence","-"
"jaffa-direct","PRSS45:IFNL2","chr3",46784403,"chr19",39760555,Inf,"452",74,TRUE,TRUE,TRUE,"Locus_4766_Transcript_3/7_Confidence_0.200_Length_631",453,"HighConfidence","-"
"jaffa-direct","CHST7:SCGB1D2","chrX",46434858,"chr11",62010761,Inf,"420",84,FALSE,TRUE,TRUE,"Locus_344_Transcript_3/8_Confidence_0.500_Length_1909",269,"HighConfidence","-"
"jaffa-direct","HESX1:TRAM1","chr3",57233790,"chr8",71496028,Inf,"439",57,FALSE,TRUE,TRUE,"Locus_71_Transcript_16/16_Confidence_0.348_Length_2109",1915,"HighConfidence","-"
"jaffa-direct","AMOT:CTRB2","chrX",112048175,"chr16",75239718,Inf,"398",96,FALSE,TRUE,TRUE,"Locus_3739_Transcript_5/11_Confidence_0.441_Length_1472",239,"HighConfidence","-"
"jaffa-direct","TCHH:SNTN","chr1",152086419,"chr3",63645401,Inf,"410",78,FALSE,TRUE,TRUE,"Locus_2848_Transcript_5/28_Confidence_0.000_Length_492",354,"HighConfidence","-"
"jaffa-direct","DNALI1:SLC2A4","chr1",38027846,"chr17",7188407,Inf,"369",107,TRUE,TRUE,TRUE,"Locus_1_Transcript_1592/6203_Confidence_0.000_Length_996",775,"HighConfidence","-"
"jaffa-direct","MUC12:MZF1","chr7",100649853,"chr19",59074627,Inf,"392",78,TRUE,TRUE,TRUE,"Locus_1150_Transcript_55/60_Confidence_0.112_Length_3386",2138,"HighConfidence","-"
"jaffa-direct","MLYCD:SSX4B","chr16",83945972,"chrX",48270834,Inf,"375",94,TRUE,TRUE,TRUE,"Locus_1386_Transcript_12/16_Confidence_0.304_Length_1406",439,"HighConfidence","-"
"jaffa-direct","ZNF8:PLA2G3","chr19",58790513,"chr22",31534396,Inf,"427",36,FALSE,TRUE,TRUE,"Locus_3706_Transcript_4/4_Confidence_0.471_Length_1993",1797,"HighConfidence","-"
"jaffa-direct","CST9:ZNF771","chr20",23586247,"chr16",30419366,Inf,"381",81,TRUE,TRUE,TRUE,"Locus_1_Transcript_1348/6203_Confidence_0.000_Length_788",256,"HighConfidence","-"
"jaffa-direct","ZCCHC8:RNF113B","chr12",122962388,"chr13",98828430,Inf,"356",99,TRUE,TRUE,TRUE,"Locus_3816_Transcript_7/9_Confidence_0.412_Length_838",446,"HighConfidence","-"
"jaffa-direct","KRT33B:MAP3K7","chr17",39521644,"chr6",91278342,Inf,"362",84,TRUE,TRUE,TRUE,"Locus_534_Transcript_5/10_Confidence_0.600_Length_5121",800,"HighConfidence","-"
