"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","PPP1R3A:ASB15","chr7",113558270,"chr7",123256275,9698.003,"738",185,TRUE,TRUE,TRUE,"Locus_575_Transcript_3/8_Confidence_0.800_Length_4384",3188,"HighConfidence","-"
"jaffa-direct","CLEC4C:MTCH2","chr12",7899914,"chr11",47647293,Inf,"714",185,FALSE,TRUE,TRUE,"Locus_41_Transcript_5/19_Confidence_0.364_Length_842",266,"HighConfidence","-"
"jaffa-direct","SMAP2:EHMT2","chr1",40882768,"chr6",31860511,Inf,"669",227,FALSE,TRUE,TRUE,"Locus_9_Transcript_1117/2361_Confidence_0.001_Length_1397",280,"HighConfidence","-"
"jaffa-direct","RGS12:SMARCA2","chr4",3344780,"chr9",2191266,Inf,"679",205,FALSE,TRUE,TRUE,"Locus_292_Transcript_11/12_Confidence_0.375_Length_3196",1042,"HighConfidence","-"
"jaffa-direct","SF3B14:TLX1NB","chr2",24291191,"chr10",102850459,Inf,"679",195,TRUE,TRUE,TRUE,"Locus_640_Transcript_6/6_Confidence_0.333_Length_1911",1409,"HighConfidence","-"
"jaffa-direct","TEP1:NR0B1","chr14",20839648,"chrX",30322940,Inf,"721",101,FALSE,TRUE,TRUE,"Locus_1401_Transcript_6/9_Confidence_0.375_Length_807",189,"HighConfidence","-"
"jaffa-direct","SH2B2:PRSS54","chr7",101960969,"chr16",58314661,Inf,"642",178,FALSE,TRUE,TRUE,"Locus_684_Transcript_6/9_Confidence_0.579_Length_1175",381,"HighConfidence","-"
"jaffa-direct","TTC26:CHGB","chr7",138849980,"chr20",5902981,Inf,"629",189,TRUE,TRUE,TRUE,"Locus_723_Transcript_2/5_Confidence_0.333_Length_2752",596,"HighConfidence","-"
"jaffa-direct","ARIH2:RUNX2","chr3",49002415,"chr6",45479983,Inf,"588",188,FALSE,TRUE,TRUE,"Locus_9_Transcript_558/2361_Confidence_0.006_Length_4979",522,"HighConfidence","-"
"jaffa-direct","SLITRK5:SMARCAD1","chr13",88325829,"chr4",95198173,Inf,"598",157,FALSE,TRUE,TRUE,"Locus_693_Transcript_3/11_Confidence_0.220_Length_1595",1307,"HighConfidence","-"
"jaffa-direct","RSPH10B2:SCAMP5","chr7",6820519,"chr15",75304133,Inf,"546",171,FALSE,TRUE,TRUE,"Locus_9_Transcript_518/2361_Confidence_0.002_Length_3908",1974,"HighConfidence","-"
"jaffa-direct","RORB:SLC44A3","chr9",77286817,"chr1",95303267,Inf,"568",148,FALSE,TRUE,TRUE,"Locus_875_Transcript_8/10_Confidence_0.419_Length_3461",1588,"HighConfidence","-"
"jaffa-direct","WSB2:LY96","chr12",118472791,"chr8",74939024,Inf,"602",97,FALSE,TRUE,TRUE,"Locus_782_Transcript_3/8_Confidence_0.048_Length_566",394,"HighConfidence","-"
"jaffa-direct","TSPAN19:C2orf50","chr12",85417104,"chr2",11284046,Inf,"541",144,TRUE,TRUE,TRUE,"Locus_386_Transcript_8/24_Confidence_0.311_Length_1684",420,"HighConfidence","-"
"jaffa-direct","FRZB:RNF182","chr2",183723514,"chr6",13977140,Inf,"535",137,FALSE,TRUE,TRUE,"Locus_476_Transcript_3/8_Confidence_0.341_Length_4445",3324,"HighConfidence","-"
"jaffa-direct","GAS2L3:C3orf33","chr12",100994328,"chr3",155481707,Inf,"496",132,FALSE,TRUE,TRUE,"Locus_487_Transcript_48/63_Confidence_0.041_Length_1372",799,"HighConfidence","-"
"jaffa-direct","PRR20A:SLC35D1","chr13",57715490,"chr1",67513050,Inf,"492",135,FALSE,TRUE,TRUE,"Locus_694_Transcript_14/18_Confidence_0.055_Length_811",525,"HighConfidence","-"
"jaffa-direct","LECT2:ZNF814","chr5",135288560,"chr19",58388410,Inf,"468",132,FALSE,TRUE,TRUE,"Locus_792_Transcript_10/11_Confidence_0.152_Length_499",292,"HighConfidence","-"
"jaffa-direct","RBFA:OSGEP","chr18",77798617,"chr14",20916330,Inf,"460",137,FALSE,TRUE,TRUE,"Locus_652_Transcript_3/9_Confidence_0.361_Length_1039",487,"HighConfidence","-"
"jaffa-direct","TUBB1:CAMKK2","chr20",57598008,"chr12",121678345,Inf,"419",129,FALSE,TRUE,TRUE,"Locus_185_Transcript_32/76_Confidence_0.095_Length_3271",422,"HighConfidence","-"
"jaffa-direct","WIF1:MSANTD4","chr12",65514197,"chr11",105881794,Inf,"425",119,TRUE,TRUE,TRUE,"Locus_1150_Transcript_3/5_Confidence_0.182_Length_1014",269,"HighConfidence","-"
"jaffa-direct","LEO1:PTGDS","chr15",52254586,"chr9",139874635,Inf,"416",118,TRUE,TRUE,TRUE,"Locus_915_Transcript_6/6_Confidence_0.148_Length_1268",980,"HighConfidence","-"
"jaffa-direct","UGT1A1:CRABP1","chr2",234676582,"chr15",78633385,Inf,"404",127,TRUE,TRUE,TRUE,"Locus_563_Transcript_15/31_Confidence_0.267_Length_1424",864,"HighConfidence","-"
"jaffa-direct","NFATC1:CALD1","chr18",77246937,"chr7",134632259,Inf,"400",128,FALSE,TRUE,TRUE,"Locus_479_Transcript_7/14_Confidence_0.578_Length_4083",2742,"HighConfidence","-"
"jaffa-direct","FBLN7:SDE2","chr2",112933416,"chr1",226176089,Inf,"438",75,FALSE,TRUE,TRUE,"Locus_928_Transcript_7/11_Confidence_0.412_Length_1470",1256,"HighConfidence","-"
"jaffa-direct","SEMA4G:FAP","chr10",102733366,"chr2",163080170,Inf,"382",120,TRUE,TRUE,TRUE,"Locus_931_Transcript_5/11_Confidence_0.500_Length_1308",646,"HighConfidence","-"
"jaffa-direct","APOOL:CACNG8","chrX",84322224,"chr19",54483121,Inf,"390",95,FALSE,TRUE,TRUE,"Locus_628_Transcript_5/13_Confidence_0.259_Length_3370",2797,"HighConfidence","-"
"jaffa-direct","DHRSX:CYP1A2","chrX",2184781,"chr15",75044106,Inf,"360",114,FALSE,TRUE,TRUE,"Locus_9_Transcript_1570/2361_Confidence_0.000_Length_1444",574,"HighConfidence","-"
"jaffa-direct","LRIT3:LILRB4","chr4",110773132,"chr19",55174990,Inf,"337",132,TRUE,TRUE,TRUE,"Locus_317_Transcript_7/7_Confidence_0.236_Length_2115",1520,"HighConfidence","-"
"jaffa-direct","HS3ST2:TINAGL1","chr16",22826416,"chr1",32045889,Inf,"372",96,TRUE,TRUE,TRUE,"Locus_1175_Transcript_1/1_Confidence_0.000_Length_1592",919,"HighConfidence","-"
"jaffa-direct","PAIP1:SMIM8","chr5",43536921,"chr6",88049834,Inf,"366",93,TRUE,TRUE,TRUE,"Locus_685_Transcript_7/12_Confidence_0.659_Length_3130",1203,"HighConfidence","-"
"jaffa-direct","CCDC105:AP4S1","chr19",15124588,"chr14",31535332,Inf,"323",99,TRUE,TRUE,TRUE,"Locus_2159_Transcript_1/3_Confidence_0.833_Length_1173",757,"HighConfidence","-"
"jaffa-direct","C14orf166B:TRAV41","chr14",77293077,"chr14",22788840,54504.236,"337",84,TRUE,TRUE,TRUE,"Locus_3826_Transcript_1/2_Confidence_1.000_Length_703",353,"HighConfidence","-"
"jaffa-direct","TTC28:RAB17","chr22",28426214,"chr2",238483771,Inf,"351",66,FALSE,TRUE,TRUE,"Locus_728_Transcript_2/6_Confidence_0.556_Length_975",807,"HighConfidence","-"
"jaffa-direct","BSND:TULP3","chr1",55470789,"chr12",3039414,Inf,"309",93,FALSE,TRUE,TRUE,"Locus_817_Transcript_6/22_Confidence_0.126_Length_1627",491,"HighConfidence","-"
"jaffa-direct","ATXN3:SHPK","chr14",92562437,"chr17",3514266,Inf,"318",83,FALSE,TRUE,TRUE,"Locus_9_Transcript_1323/2361_Confidence_0.003_Length_1912",257,"HighConfidence","-"
"jaffa-direct","CDYL2:IFITM2","chr16",80654660,"chr11",309013,Inf,"294",99,FALSE,TRUE,TRUE,"Locus_1036_Transcript_6/17_Confidence_0.324_Length_793",448,"HighConfidence","-"
"jaffa-direct","CT47A1:TLDC2","chrX",120117599,"chr20",35509058,Inf,"250",142,FALSE,TRUE,TRUE,"Locus_284_Transcript_8/14_Confidence_0.262_Length_1875",719,"HighConfidence","-"
"jaffa-direct","PDXP:CCNH","chr22",38055363,"chr5",86707163,Inf,"284",92,FALSE,TRUE,TRUE,"Locus_655_Transcript_5/5_Confidence_0.286_Length_1670",1040,"HighConfidence","-"
"jaffa-direct","STARD8:ZCCHC24","chrX",67941588,"chr10",81154196,Inf,"296",72,FALSE,TRUE,TRUE,"Locus_445_Transcript_33/35_Confidence_0.032_Length_3520",964,"HighConfidence","-"
"jaffa-direct","VTI1B:SEPT1","chr14",68129194,"chr16",30393500,Inf,"127",233,FALSE,TRUE,TRUE,"Locus_751_Transcript_18/40_Confidence_0.231_Length_1504",243,"HighConfidence","-"
"jaffa-direct","LEPR:ARR3","chr1",66036485,"chrX",69489512,Inf,"255",82,FALSE,TRUE,TRUE,"Locus_926_Transcript_1/1_Confidence_0.000_Length_1874",1232,"HighConfidence","-"
"jaffa-direct","GGCT:PPP2R1B","chr7",30540152,"chr11",111626174,Inf,"262",67,FALSE,TRUE,TRUE,"Locus_536_Transcript_8/17_Confidence_0.344_Length_1823",1369,"HighConfidence","-"
"jaffa-direct","KCTD8:CBFA2T3","chr4",44449580,"chr16",88958893,Inf,"273",55,TRUE,TRUE,TRUE,"Locus_2489_Transcript_2/4_Confidence_0.556_Length_2546",242,"HighConfidence","-"
"jaffa-direct","VDAC1:OOSP1","chr5",133326693,"chr11",59712642,Inf,"250",77,TRUE,TRUE,TRUE,"Locus_1451_Transcript_4/9_Confidence_0.385_Length_479",111,"HighConfidence","-"
"jaffa-direct","TPRA1:DBX1","chr3",127295833,"chr11",20180838,Inf,"236",70,FALSE,TRUE,TRUE,"Locus_439_Transcript_18/26_Confidence_0.233_Length_1691",575,"HighConfidence","-"
"jaffa-direct","TMEM19:OTUD6B","chr12",72092889,"chr8",92097012,Inf,"232",72,FALSE,TRUE,TRUE,"Locus_9_Transcript_1611/2361_Confidence_0.004_Length_6457",292,"HighConfidence","-"
"jaffa-direct","RAP1GDS1:CLSTN2","chr4",99339942,"chr3",140167361,Inf,"234",66,TRUE,TRUE,TRUE,"Locus_118_Transcript_13/21_Confidence_0.161_Length_1604",1142,"HighConfidence","-"
"jaffa-direct","EMR1:ZBTB48","chr19",6937659,"chr1",6647538,Inf,"256",41,TRUE,TRUE,TRUE,"Locus_603_Transcript_1/4_Confidence_0.500_Length_2357",2156,"HighConfidence","-"
"jaffa-direct","CCDC170:GPC1","chr6",151857581,"chr2",241401608,Inf,"237",60,FALSE,TRUE,TRUE,"Locus_11_Transcript_22/30_Confidence_0.370_Length_3849",3343,"HighConfidence","-"
"jaffa-direct","STOM:EBI3","chr9",124115498,"chr19",4234664,Inf,"223",70,FALSE,TRUE,TRUE,"Locus_9_Transcript_1919/2361_Confidence_0.000_Length_1156",423,"HighConfidence","-"
"jaffa-direct","EPHB2:DLK2","chr1",23222971,"chr6",43419012,Inf,"218",72,FALSE,TRUE,TRUE,"Locus_558_Transcript_3/8_Confidence_0.338_Length_1088",303,"HighConfidence","-"
"jaffa-direct","VCY1B:PURG","chrY",16168271,"chr8",30854213,Inf,"247",33,TRUE,TRUE,TRUE,"Locus_775_Transcript_1/8_Confidence_0.364_Length_1106",213,"HighConfidence","-"
"jaffa-direct","TOX:C17orf47","chr8",59750640,"chr17",56619327,Inf,"219",60,FALSE,TRUE,TRUE,"Locus_2219_Transcript_1/2_Confidence_1.000_Length_1661",1145,"HighConfidence","-"
"jaffa-direct","CLEC19A:AKR1A1","chr16",19297261,"chr1",46032541,Inf,"225",42,FALSE,TRUE,TRUE,"Locus_5740_Transcript_3/13_Confidence_0.333_Length_871",161,"HighConfidence","-"
"jaffa-direct","MPPED2:GABRA6","chr11",30435775,"chr5",161116260,Inf,"187",73,FALSE,TRUE,TRUE,"Locus_1384_Transcript_1/3_Confidence_1.000_Length_2828",1001,"HighConfidence","-"
"jaffa-direct","C19orf71:FAM154B","chr19",3543471,"chr15",82557014,Inf,"202",48,FALSE,TRUE,TRUE,"Locus_564_Transcript_3/7_Confidence_0.407_Length_493",370,"HighConfidence","-"
"jaffa-direct","DMRTC1:STARD3NL","chrX",72095107,"chr7",38253958,Inf,"242",8,TRUE,TRUE,TRUE,"Locus_621_Transcript_6/9_Confidence_0.552_Length_1544",360,"HighConfidence","-"
"jaffa-direct","FBL:AL391421.1","chr19",40327196,"chr10",79627681,Inf,"166",74,FALSE,TRUE,TRUE,"Locus_4_Transcript_5/12_Confidence_0.565_Length_2850",1758,"HighConfidence","-"
"jaffa-direct","SLC35F3:ZCCHC10","chr1",234350320,"chr5",132334542,Inf,"180",57,FALSE,TRUE,TRUE,"Locus_462_Transcript_5/11_Confidence_0.222_Length_2169",1865,"HighConfidence","-"
"jaffa-direct","PPCS:FAM114A2","chr1",42923021,"chr5",153413937,Inf,"178",53,TRUE,TRUE,TRUE,"Locus_695_Transcript_4/7_Confidence_0.127_Length_645",219,"HighConfidence","-"
"jaffa-direct","TNFRSF13C:LRRC9","chr22",42322105,"chr14",60394629,Inf,"178",52,FALSE,TRUE,TRUE,"Locus_1230_Transcript_1/1_Confidence_0.000_Length_787",412,"HighConfidence","-"
"jaffa-direct","TXNRD3:ZDHHC22","chr3",126327342,"chr14",77606095,Inf,"175",53,TRUE,TRUE,TRUE,"Locus_1883_Transcript_2/4_Confidence_0.444_Length_623",240,"HighConfidence","-"
"jaffa-direct","NUDT21:SNTB1","chr16",56481701,"chr8",121551209,Inf,"179",47,FALSE,TRUE,TRUE,"Locus_4626_Transcript_4/18_Confidence_0.106_Length_738",448,"HighConfidence","-"
"jaffa-direct","EMC4:ASAH2C","chr15",34517851,"chr10",48018147,Inf,"143",82,FALSE,TRUE,TRUE,"Locus_620_Transcript_9/11_Confidence_0.276_Length_1087",366,"HighConfidence","-"
"jaffa-direct","FCN2:TAP1","chr9",137775201,"chr6",32815869,Inf,"176",43,FALSE,TRUE,TRUE,"Locus_753_Transcript_5/6_Confidence_0.500_Length_1219",168,"HighConfidence","-"
"jaffa-direct","TMEM123:NELFB","chr11",102272270,"chr9",140158697,Inf,"172",44,FALSE,TRUE,TRUE,"Locus_2021_Transcript_12/12_Confidence_0.057_Length_2110",1578,"HighConfidence","-"
"jaffa-direct","ZMYM6:PRRT4","chr1",35480589,"chr7",128000117,Inf,"146",57,TRUE,TRUE,TRUE,"Locus_9_Transcript_2099/2361_Confidence_0.000_Length_1474",785,"HighConfidence","-"
"jaffa-direct","MBL2:SPATA2L","chr10",54530430,"chr16",89767641,Inf,"153",46,FALSE,TRUE,TRUE,"Locus_918_Transcript_4/7_Confidence_0.333_Length_911",542,"HighConfidence","-"
"jaffa-direct","PTK2:FADS6","chr8",141745350,"chr17",72875713,Inf,"154",37,FALSE,TRUE,TRUE,"Locus_9_Transcript_1882/2361_Confidence_0.001_Length_3341",2466,"HighConfidence","-"
"jaffa-direct","PCDHGA1:CRY2","chr5",140885048,"chr11",45889163,Inf,"155",35,FALSE,TRUE,TRUE,"Locus_671_Transcript_1/15_Confidence_0.403_Length_2495",820,"HighConfidence","-"
"jaffa-direct","MRPS21:SOS2","chr1",150266869,"chr14",50667802,Inf,"148",39,FALSE,TRUE,TRUE,"Locus_353_Transcript_33/34_Confidence_0.173_Length_5531",530,"HighConfidence","-"
"jaffa-direct","VEGFC:REN","chr4",177713319,"chr1",204125924,Inf,"137",50,FALSE,TRUE,TRUE,"Locus_742_Transcript_1/13_Confidence_0.181_Length_1144",581,"HighConfidence","-"
"jaffa-direct","HEATR2:SRF","chr7",781102,"chr6",43144286,Inf,"136",49,TRUE,TRUE,TRUE,"Locus_573_Transcript_10/11_Confidence_0.525_Length_3464",2743,"HighConfidence","-"
"jaffa-direct","TNF:SLC22A16","chr6",31544356,"chr6",110760050,79215.692,"140",44,TRUE,TRUE,TRUE,"Locus_595_Transcript_7/10_Confidence_0.310_Length_726",319,"HighConfidence","-"
"jaffa-direct","TAB3:ERCC3","chrX",30877604,"chr2",128046440,Inf,"120",62,TRUE,TRUE,TRUE,"Locus_453_Transcript_25/25_Confidence_0.018_Length_470",263,"HighConfidence","-"
