"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","FARS2:KIR3DL1","chr6",5613553,"chr19",55329770,Inf,"1773",1023,FALSE,TRUE,TRUE,"Locus_1_Transcript_3223/5676_Confidence_0.001_Length_3305",1583,"HighConfidence","-"
"jaffa-direct","TRAC:EIF1","chr14",23019608,"chr17",39846340,Inf,"1685",1098,FALSE,TRUE,TRUE,"Locus_960_Transcript_9/38_Confidence_0.187_Length_480",162,"HighConfidence","-"
"jaffa-direct","KLB:DAGLA","chr4",39439615,"chr11",61502321,Inf,"1617",1017,FALSE,TRUE,TRUE,"Locus_1_Transcript_5129/5676_Confidence_0.004_Length_10625",1660,"HighConfidence","-"
"jaffa-direct","AATF:FPR1","chr17",35311207,"chr19",52250258,Inf,"1664",910,FALSE,TRUE,TRUE,"Locus_1_Transcript_1487/5676_Confidence_0.001_Length_1062",410,"HighConfidence","-"
"jaffa-direct","AIPL1:SIMC1","chr17",6330201,"chr5",175740694,Inf,"1443",995,TRUE,TRUE,TRUE,"Locus_188_Transcript_19/36_Confidence_0.155_Length_2091",1456,"HighConfidence","-"
"jaffa-direct","ACE2:PPP2R3A","chrX",15590324,"chr3",135825058,Inf,"1451",968,FALSE,TRUE,TRUE,"Locus_1_Transcript_1130/5676_Confidence_0.000_Length_397",232,"HighConfidence","-"
"jaffa-direct","POLR2K:CRISP2","chr8",101164144,"chr6",49665670,Inf,"1394",899,FALSE,TRUE,TRUE,"Locus_837_Transcript_3/9_Confidence_0.500_Length_1010",282,"HighConfidence","-"
"jaffa-direct","RAB3A:CALR3","chr19",18313323,"chr19",16594926,1718.4,"1532",719,TRUE,TRUE,FALSE,"Locus_642_Transcript_4/22_Confidence_0.203_Length_574",447,"HighConfidence","-"
"jaffa-direct","PADI1:PKN2","chr1",17531804,"chr1",89225905,71694.108,"1426",753,FALSE,TRUE,FALSE,"Locus_1_Transcript_4003/5676_Confidence_0.002_Length_5559",5413,"HighConfidence","-"
"jaffa-direct","KIF14:NFIB","chr1",200559253,"chr9",14307519,Inf,"1398",781,TRUE,TRUE,TRUE,"Locus_443_Transcript_13/36_Confidence_0.298_Length_3285",2538,"HighConfidence","-"
"jaffa-direct","ACTR6:AIMP1","chr12",100603986,"chr4",107249233,Inf,"1202",842,FALSE,TRUE,TRUE,"Locus_1_Transcript_2054/5676_Confidence_0.001_Length_2736",526,"HighConfidence","-"
"jaffa-direct","EIF4A1:RNF17","chr17",7477626,"chr13",25433139,Inf,"1285",733,FALSE,TRUE,TRUE,"Locus_1_Transcript_779/5676_Confidence_0.001_Length_2012",1654,"HighConfidence","-"
"jaffa-direct","SLC30A2:CYP1A1","chr1",26371488,"chr15",75013844,Inf,"1192",771,TRUE,TRUE,TRUE,"Locus_2564_Transcript_8/8_Confidence_0.444_Length_864",508,"HighConfidence","-"
"jaffa-direct","PCDP1:ZNRD1","chr2",120404626,"chr6",30029292,Inf,"712",1128,FALSE,TRUE,TRUE,"Locus_36_Transcript_12/17_Confidence_0.560_Length_3258",2936,"HighConfidence","-"
"jaffa-direct","STOML3:RAB5C","chr13",39542537,"chr17",40277916,Inf,"1275",534,FALSE,TRUE,TRUE,"Locus_473_Transcript_6/23_Confidence_0.381_Length_1110",114,"HighConfidence","-"
"jaffa-direct","C3orf33:ZIC3","chr3",155493490,"chrX",136651061,Inf,"1048",761,TRUE,TRUE,TRUE,"Locus_1_Transcript_2607/5676_Confidence_0.000_Length_815",116,"HighConfidence","-"
"jaffa-direct","IL13RA2:PKIG","chrX",114244084,"chr20",43246926,Inf,"1088",688,FALSE,TRUE,TRUE,"Locus_658_Transcript_7/12_Confidence_0.604_Length_1730",977,"HighConfidence","-"
"jaffa-direct","CCL3L1:MCM10","chr17",34625571,"chr10",13239623,Inf,"1732",35,FALSE,TRUE,TRUE,"Locus_2922_Transcript_5/6_Confidence_0.500_Length_352",160,"HighConfidence","-"
"jaffa-direct","TPO:TTC1","chr2",1440156,"chr5",159437507,Inf,"1134",530,FALSE,TRUE,TRUE,"Locus_1_Transcript_1268/5676_Confidence_0.000_Length_311",137,"HighConfidence","-"
"jaffa-direct","ARFGEF2:SNAPC5","chr20",47630497,"chr15",66787757,Inf,"1050",597,TRUE,TRUE,TRUE,"Locus_1_Transcript_5365/5676_Confidence_0.004_Length_6510",4160,"HighConfidence","-"
"jaffa-direct","MLYCD:ZP3","chr16",83933277,"chr7",76069567,Inf,"1000",635,TRUE,TRUE,TRUE,"Locus_150_Transcript_8/8_Confidence_0.553_Length_1034",487,"HighConfidence","-"
"jaffa-direct","MTERFD1:DACT2","chr8",97269190,"chr6",168695384,Inf,"1004",612,TRUE,TRUE,TRUE,"Locus_434_Transcript_11/12_Confidence_0.412_Length_1563",314,"HighConfidence","-"
"jaffa-direct","NPEPL1:LRRC42","chr20",57289726,"chr1",54423822,Inf,"1124",435,FALSE,TRUE,TRUE,"Locus_1435_Transcript_6/9_Confidence_0.636_Length_1572",121,"HighConfidence","-"
"jaffa-direct","C1orf170:NUAK2","chr1",911879,"chr1",205277358,204365.475,"973",572,FALSE,TRUE,TRUE,"Locus_70_Transcript_18/26_Confidence_0.303_Length_3238",1255,"HighConfidence","-"
"jaffa-direct","WNT8B:ADAM2","chr10",102241811,"chr8",39606969,Inf,"618",885,TRUE,TRUE,TRUE,"Locus_1_Transcript_1963/5676_Confidence_0.000_Length_1355",664,"HighConfidence","-"
"jaffa-direct","FAM171B:ECI2","chr2",187625963,"chr6",4126471,Inf,"837",631,FALSE,TRUE,TRUE,"Locus_1_Transcript_3833/5676_Confidence_0.001_Length_2163",795,"HighConfidence","-"
"jaffa-direct","SLC6A9:DLST","chr1",44467062,"chr14",75360051,Inf,"527",853,FALSE,TRUE,TRUE,"Locus_634_Transcript_20/20_Confidence_0.231_Length_3304",2227,"HighConfidence","-"
"jaffa-direct","LHX8:CCDC42","chr1",75622761,"chr17",8644989,Inf,"853",482,FALSE,TRUE,TRUE,"Locus_1007_Transcript_11/16_Confidence_0.614_Length_2226",1611,"HighConfidence","-"
"jaffa-direct","LAMA4:ZDHHC16","chr6",112575158,"chr10",99212172,Inf,"819",508,TRUE,TRUE,TRUE,"Locus_2870_Transcript_6/12_Confidence_0.545_Length_1558",1123,"HighConfidence","-"
"jaffa-direct","COX8A:MRPS11","chr11",63742266,"chr15",89020220,Inf,"743",452,TRUE,TRUE,TRUE,"Locus_1747_Transcript_3/8_Confidence_0.481_Length_543",188,"HighConfidence","-"
"jaffa-direct","ARHGEF37:TRAPPC13","chr5",148989258,"chr5",64954195,84035.061,"713",435,FALSE,TRUE,TRUE,"Locus_528_Transcript_8/24_Confidence_0.356_Length_1458",837,"HighConfidence","-"
"jaffa-direct","IFNAR1:GTF2E1","chr21",34721596,"chr3",120495270,Inf,"705",443,FALSE,TRUE,TRUE,"Locus_1_Transcript_707/5676_Confidence_0.000_Length_1326",204,"HighConfidence","-"
"jaffa-direct","NEK2:ASB15","chr1",211844544,"chr7",123254555,Inf,"693",413,FALSE,TRUE,TRUE,"Locus_417_Transcript_23/27_Confidence_0.148_Length_876",777,"HighConfidence","-"
"jaffa-direct","SLC22A6:ZMYM6","chr11",62746960,"chr1",35449548,Inf,"686",385,FALSE,TRUE,TRUE,"Locus_188_Transcript_35/36_Confidence_0.190_Length_2127",1361,"HighConfidence","-"
"jaffa-direct","ZNF746:AL049747.1","chr7",149174013,"chr22",36023706,Inf,"649",395,TRUE,TRUE,TRUE,"Locus_1042_Transcript_16/16_Confidence_0.444_Length_2610",803,"HighConfidence","-"
"jaffa-direct","KIF5A:BAMBI","chr12",57966050,"chr10",28970187,Inf,"710",319,FALSE,TRUE,TRUE,"Locus_372_Transcript_10/10_Confidence_0.389_Length_2775",1530,"HighConfidence","-"
"jaffa-direct","BPIFA1:TNFRSF9","chr20",31829275,"chr1",7993356,Inf,"619",377,FALSE,TRUE,TRUE,"Locus_476_Transcript_11/11_Confidence_0.391_Length_1046",700,"HighConfidence","-"
"jaffa-direct","ACOT4:VWC2","chr14",74060608,"chr7",49842307,Inf,"581",360,TRUE,TRUE,TRUE,"Locus_1_Transcript_237/5676_Confidence_0.002_Length_8022",6936,"HighConfidence","-"
"jaffa-direct","NDRG2:KCNE1","chr14",21490551,"chr21",35821982,Inf,"574",364,FALSE,TRUE,TRUE,"Locus_2028_Transcript_4/10_Confidence_0.467_Length_939",499,"HighConfidence","-"
"jaffa-direct","DAZL:LRRC25","chr3",16638257,"chr19",18507782,Inf,"574",334,TRUE,TRUE,TRUE,"Locus_529_Transcript_10/13_Confidence_0.354_Length_2489",582,"HighConfidence","-"
"jaffa-direct","C2orf54:LDHB","chr2",241829422,"chr12",21807611,Inf,"545",352,TRUE,TRUE,TRUE,"Locus_331_Transcript_13/13_Confidence_0.400_Length_1697",1211,"HighConfidence","-"
"jaffa-direct","SAR1B:OR13A1","chr5",133948381,"chr10",45799948,Inf,"538",355,FALSE,TRUE,TRUE,"Locus_1032_Transcript_15/15_Confidence_0.238_Length_1547",1143,"HighConfidence","-"
"jaffa-direct","NLN:RNASEL","chr5",65088482,"chr1",182551393,Inf,"495",386,TRUE,TRUE,TRUE,"Locus_1_Transcript_5038/5676_Confidence_0.002_Length_4075",2385,"HighConfidence","-"
"jaffa-direct","PANX2:ATP6C","chr22",50617564,"chr16",2570985,Inf,"519",313,FALSE,TRUE,TRUE,"Locus_1_Transcript_5293/5676_Confidence_0.001_Length_1998",1844,"HighConfidence","-"
"jaffa-direct","TM4SF18:HTR3A","chr3",149050993,"chr11",113849955,Inf,"492",329,TRUE,TRUE,TRUE,"Locus_1_Transcript_4449/5676_Confidence_0.000_Length_2552",787,"HighConfidence","-"
"jaffa-direct","ZNF615:TFPI","chr19",52505066,"chr2",188348943,Inf,"500",309,TRUE,TRUE,TRUE,"Locus_2192_Transcript_17/18_Confidence_0.295_Length_840",470,"HighConfidence","-"
"jaffa-direct","TMCO5A:A4GALT","chr15",38229171,"chr22",43090003,Inf,"463",302,TRUE,TRUE,TRUE,"Locus_1_Transcript_3140/5676_Confidence_0.001_Length_2436",560,"HighConfidence","-"
"jaffa-direct","RB1:CCNK","chr13",48951170,"chr14",99959851,Inf,"528",201,FALSE,TRUE,TRUE,"Locus_2074_Transcript_5/8_Confidence_0.355_Length_1733",263,"HighConfidence","-"
"jaffa-direct","MMP15:ZNF696","chr16",58077531,"chr8",144375142,Inf,"452",276,FALSE,TRUE,TRUE,"Locus_1_Transcript_1012/5676_Confidence_0.001_Length_3359",3018,"HighConfidence","-"
"jaffa-direct","CCL24:LCE2A","chr7",75442961,"chr1",152671358,Inf,"404",312,FALSE,TRUE,TRUE,"Locus_2243_Transcript_4/4_Confidence_0.250_Length_725",561,"HighConfidence","-"
"jaffa-direct","ME3:NEUROG2","chr11",86161343,"chr4",113436632,Inf,"428",248,TRUE,TRUE,TRUE,"Locus_738_Transcript_11/12_Confidence_0.304_Length_3080",1119,"HighConfidence","-"
"jaffa-direct","GLB1L:ADRA1B","chr2",220102234,"chr5",159398886,Inf,"440",234,FALSE,TRUE,TRUE,"Locus_272_Transcript_31/33_Confidence_0.032_Length_2951",1708,"HighConfidence","-"
"jaffa-direct","TCEB2:ZNF559","chr16",2826994,"chr19",9449170,Inf,"384",235,TRUE,TRUE,TRUE,"Locus_1_Transcript_4215/5676_Confidence_0.002_Length_8561",8365,"HighConfidence","-"
"jaffa-direct","NUTM2E:FUT2","chr10",81608651,"chr19",49206212,Inf,"340",230,TRUE,TRUE,TRUE,"Locus_1_Transcript_5041/5676_Confidence_0.000_Length_2779",662,"HighConfidence","-"
"jaffa-direct","NLRP14:PIGF","chr11",7083734,"chr2",46842324,Inf,"339",220,FALSE,TRUE,TRUE,"Locus_78_Transcript_19/21_Confidence_0.086_Length_1317",168,"HighConfidence","-"
"jaffa-direct","PLAGL2:SNRPC","chr20",30789722,"chr6",34738068,Inf,"352",193,FALSE,TRUE,TRUE,"Locus_162_Transcript_3/18_Confidence_0.289_Length_1109",525,"HighConfidence","-"
"jaffa-direct","RBMY1J:IQCH","chrY",24552275,"chr15",67786596,Inf,"348",195,FALSE,TRUE,TRUE,"Locus_925_Transcript_10/10_Confidence_0.286_Length_1624",365,"HighConfidence","-"
"jaffa-direct","DNAH2:RNF128","chr17",7667591,"chrX",106028295,Inf,"348",192,TRUE,TRUE,TRUE,"Locus_474_Transcript_24/25_Confidence_0.454_Length_5185",3350,"HighConfidence","-"
"jaffa-direct","HOOK1:SHC4","chr1",60309270,"chr15",49164339,Inf,"330",184,FALSE,TRUE,TRUE,"Locus_118_Transcript_38/109_Confidence_0.045_Length_4334",3289,"HighConfidence","-"
"jaffa-direct","AMMECR1:TNFSF9","chrX",109459746,"chr19",6532797,Inf,"318",189,TRUE,TRUE,TRUE,"Locus_1_Transcript_2965/5676_Confidence_0.000_Length_1148",991,"HighConfidence","-"
"jaffa-direct","MRPL30:SEMA3G","chr2",99811360,"chr3",52475425,Inf,"272",211,FALSE,TRUE,TRUE,"Locus_1_Transcript_4496/5676_Confidence_0.000_Length_1394",117,"HighConfidence","-"
"jaffa-direct","KCNK12:GRPR","chr2",47797080,"chrX",16168428,Inf,"311",157,FALSE,TRUE,TRUE,"Locus_214_Transcript_25/27_Confidence_0.507_Length_2671",1303,"HighConfidence","-"
"jaffa-direct","CAP1:IQCB1","chr1",40530042,"chr3",121509062,Inf,"283",178,FALSE,TRUE,TRUE,"Locus_1441_Transcript_7/11_Confidence_0.415_Length_1719",1129,"HighConfidence","-"
"jaffa-direct","SULT2A1:STON1-GTF2A1L","chr19",48382293,"chr2",48818792,Inf,"269",164,FALSE,TRUE,TRUE,"Locus_1_Transcript_1730/5676_Confidence_0.000_Length_2658",1875,"HighConfidence","-"
"jaffa-direct","NMNAT1:PLA2G1B","chr1",10035833,"chr12",120763823,Inf,"258",174,FALSE,TRUE,TRUE,"Locus_2336_Transcript_2/10_Confidence_0.214_Length_806",443,"HighConfidence","-"
"jaffa-direct","RFX4:CYTH1","chr12",107113832,"chr17",76696525,Inf,"315",111,FALSE,TRUE,TRUE,"Locus_2260_Transcript_6/7_Confidence_0.231_Length_1245",176,"HighConfidence","-"
"jaffa-direct","RCAN2:VAT1","chr6",46424489,"chr17",41168161,Inf,"275",145,TRUE,TRUE,TRUE,"Locus_1_Transcript_72/5676_Confidence_0.000_Length_724",314,"HighConfidence","-"
"jaffa-direct","FOXO4:PARM1","chrX",70321590,"chr4",75959093,Inf,"252",161,TRUE,TRUE,TRUE,"Locus_1_Transcript_1465/5676_Confidence_0.001_Length_4119",2019,"HighConfidence","-"
"jaffa-direct","ENOPH1:HMMR","chr4",83378191,"chr5",162894707,Inf,"240",142,FALSE,TRUE,TRUE,"Locus_1_Transcript_1770/5676_Confidence_0.000_Length_3529",799,"HighConfidence","-"
"jaffa-direct","KRBOX1:FOXRED1","chr3",42983563,"chr11",126144822,Inf,"243",135,FALSE,TRUE,TRUE,"Locus_1791_Transcript_3/21_Confidence_0.130_Length_1747",387,"HighConfidence","-"
"jaffa-direct","LYAR:CASK","chr4",4285348,"chrX",41519814,Inf,"231",140,FALSE,TRUE,TRUE,"Locus_1_Transcript_842/5676_Confidence_0.000_Length_517",357,"HighConfidence","-"
"jaffa-direct","MSRB2:SYCP1","chr10",23408380,"chr1",115438069,Inf,"225",130,FALSE,TRUE,TRUE,"Locus_1098_Transcript_14/14_Confidence_0.294_Length_1646",528,"HighConfidence","-"
"jaffa-direct","CT47A12:NT5C","chrX",120065155,"chr17",73127200,Inf,"195",149,FALSE,TRUE,TRUE,"Locus_149_Transcript_7/40_Confidence_0.202_Length_1405",976,"HighConfidence","-"
"jaffa-direct","AJUBA:SNX31","chr14",23447553,"chr8",101661576,Inf,"242",86,FALSE,TRUE,TRUE,"Locus_2996_Transcript_9/16_Confidence_0.089_Length_1641",157,"HighConfidence","-"
"jaffa-direct","HUNK:THOP1","chr21",33312532,"chr19",2811596,Inf,"205",120,TRUE,TRUE,TRUE,"Locus_3742_Transcript_4/4_Confidence_0.133_Length_507",242,"HighConfidence","-"
"jaffa-direct","WDYHV1:RDH11","chr8",124442273,"chr14",68159769,Inf,"205",111,FALSE,TRUE,TRUE,"Locus_2948_Transcript_1/14_Confidence_0.432_Length_1192",928,"HighConfidence","-"
"jaffa-direct","WISP1:KMT2A","chr8",134225386,"chr11",118359329,Inf,"189",117,FALSE,TRUE,TRUE,"Locus_2931_Transcript_7/9_Confidence_0.333_Length_1040",630,"HighConfidence","-"
"jaffa-direct","IFIT3:THAP1","chr10",91087835,"chr8",42694524,Inf,"169",135,TRUE,TRUE,TRUE,"Locus_86_Transcript_15/18_Confidence_0.303_Length_2025",1840,"HighConfidence","-"
"jaffa-direct","SECISBP2:HAGH","chr9",91954868,"chr16",1859383,Inf,"179",112,FALSE,TRUE,TRUE,"Locus_232_Transcript_5/20_Confidence_0.309_Length_926",358,"HighConfidence","-"
"jaffa-direct","RSPH3:NXF2B","chr6",159399292,"chrX",101620252,Inf,"157",133,FALSE,TRUE,TRUE,"Locus_853_Transcript_8/14_Confidence_0.158_Length_2474",891,"HighConfidence","-"
"jaffa-direct","GTPBP10:STX2","chr7",89983863,"chr12",131286033,Inf,"249",33,TRUE,TRUE,TRUE,"Locus_1_Transcript_186/5676_Confidence_0.002_Length_1651",604,"HighConfidence","-"
"jaffa-direct","PAX3:KANK4","chr2",223084859,"chr1",62718881,Inf,"160",115,FALSE,TRUE,TRUE,"Locus_258_Transcript_13/15_Confidence_0.520_Length_2632",1450,"HighConfidence","-"
"jaffa-direct","FGF7:C3orf20","chr15",49716780,"chr3",14802980,Inf,"167",103,FALSE,TRUE,TRUE,"Locus_1_Transcript_199/5676_Confidence_0.000_Length_1953",855,"HighConfidence","-"
"jaffa-direct","ZNF700:EMID1","chr19",12036088,"chr22",29621122,Inf,"152",116,FALSE,TRUE,TRUE,"Locus_1_Transcript_4598/5676_Confidence_0.000_Length_371",172,"HighConfidence","-"
"jaffa-direct","MS4A4E:GDF5OS","chr11",59982044,"chr20",34021650,Inf,"169",94,FALSE,TRUE,TRUE,"Locus_2913_Transcript_1/6_Confidence_0.774_Length_2063",240,"HighConfidence","-"
"jaffa-direct","MELK:ATPIF1","chr9",36633197,"chr1",28573100,Inf,"181",82,FALSE,TRUE,TRUE,"Locus_1_Transcript_550/5676_Confidence_0.001_Length_1592",318,"HighConfidence","-"
"jaffa-direct","FBXL7:RNF180","chr5",15928610,"chr5",63507892,47579.288,"100",160,FALSE,TRUE,FALSE,"Locus_1_Transcript_797/5676_Confidence_0.000_Length_2460",1447,"HighConfidence","-"
"jaffa-direct","ERMN:MDS2","chr2",158181914,"chr1",23965599,Inf,"147",112,FALSE,TRUE,TRUE,"Locus_1_Transcript_4021/5676_Confidence_0.000_Length_1301",878,"HighConfidence","-"
"jaffa-direct","MMADHC:DSPP","chr2",150427599,"chr4",88534937,Inf,"124",119,TRUE,TRUE,TRUE,"Locus_2875_Transcript_11/13_Confidence_0.419_Length_1482",581,"HighConfidence","-"
"jaffa-direct","RPUSD2:BAIAP3","chr15",40862142,"chr16",1394970,Inf,"144",91,TRUE,TRUE,TRUE,"Locus_3017_Transcript_5/7_Confidence_0.273_Length_1260",644,"HighConfidence","-"
"jaffa-direct","INTS6:FGF9","chr13",52004430,"chr13",22275329,29729.101,"148",84,TRUE,TRUE,TRUE,"Locus_1_Transcript_4457/5676_Confidence_0.001_Length_862",562,"HighConfidence","-"
"jaffa-direct","MUC5B:C12orf40","chr11",1281958,"chr12",40040131,Inf,"146",84,FALSE,TRUE,TRUE,"Locus_1_Transcript_3544/5676_Confidence_0.001_Length_5028",2420,"HighConfidence","-"
"jaffa-direct","KCNJ8:TMX2-CTNND1","chr12",21926177,"chr11",57505080,Inf,"127",84,FALSE,TRUE,TRUE,"Locus_628_Transcript_13/13_Confidence_0.222_Length_1735",720,"HighConfidence","-"
"jaffa-direct","RNF121:PDPN","chr11",71701763,"chr1",13936882,Inf,"123",80,TRUE,TRUE,TRUE,"Locus_2326_Transcript_8/15_Confidence_0.391_Length_1127",617,"HighConfidence","-"
"jaffa-direct","FAM35A:KLHDC2","chr10",88912636,"chr14",50246313,Inf,"112",86,FALSE,TRUE,TRUE,"Locus_1_Transcript_5643/5676_Confidence_0.000_Length_2465",1639,"HighConfidence","-"
"jaffa-direct","RGS16:L3MBTL2","chr1",182571555,"chr22",41612143,Inf,"124",74,FALSE,TRUE,TRUE,"Locus_542_Transcript_4/15_Confidence_0.149_Length_3215",2846,"HighConfidence","-"
"jaffa-direct","FAM21C:FHL5","chr10",46238931,"chr6",97058448,Inf,"103",94,FALSE,TRUE,TRUE,"Locus_1_Transcript_251/5676_Confidence_0.000_Length_1810",1215,"HighConfidence","-"
"jaffa-direct","PLD3:TMEM86B","chr19",40872417,"chr19",55738931,14866.517,"117",78,FALSE,TRUE,TRUE,"Locus_1_Transcript_1501/5676_Confidence_0.000_Length_1338",522,"HighConfidence","-"
"jaffa-direct","PRAMEF12:C6orf203","chr1",12835297,"chr6",107351229,Inf,"108",66,FALSE,TRUE,TRUE,"Locus_1_Transcript_336/5676_Confidence_0.000_Length_1236",314,"HighConfidence","-"
"jaffa-direct","CHMP6:TMEM45B","chr17",78971141,"chr11",129722370,Inf,"109",58,TRUE,TRUE,TRUE,"Locus_1_Transcript_284/5676_Confidence_0.000_Length_1735",1366,"HighConfidence","-"
"jaffa-direct","TMEM244:TAF7L","chr6",130182301,"chrX",100536763,Inf,"106",57,FALSE,TRUE,TRUE,"Locus_2320_Transcript_7/12_Confidence_0.550_Length_1187",129,"HighConfidence","-"
"jaffa-direct","CLINT1:SUV39H1","chr5",157218711,"chrX",48558482,Inf,"110",45,TRUE,TRUE,TRUE,"Locus_1_Transcript_2770/5676_Confidence_0.000_Length_3198",683,"HighConfidence","-"
"jaffa-direct","CD63:EFNA1","chr12",56119597,"chr1",155106431,Inf,"102",52,FALSE,TRUE,TRUE,"Locus_1_Transcript_252/5676_Confidence_0.000_Length_1215",953,"HighConfidence","-"
