#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
19559	6	31636431	[31636316,31636437]	16	55532201	[55532200,55532360]	1541	52	CSNK2B;XXbac-BPG32J3.22	MMP2	inter-chromosomal
9096	12	7281299	[7281292,7281537]	7	22771025	[22771019,22771591]	1148	249	RBP5	IL6	inter-chromosomal
17749	19	50193168	[50192546,50193172]	16	18804692	[18804350,18804694]	1163	237	C19orf76	ARL6IP1	inter-chromosomal
25140	20	5935336	[5935252,5935337]	5	178369686	[178369681,178369825]	1196	196	MCM8	ZNF454	inter-chromosomal
14162	17	1613361	[1613359,1613730]	15	82551496	[82551425,82551499]	1144	217	TLCD2	EFTUD1	inter-chromosomal
5214	1	228295678	[228295670,228295785]	13	34409285	[34409284,34409355]	995	247	MRPL55	RFC3	inter-chromosomal
21518	17	72233653	[72233433,72233659]	6	29395509	[29395047,29395511]	1398	41	TTYH2	OR11A1	inter-chromosomal
9507	12	85279690	[85279687,85279847]	12	27944641	[27944641,27945065]	999	217	SLC6A15	KLHDC5	intra-chromosomal
25850	22	24039358	[24039356,24039433]	4	1985323	[1985321,1985422]	959	205	RGL4	WHSC2	inter-chromosomal
7720	6	137244005	[137243411,137244005]	11	9228755	[9228719,9228758]	669	318	SLC35D3	DENND5A	inter-chromosomal
1264	14	71556059	[71555909,71556066]	1	19235164	[19234843,19235169]	937	170	PCNX	IFFO2;RP13-279N23.2	inter-chromosomal
21774	2	48018066	[48018064,48018262]	18	44104671	[44104663,44104880]	898	189	MSH6	LOXHD1	inter-chromosomal
21756	3	46875372	[46875366,46875582]	18	34322700	[34322699,34322819]	1002	129	PRSS42	FHOD3	inter-chromosomal
21696	5	147661667	[147661659,147661794]	18	20833030	[20832924,20833031]	954	147	SPINK13	CABLES1	inter-chromosomal
7313	12	54349323	[54348820,54349324]	10	102114184	[102114177,102114389]	927	163	HOXC12	SCD	inter-chromosomal
1764	7	56021011	[56020872,56021017]	1	40769348	[40769202,40769351]	950	135	MRPS17;RP11-15K19.2	COL9A2	inter-chromosomal
28389	5	102364591	[102364585,102365193]	7	149572739	[149572686,149572740]	955	118	PAM	ATP6V0E2	inter-chromosomal
26336	3	53894255	[53894157,53894256]	5	140874374	[140874372,140874432]	754	216	IL17RB	PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB6;PCDHGB7;PCDHGC3;PCDHGC4;PCDHGC5	inter-chromosomal
24776	2	178082573	[178082433,178082574]	8	29006284	[29006094,29006290]	909	126	HNRNPA3	KIF13B	inter-chromosomal
2391	15	23812131	[23811955,23812132]	1	92604907	[92604902,92604987]	737	184	MKRN3	BTBD8	inter-chromosomal
4463	X	19014169	[19014163,19014270]	1	157670375	[157670249,157670382]	885	98	GPR64	FCRL3	inter-chromosomal
30516	9	133942592	[133942347,133942593]	7	76908254	[76908254,76908418]	798	142	LAMC3	CCDC146	inter-chromosomal
12159	13	114117055	[114117054,114117206]	17	36889529	[36889522,36890094]	772	142	DCUN1D2	CISD3	inter-chromosomal
4175	1	149805430	[149804876,149805431]	7	135614760	[135614190,135614769]	832	103	HIST2H4A	MTPN	inter-chromosomal
14136	16	3434459	[3434452,3434941]	15	80253516	[80253236,80253519]	752	148	LA16c-306E5.2;ZNF434	BCL2A1	inter-chromosomal
19740	16	84270336	[84270332,84270760]	19	55435244	[55434878,55435247]	924	38	KCNG4	NLRP7	inter-chromosomal
1653	1	36644424	[36644286,36644432]	1	174979059	[174979055,174979215]	849	81	MAP7D1	CACYBP	intra-chromosomal
1627	X	100646810	[100646742,100646817]	1	35250339	[35250337,35251013]	329	332	RP1-164F3.9;RPL36A	GJB3	inter-chromosomal
11530	5	73181929	[73181675,73181938]	12	122690865	[122690860,122691400]	719	134	RP11-428C6.1	B3GNT4	inter-chromosomal
25347	20	57598008	[57597900,57598010]	7	98643424	[98643321,98643431]	707	142	TUBB1	AC004893.11;SMURF1	inter-chromosomal
12577	9	34627694	[34627688,34628101]	14	55312570	[55312486,55312574]	683	147	ARID3C	GCH1	inter-chromosomal
22930	2	44028056	[44027974,44028058]	9	130890799	[130890793,130891312]	637	163	DYNC2LI1	AL590708.2	inter-chromosomal
4322	1	155100545	[155100104,155100546]	20	42835638	[42835521,42835640]	710	123	EFNA1	C20orf111	inter-chromosomal
25492	9	16435553	[16435550,16436130]	21	47565861	[47565732,47565869]	712	114	BNC2	FTCD	inter-chromosomal
8087	11	47460283	[47460279,47460474]	8	37704859	[37704819,37704862]	656	122	RAPSN	BRF2	inter-chromosomal
4778	11	47397184	[47397178,47397283]	1	200523734	[200523596,200523741]	699	96	SPI1	KIF14	inter-chromosomal
7521	10	135193001	[135192766,135193004]	19	37660956	[37660741,37660958]	586	139	PAOX	ZNF585A	inter-chromosomal
7404	X	53247458	[53247457,53247580]	10	120879853	[120879845,120879964]	646	107	KDM5C	FAM45A	inter-chromosomal
28426	5	128441087	[128440878,128441089]	8	145689995	[145689454,145689995]	555	154	ISOC1	CYHR1	inter-chromosomal
33269	19	56662571	[56662570,56663121]	Y	15021271	[15021269,15021319]	464	192	AC024580.1	DDX3Y	inter-chromosomal
23091	4	129043343	[129042981,129043344]	2	68385512	[68385505,68385661]	606	114	LARP1B	PNO1	inter-chromosomal
7674	11	7023940	[7023935,7024084]	3	53215223	[53215221,53215283]	498	164	ZNF214	PRKCD	inter-chromosomal
19906	17	7286408	[7286155,7286409]	2	24290721	[24290455,24290722]	537	143	TNK1	AC008073.5	inter-chromosomal
14758	19	46663672	[46663669,46663728]	15	90163073	[90162939,90163075]	526	147	IGFL2	C15orf42	inter-chromosomal
12343	6	41039335	[41039334,41039415]	14	31776085	[31775938,31776090]	640	91	C6orf130	HEATR5A	inter-chromosomal
22150	5	60083161	[60083154,60083258]	19	15514531	[15514286,15514531]	567	115	ELOVL7	AKAP8L	inter-chromosomal
5795	10	38126545	[38126544,38126640]	12	57011316	[57011179,57011319]	517	131	ZNF248	BAZ2A	inter-chromosomal
4435	1	156500952	[156500950,156501041]	6	158480289	[158480282,158480569]	543	118	IQGAP3	SYNJ2	inter-chromosomal
22381	19	33642216	[33642087,33642217]	3	23997528	[23997523,23997617]	566	105	WDR88	NR1D2	inter-chromosomal
21551	17	73539582	[73539478,73539588]	2	26540430	[26540364,26540432]	463	142	LLGL2	GPR113	inter-chromosomal
29210	9	123628306	[123628299,123628375]	7	2742356	[2742355,2742523]	483	135	PHF19	AMZ1	inter-chromosomal
18004	16	20348613	[20348612,20348775]	2	71148228	[71148223,71148415]	515	103	UMOD	VAX2	inter-chromosomal
7493	10	126186697	[126186603,126186698]	11	57297711	[57297592,57297715]	469	118	LHPP	TIMM10	inter-chromosomal
4638	1	173883691	[173883685,173884057]	22	50962853	[50962327,50962856]	489	108	SERPINC1	SCO2	inter-chromosomal
9686	12	52756035	[52756029,52756255]	2	237028836	[237028829,237029091]	504	94	KRT85	AGAP1	inter-chromosomal
22000	5	139928661	[139928491,139928662]	19	5789730	[5789148,5789730]	477	108	ANKHD1;ANKHD1-EIF4EBP3;EIF4EBP3	DUS3L	inter-chromosomal
8334	11	64948696	[64948695,64949277]	12	97313763	[97313761,97313903]	521	80	AP003068.23;CAPN1	NEDD1	inter-chromosomal
1281	16	82104732	[82104546,82104742]	1	20412576	[20412570,20412720]	501	81	HSD17B2;RP11-510J16.5	PLA2G5	inter-chromosomal
11532	12	122962388	[122962385,122962505]	13	98828430	[98828042,98828432]	495	77	ZCCHC8	RNF113B	inter-chromosomal
26312	3	52968829	[52968828,52968919]	5	72469887	[72469887,72470353]	461	95	SFMBT1	TMEM174	inter-chromosomal
12375	14	42357213	[42356682,42357219]	14	35099156	[35099113,35099160]	482	82	LRFN5	SNX6	intra-chromosomal
12607	14	57747140	[57746913,57747142]	2	234676866	[234676856,234677085]	455	92	AP5M1	UGT1A1;UGT1A10;UGT1A3;UGT1A4;UGT1A5;UGT1A6;UGT1A7;UGT1A8;UGT1A9	inter-chromosomal
8824	15	48053628	[48053527,48053631]	11	120008853	[120008629,120008855]	457	87	SEMA6D	TRIM29	inter-chromosomal
22707	4	184600639	[184600506,184600640]	19	55085298	[55085298,55085380]	555	35	TRAPPC11	LILRA2;LILRB1	inter-chromosomal
21781	5	60217881	[60217879,60217982]	18	44589343	[44589339,44589441]	460	59	ERCC8	KATNAL2	inter-chromosomal
8689	11	94331081	[94330970,94331087]	19	35716115	[35715707,35716115]	419	79	PIWIL4	FAM187B	inter-chromosomal
27031	X	147733520	[147733518,147733640]	3	197678182	[197678030,197678185]	408	68	AFF2	RPL35A	inter-chromosomal
22779	19	58790513	[58790318,58790515]	22	31534396	[31534262,31534400]	418	57	ZNF8	PLA2G3	inter-chromosomal
30731	7	129691061	[129691061,129691213]	X	15371290	[15371190,15371291]	448	31	ZC3HC1	FIGF	inter-chromosomal
4222	2	39070147	[39070141,39070352]	1	152195754	[152195592,152195762]	361	67	DHX57	HRNR	inter-chromosomal
11886	17	7106743	[7106742,7106912]	13	31897888	[31897886,31898032]	341	75	DLG4	B3GALTL	inter-chromosomal
24942	9	35685266	[35685266,35685534]	2	204312802	[204312682,204312804]	322	79	TPM2	RAPH1	inter-chromosomal
31022	8	53571433	[53571425,53571536]	X	129318259	[129318255,129318670]	341	68	RB1CC1	RAB33A	inter-chromosomal
14034	6	44084278	[44084277,44084367]	15	69320555	[69320552,69320706]	383	43	MRPL14	NOX5;RP11-809H16.2	inter-chromosomal
21724	8	41557949	[41557947,41557972]	18	29104411	[29104409,29104851]	171	147	ANK1	DSG2	inter-chromosomal
9269	12	9980225	[9980078,9980231]	19	54933364	[54933356,54933584]	393	29	KLRF1	TTYH1	inter-chromosomal
7657	11	6235641	[6235633,6235803]	20	33437863	[33437764,33437870]	303	74	FAM160A2	GGT7	inter-chromosomal
25296	20	44184334	[44184329,44184507]	X	136651061	[136651054,136651224]	261	86	WFDC8	ZIC3	inter-chromosomal
8728	2	183948282	[183948232,183948284]	11	111486967	[111486964,111487083]	281	79	AC064871.3;DUSP19	SIK2	inter-chromosomal
9140	12	9089560	[9089452,9089562]	16	20410629	[20410421,20410631]	350	44	PHC1	PDILT	inter-chromosomal
2313	20	35689506	[35689501,35689672]	1	84946639	[84946639,84946696]	320	59	RBL1	RPF1	inter-chromosomal
4231	1	153507678	[153507677,153507851]	1	231401039	[231401038,231401166]	328	53	S100A6	GNPAT	intra-chromosomal
7558	16	30582755	[30582753,30582956]	11	870499	[870418,870507]	337	46	ZNF688	CHID1	inter-chromosomal
13417	15	31200461	[31200321,31200468]	3	42741317	[42741249,42741320]	303	62	FAN1	HHATL	inter-chromosomal
18012	16	20873430	[20873428,20873965]	6	73107951	[73107948,73108052]	299	54	DCUN1D3	RIMS1	inter-chromosomal
17076	16	15501710	[15501679,15501712]	4	147104064	[147104062,147104167]	158	127	MPV17L	LSM6	inter-chromosomal
19347	16	30910854	[30910736,30910860]	19	9000214	[9000146,9000218]	308	50	CTF1	MUC16	inter-chromosomal
27899	9	90343064	[90342942,90343065]	5	43277159	[43277158,43277427]	267	68	CTSL1	AC114947.1	inter-chromosomal
7914	11	22294535	[22294330,22294539]	6	7845373	[7845373,7845565]	290	56	ANO5	BMP6	inter-chromosomal
2694	1	112524243	[112524241,112524740]	6	17662010	[17661884,17662012]	314	41	KCND3	NUP153	inter-chromosomal
28746	6	10819119	[10819118,10819175]	9	140323728	[140323726,140323835]	239	73	MAK	NOXA1	inter-chromosomal
26181	5	68531280	[68531219,68531282]	3	39373809	[39373809,39374373]	291	46	CDK7	CCR8	inter-chromosomal
7640	11	5247807	[5247807,5248030]	3	170803018	[170802907,170803019]	286	48	HBB	TNIK	inter-chromosomal
7480	10	124917396	[124917245,124917405]	19	50360232	[50360227,50360387]	235	71	BUB3	PTOV1	inter-chromosomal
22884	2	178301612	[178301492,178301614]	2	27885148	[27885046,27885149]	253	63	AGPS	SUPT7L	intra-chromosomal
9886	12	53494641	[53494502,53494644]	19	35173682	[35173681,35173802]	278	46	IGFBP6	ZNF302	inter-chromosomal
1103	1	15820387	[15820387,15820496]	19	48925042	[48925041,48925202]	270	51	CASP9	GRIN2D	inter-chromosomal
32786	9	138440655	[138440489,138440656]	X	17086525	[17086524,17086594]	273	48	OBP2A	REPS2	inter-chromosomal
23081	2	68365874	[68365868,68365989]	7	99002576	[99002485,99002577]	265	47	PPP3R1;WDR92	PDAP1	inter-chromosomal
28499	5	148725179	[148724998,148725185]	8	10177393	[10177393,10177499]	296	29	GRPEL2	MSRA	inter-chromosomal
22295	19	21493303	[21493301,21493429]	19	39819713	[39819638,39819714]	215	67	ZNF708	GMFG	intra-chromosomal
19932	17	7835049	[7835049,7835147]	17	70118860	[70118854,70119113]	310	18	TRAPPC1	SOX9	intra-chromosomal
14737	15	89456478	[89456474,89456612]	4	6374427	[6374250,6374429]	267	35	MFGE8	PPP2R2C	inter-chromosomal
26099	3	20212535	[20212534,20212724]	4	129192568	[129192046,129192568]	224	57	SGOL1	PGRMC2	inter-chromosomal
11348	8	17166786	[17166785,17166837]	12	112498163	[112498072,112498165]	244	45	MTMR7	NAA25	inter-chromosomal
5915	10	43971650	[43971554,43971655]	11	94039679	[94039675,94039888]	246	40	ZNF487P	FOLR4	inter-chromosomal
7081	17	26207300	[26207300,26207393]	10	82273775	[82273775,82273823]	207	57	C17orf108;RP1-66C13.4;RP11-138P22.1	TSPAN14	inter-chromosomal
11250	5	54941617	[54941617,54941723]	12	95876991	[95876991,95877056]	247	34	SLC38A9	METAP2	inter-chromosomal
9494	14	105168093	[105167694,105168100]	12	27069113	[27068935,27069114]	217	45	INF2	ASUN	inter-chromosomal
7073	10	82185762	[82185622,82185765]	22	20695279	[20695277,20695339]	206	46	FAM213A	AC007731.1	inter-chromosomal
5551	2	198557940	[198557830,198557940]	10	7412337	[7412243,7412340]	294	2	AC011997.1	SFMBT2	inter-chromosomal
7904	7	43921506	[43921506,43921558]	11	20483526	[20483518,20483713]	179	55	URGCP	PRMT3	inter-chromosomal
28833	X	37663383	[37663130,37663385]	6	31869102	[31868895,31869110]	261	13	CYBB	C2;ZBTB12	inter-chromosomal
5426	1	244217090	[244217090,244217348]	17	34640185	[34640038,34640187]	260	10	ZNF238	CCL4L2	inter-chromosomal
4178	1	149831516	[149831514,149831930]	7	135614760	[135614313,135614768]	118	81	HIST2H4B	MTPN	inter-chromosomal
5712	4	30726218	[30725895,30726226]	10	31134502	[31134047,31134505]	197	40	PCDH7	ZNF438	inter-chromosomal
25473	21	43693545	[43693413,43693545]	6	32159685	[32159486,32159687]	261	6	ABCG1	GPSM3	inter-chromosomal
22407	9	33135187	[33135184,33135422]	19	35760480	[35760480,35760602]	178	45	B4GALT1	USF2	inter-chromosomal
20915	17	42979020	[42978888,42979026]	19	1112536	[1112401,1112544]	185	39	CCDC103;FAM187A	SBNO2	inter-chromosomal
27096	4	17963526	[17963526,17963655]	X	120012782	[120012623,120012782]	23	117	LCORL	CT47A12	inter-chromosomal
12585	2	113670671	[113670548,113670671]	14	55844622	[55844535,55844625]	232	11	IL37	ATG14	inter-chromosomal
13961	15	65891210	[65891210,65891328]	8	118540890	[118540888,118541048]	179	38	C15orf44	MED30	inter-chromosomal
8242	11	62010761	[62010760,62010948]	X	46434858	[46434242,46434862]	178	37	SCGB1D2	CHST7	inter-chromosomal
7665	11	6624634	[6624631,6624827]	11	10327496	[10327494,10327807]	147	50	RRP8	ADM	intra-chromosomal
8382	2	211540564	[211540452,211540569]	11	67232571	[67232524,67232577]	144	53	CPS1	TMEM134	inter-chromosomal
8800	11	118133646	[118133645,118133812]	20	44166189	[44165694,44166194]	170	39	MPZL2	SPINLW1;SPINLW1-WFDC6	inter-chromosomal
4669	1	176927481	[176927481,176927618]	8	30036924	[30036921,30036971]	151	46	ASTN1	DCTN6	inter-chromosomal
23160	7	147869570	[147869334,147869571]	2	85768952	[85768950,85769095]	167	36	CNTNAP2	MAT2A	inter-chromosomal
22508	19	44733969	[44733885,44733972]	6	142400040	[142399692,142400040]	165	35	ZNF227	NMBR	inter-chromosomal
11261	12	96915967	[96915866,96915968]	2	220413874	[220413874,220414076]	169	33	C12orf55	TMEM198	inter-chromosomal
4216	1	152086419	[152086412,152086555]	3	63645401	[63645400,63645540]	177	23	TCHH	SNTN	inter-chromosomal
21576	7	98792693	[98792691,98792961]	17	76166898	[76166891,76167135]	150	33	KPNA7	SYNGR2	inter-chromosomal
28913	X	38212026	[38211800,38212029]	6	41606477	[41606475,41606563]	155	30	OTC	MDFI	inter-chromosomal
14055	15	71197094	[71196891,71197094]	X	110389749	[110389745,110389794]	171	21	LRRC49	PAK3	inter-chromosomal
7972	11	33573787	[33573654,33573787]	19	6454103	[6453992,6454108]	140	34	C11orf41	SLC25A23	inter-chromosomal
22006	19	6415391	[6415391,6415469]	19	11226770	[11226766,11226862]	208	0	KHSRP	LDLR	intra-chromosomal
5249	1	231131730	[231131506,231131730]	2	73519909	[73519550,73519911]	168	20	ARV1	EGR4	inter-chromosomal
26002	22	42605657	[42605656,42605969]	4	27010050	[27010049,27010150]	181	13	TCF20	STIM2	inter-chromosomal
19571	16	57684263	[57684165,57684267]	X	39914772	[39914621,39914777]	139	31	GPR56	BCOR	inter-chromosomal
9040	12	4554391	[4554391,4554764]	7	104719293	[104719293,104719410]	155	22	FGF6	MLL5	inter-chromosomal
19694	2	143743590	[143743515,143743593]	16	74419240	[74419240,74419339]	161	16	KYNU	NPIPL2	inter-chromosomal
20032	3	9419572	[9419501,9419573]	17	15492541	[15492160,15492543]	124	34	THUMPD3	AC005838.2;CDRT1	inter-chromosomal
21244	4	152201110	[152200948,152201112]	17	45734226	[45734226,45734426]	125	32	PRSS48	KPNB1	inter-chromosomal
10269	7	94147635	[94147515,94147637]	12	59268112	[59267571,59268121]	133	27	CASD1	LRIG3	inter-chromosomal
12621	14	60575045	[60574574,60575045]	2	9540867	[9540867,9540959]	121	32	C14orf135	ASAP2	inter-chromosomal
22424	21	43838718	[43838510,43838724]	19	36858873	[36858785,36858876]	137	23	UBASH3A	ZFP14	inter-chromosomal
2232	1	74648222	[74648222,74648545]	11	113933933	[113933931,113934338]	120	28	LRRIQ3	ZBTB16	inter-chromosomal
2342	2	155566335	[155566115,155566335]	1	89251787	[89251786,89251896]	124	27	KCNJ3	PKN2	inter-chromosomal
12568	14	53570401	[53570401,53570574]	15	55633936	[55633935,55634001]	117	28	DDHD1	PIGB	inter-chromosomal
25987	22	41783672	[41783387,41783679]	5	180419813	[180419811,180420145]	130	21	TEF	BTNL3	inter-chromosomal
8427	17	41001307	[41001103,41001309]	11	67829501	[67829420,67829502]	126	22	AOC2	CHKA	inter-chromosomal
21842	7	128496572	[128496570,128496901]	18	61325747	[61325746,61325864]	127	20	FLNC	SERPINB3	inter-chromosomal
29467	X	51808426	[51808422,51808517]	7	27672064	[27671955,27672067]	126	12	MAGED4B	HIBADH	inter-chromosomal
8460	19	54545623	[54545481,54545626]	11	71903385	[71903210,71903385]	139	5	VSTM1	FOLR1	inter-chromosomal
14763	15	90216441	[90216440,90216645]	3	51968572	[51968488,51968572]	78	35	PLIN1	RRP9	inter-chromosomal
14769	5	52942235	[52942063,52942236]	15	90627585	[90627200,90627585]	101	22	NDUFS4	IDH2	inter-chromosomal
12085	13	78477291	[78477291,78477476]	6	31675235	[31675232,31675400]	138	2	EDNRB	LY6G6F;XXbac-BPG32J3.19	inter-chromosomal
9694	12	52778824	[52778822,52779029]	9	5431983	[5431897,5431985]	112	14	KRT84	PLGRKT	inter-chromosomal
4406	1	155850414	[155850291,155850414]	9	86241357	[86241357,86241959]	50	46	SYT11	IDNK	inter-chromosomal
27247	4	42446595	[42446594,42446651]	8	8873832	[8873831,8873916]	91	22	ATP8A1	ERI1	inter-chromosomal
1746	1	40544232	[40544232,40544330]	22	41864151	[41864128,41864152]	29	53	PPT1	PHF5A	inter-chromosomal
25290	20	43739015	[43739014,43739181]	3	158315869	[158315862,158315997]	109	12	WFDC5	MLF1	inter-chromosomal
10290	12	63541201	[63541201,63541425]	2	158181274	[158181182,158181275]	92	20	AVPR1A	ERMN	inter-chromosomal
19709	X	112048175	[112048174,112048320]	16	75239718	[75239638,75239720]	105	12	AMOT	CTRB2	inter-chromosomal
12488	14	39900768	[39900768,39901050]	5	127673814	[127673689,127673821]	89	19	FBXO33	FBN2	inter-chromosomal
2510	19	30193884	[30193728,30193886]	1	100534142	[100534029,100534143]	92	17	C19orf12	HIAT1	inter-chromosomal
27405	4	91234198	[91234014,91234203]	7	50121495	[50121370,50121496]	86	20	FAM190A	ZPBP	inter-chromosomal
1840	Y	23709017	[23708907,23709017]	1	44401765	[44401763,44402097]	103	11	RBMY1A1	ARTN	inter-chromosomal
27374	4	83978561	[83978411,83978566]	6	49936580	[49936392,49936582]	87	18	COPS4	DEFB113	inter-chromosomal
28498	5	147719230	[147719227,147719396]	6	53518899	[53518898,53519193]	92	15	SPINK9	KLHL31	inter-chromosomal
10263	12	58130862	[58130862,58131264]	4	141870526	[141870454,141870527]	95	13	AGAP2	RNF150	inter-chromosomal
30735	7	129913017	[129912916,129913025]	Y	22921754	[22921746,22921934]	81	18	CPA2	RPS4Y2	inter-chromosomal
8694	3	57325940	[57325940,57326132]	11	95551991	[95551989,95552068]	88	14	ASB14	CEP57	inter-chromosomal
9013	12	310928	[310928,311019]	3	112969402	[112969402,112969761]	83	16	SLC6A12	BOC	inter-chromosomal
8316	11	64012676	[64012676,64013136]	21	15981889	[15981803,15981891]	73	20	PPP1R14B	AF165138.7	inter-chromosomal
25611	7	35912376	[35912276,35912377]	22	19711377	[19711376,19711854]	82	15	SEPT7	GP1BB;SEPT5	inter-chromosomal
4750	1	185200840	[185200709,185200840]	15	64263760	[64263622,64263762]	86	13	SWT1	DAPK2	inter-chromosomal
1559	20	61880167	[61880166,61880248]	1	28887145	[28887143,28887244]	77	17	NKAIN4	TRNAU1AP	inter-chromosomal
14712	15	85343208	[85343073,85343208]	9	39358071	[39358068,39358367]	90	10	ZNF592	FAM75A1	inter-chromosomal
5576	3	160156020	[160156019,160156328]	10	15138864	[15138465,15138876]	86	12	RP11-432B6.3;TRIM59	C10orf111	inter-chromosomal
19350	18	72179767	[72179681,72179768]	16	30997370	[30997369,30997525]	75	17	CNDP2	HSD3B7	inter-chromosomal
1266	1	19671681	[19671681,19671749]	10	127530506	[127530312,127530505]	64	20	CAPZB	BCCIP;DHX32	inter-chromosomal
