#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
27183	X	106171281	[106171280,106171633]	12	53071434	[53071430,53071529]	2408	3789	CLDN2	KRT1	inter-chromosomal
56310	2	99908999	[99908994,99909103]	4	156717529	[156717526,156717662]	2208	3610	LYG1	GUCY1B3	inter-chromosomal
49592	18	44104671	[44104666,44104880]	2	48018066	[48018063,48018262]	1669	3806	LOXHD1	MSH6	inter-chromosomal
72470	7	38398538	[38398537,38398763]	X	24745899	[24745896,24746012]	3029	2979	TRGV3	POLA1	inter-chromosomal
76108	9	138440655	[138440489,138440659]	X	17086525	[17086521,17086594]	3923	2438	OBP2A	REPS2	inter-chromosomal
35704	X	155233225	[155233114,155233227]	14	64153374	[64152991,64153379]	5756	1476	IL9R	SGPP1	inter-chromosomal
58848	9	35685266	[35685265,35685336]	2	204312802	[204312682,204312805]	6225	1188	TPM2	RAPH1	inter-chromosomal
21733	11	61608003	[61607806,61608004]	15	41554950	[41554946,41555081]	2250	3161	FADS2	CHP1	inter-chromosomal
14757	10	38126789	[38126789,38127039]	12	57011316	[57011179,57011318]	2	4246	ZNF248	BAZ2A	inter-chromosomal
4820	17	56270283	[56270098,56270285]	1	62718881	[62718739,62718885]	1386	3505	EPX	KANK4	inter-chromosomal
8073	1	150522752	[150522497,150522754]	16	31141338	[31141336,31141478]	2114	3130	ADAMTSL4;AL356356.1	KAT8	inter-chromosomal
24907	12	310928	[310926,311015]	3	112969402	[112969401,112969682]	1730	3274	SLC6A12	BOC	inter-chromosomal
21841	11	61978072	[61977885,61978074]	16	57448993	[57448988,57449110]	1713	3200	SCGB2A1	CCL17	inter-chromosomal
3210	11	124805818	[124805814,124806245]	1	36748134	[36748132,36748301]	1725	3130	HEPACAM	THRAP3	inter-chromosomal
24035	11	113630931	[113630931,113631090]	19	18304674	[18304669,18304845]	1735	3067	ZW10	MPV17L2	inter-chromosomal
19905	11	6235641	[6235638,6235803]	20	33437863	[33437764,33437869]	2581	2582	FAM160A2	GGT7	inter-chromosomal
53093	19	44733969	[44733886,44733974]	6	142400040	[142399699,142400042]	1693	3041	ZNF227	NMBR	inter-chromosomal
35530	14	57747140	[57746913,57747146]	2	234676866	[234676858,234677085]	1412	3155	AP5M1	UGT1A1;UGT1A10;UGT1A3;UGT1A4;UGT1A5;UGT1A6;UGT1A7;UGT1A8;UGT1A9	inter-chromosomal
60383	20	43739015	[43739010,43739095]	3	158315869	[158315864,158315997]	7074	279	WFDC5	MLF1	inter-chromosomal
50734	9	114429226	[114429095,114429227]	19	7796205	[7796152,7796209]	2754	2456	DNAJC25;DNAJC25-GNG10;GNG10	CLEC4G	inter-chromosomal
52374	19	33642216	[33642087,33642218]	3	23997528	[23997523,23997616]	3627	2004	WDR88	NR1D2	inter-chromosomal
63413	3	53894255	[53894157,53894256]	5	140874374	[140874372,140874432]	1742	2836	IL17RB	PCDHGA1;PCDHGA10;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB6;PCDHGB7;PCDHGC3;PCDHGC4;PCDHGC5	inter-chromosomal
35703	X	155232684	[155232569,155232685]	14	64153379	[64153129,64153379]	2	3550	IL9R	SGPP1	inter-chromosomal
53020	19	44057761	[44057757,44057835]	22	31322862	[31322603,31322865]	2342	2176	XRCC1	MORC2	inter-chromosomal
19060	2	240111529	[240111528,240111773]	10	124152696	[124152694,124152857]	1437	2643	HDAC4	PLEKHA1	inter-chromosomal
9610	1	173883691	[173883687,173884057]	22	50962853	[50962528,50962856]	1322	2671	SERPINC1	SCO2	inter-chromosomal
63371	3	52977369	[52977368,52977609]	5	72469887	[72469887,72470311]	1	3320	SFMBT1	TMEM174	inter-chromosomal
34985	14	37754652	[37754523,37754652]	2	27601238	[27600908,27601239]	1	3272	MIPOL1	ZNF513	inter-chromosomal
69366	7	149572739	[149572687,149572740]	5	102364591	[102364587,102364844]	2875	1805	ATP6V0E2	PAM	inter-chromosomal
29418	5	54941617	[54941614,54941723]	12	95876991	[95876990,95877056]	1150	2612	SLC38A9	METAP2	inter-chromosomal
51918	19	21493303	[21493301,21493429]	19	39819713	[39819640,39819715]	1296	2441	ZNF708	GMFG	intra-chromosomal
45338	17	7245386	[7245267,7245389]	22	25598641	[25598639,25598759]	1651	2254	ACAP1	CRYBB3	inter-chromosomal
54736	9	131004624	[131004511,131004626]	2	26332637	[26332633,26332775]	1677	2174	DNM1	RAB10	inter-chromosomal
17949	10	91503684	[91503565,91503690]	12	95502195	[95502124,95502201]	1266	2368	KIF20B	FGD6	inter-chromosomal
47340	17	44803981	[44803915,44803985]	9	104125297	[104124900,104125298]	1316	2334	NSF	BAAT	inter-chromosomal
62240	22	42605657	[42605655,42606044]	4	27010050	[27010047,27010150]	2166	1881	TCF20	STIM2	inter-chromosomal
6945	19	47658470	[47658371,47658472]	1	110148721	[110148592,110148724]	1523	2190	SAE1	GNAT2	inter-chromosomal
17889	10	90573052	[90572854,90573054]	3	432384	[432378,432499]	1227	2336	LIPM	CHL1	inter-chromosomal
35406	9	34627694	[34627690,34628097]	14	55312570	[55312486,55312576]	1998	1827	ARID3C	GCH1	inter-chromosomal
53023	19	44058798	[44058797,44058956]	22	31322867	[31322614,31322867]	1	2804	XRCC1	MORC2	inter-chromosomal
29586	3	138024938	[138024845,138024940]	12	100593008	[100592900,100593010]	2	2745	NME9	ACTR6	inter-chromosomal
19509	11	380951	[380671,380954]	5	86707163	[86707041,86707167]	1402	2020	B4GALNT4	CCNH	inter-chromosomal
66290	4	42446595	[42446587,42446651]	8	8873832	[8873829,8873915]	1426	1947	ATP8A1	ERI1	inter-chromosomal
24345	11	118926782	[118926778,118926879]	14	22675741	[22675739,22676021]	1889	1685	HYOU1	TRAV34	inter-chromosomal
21554	2	219735969	[219735749,219735970]	11	57505080	[57505076,57505143]	1003	1994	WNT6	TMX2;TMX2-CTNND1	inter-chromosomal
1837	16	82104732	[82104545,82104739]	1	20412576	[20412572,20412720]	1108	1878	HSD17B2;RP11-510J16.5	PLA2G5	inter-chromosomal
19440	10	135193001	[135192765,135193003]	19	37660956	[37660741,37660958]	757	2030	PAOX	ZNF585A	inter-chromosomal
13929	3	160156020	[160156015,160156329]	10	15138864	[15138546,15138867]	912	1946	RP11-432B6.3;TRIM59	C10orf111	inter-chromosomal
40085	16	3434459	[3434454,3434806]	15	80253516	[80253235,80253519]	915	1933	LA16c-306E5.2;ZNF434	BCL2A1	inter-chromosomal
49077	5	147661667	[147661659,147661794]	18	20833030	[20832924,20833031]	1452	1659	SPINK13	CABLES1	inter-chromosomal
9035	1	160811374	[160811374,160811617]	2	175304763	[175304626,175304767]	970	1871	CD244	GPR155	inter-chromosomal
27132	12	52778824	[52778822,52779255]	9	5431983	[5431897,5431986]	1587	1514	KRT84	PLGRKT	inter-chromosomal
30017	19	50979915	[50979756,50979918]	12	111537734	[111537733,111537921]	788	1921	EMC10;FAM71E1	CUX2	inter-chromosomal
68536	9	90343064	[90342942,90343069]	5	43277159	[43277158,43277427]	884	1860	CTSL1	AC114947.1	inter-chromosomal
48215	17	73539582	[73539477,73539583]	2	26540430	[26540364,26540434]	68	2204	LLGL2	GPR113	inter-chromosomal
9330	6	42573597	[42573459,42573599]	1	166833158	[166833061,166833160]	1222	1614	UBR2	TADA1	inter-chromosomal
3066	5	122372204	[122372201,122372436]	1	35259798	[35259794,35260217]	706	1860	PPIC;RP11-359P5.1	GJA4	inter-chromosomal
24414	15	48053628	[48053527,48053634]	11	120008853	[120008625,120008854]	664	1845	SEMA6D	TRIM29	inter-chromosomal
37597	15	34646073	[34645937,34646074]	15	72810408	[72810405,72810475]	1762	1272	C15orf55	ARIH1	intra-chromosomal
34456	7	6066066	[6066062,6066183]	14	23826869	[23826623,23826872]	1029	1598	EIF2AK1	EFS	inter-chromosomal
7355	15	70983638	[70983638,70983702]	1	118165464	[118165458,118165942]	1378	1405	UACA	FAM46C	inter-chromosomal
76109	9	138440659	[138440489,138440659]	X	17088063	[17088063,17088116]	1	2087	OBP2A	REPS2	inter-chromosomal
50732	9	114429226	[114429095,114429226]	19	7795974	[7795912,7795975]	2	2046	DNAJC25;DNAJC25-GNG10;GNG10	CLEC4G	inter-chromosomal
36684	2	201400865	[201400788,201400866]	14	95035732	[95035726,95035987]	1463	1281	SGOL2	SERPINA4	inter-chromosomal
48257	17	74271900	[74271897,74272028]	2	45171707	[45171701,45172057]	998	1487	QRICH2	SIX3	inter-chromosomal
25442	12	9089560	[9089452,9089561]	16	20410629	[20410421,20410632]	502	1713	PHC1	PDILT	inter-chromosomal
49717	3	58395886	[58395817,58395888]	18	47320797	[47320690,47320800]	1180	1352	PXK	ACAA2	inter-chromosomal
54685	2	24255699	[24255697,24255816]	2	85857844	[85857843,85858069]	866	1505	C2orf44	USP39	intra-chromosomal
4799	11	551283	[551131,551283]	1	61920971	[61920971,61921223]	1	1880	LRRC56	NFIA	inter-chromosomal
43740	16	49315113	[49315111,49315410]	5	140358534	[140358530,140358592]	872	1432	CBLN1	PCDHA1;PCDHA10;PCDHA11;PCDHA12;PCDHA13;PCDHA2;PCDHA3;PCDHA4;PCDHA5;PCDHA6;PCDHA7;PCDHA8;PCDHA9;PCDHAC1;PCDHAC2	inter-chromosomal
76110	9	138440655	[138440489,138440659]	X	17121841	[17121838,17121902]	6	1778	OBP2A	REPS2	inter-chromosomal
31578	15	76196444	[76196219,76196447]	12	133617871	[133617867,133618068]	545	1504	FBXO22	ZNF84	inter-chromosomal
30210	7	128128215	[128128155,128128217]	12	113538490	[113538433,113538490]	1109	1201	METTL2B	RASAL1	inter-chromosomal
67950	X	151424250	[151424249,151424470]	4	176594987	[176594831,176594992]	728	1366	GABRA3	GPM6A	inter-chromosomal
30206	17	60512653	[60512591,60512655]	12	113538490	[113538433,113538492]	1293	1069	METTL2A	RASAL1	inter-chromosomal
27563	18	6890542	[6890429,6890547]	12	53682874	[53682871,53683087]	1007	1195	ARHGAP28	ESPL1	inter-chromosomal
2111	7	130370026	[130370020,130370198]	1	24137289	[24137226,24137293]	2913	212	TSGA13	HMGCL	inter-chromosomal
43553	16	30910854	[30910736,30910859]	19	9000214	[9000147,9000218]	543	1414	CTF1	MUC16	inter-chromosomal
34992	14	37777294	[37777261,37777296]	2	27601238	[27600903,27601241]	1819	766	MIPOL1	ZNF513	inter-chromosomal
52370	19	33639816	[33639678,33639816]	3	23997523	[23997523,23997616]	1	1609	WDR88	NR1D2	inter-chromosomal
41260	6	45390694	[45390331,45390698]	16	4837668	[4837481,4837671]	601	1278	RUNX2	SEPT12	inter-chromosomal
29069	12	81111343	[81111096,81111345]	21	18977315	[18977178,18977318]	803	1125	MYF5	BTG3	inter-chromosomal
7898	17	38145072	[38144936,38145077]	1	146661828	[146661756,146661831]	663	1180	PSMD3	FMO5	inter-chromosomal
19958	11	6624634	[6624629,6624827]	11	10327496	[10327494,10327782]	383	1316	RRP8	ADM	intra-chromosomal
9119	8	14022089	[14022088,14022211]	1	161200714	[161200603,161200716]	677	1121	SGCZ	NR1I3	inter-chromosomal
59704	20	5935336	[5935254,5935336]	5	178369686	[178369684,178369825]	1093	919	MCM8	ZNF454	inter-chromosomal
6736	1	104231816	[104231814,104231934]	11	116662611	[116662528,116662614]	1284	799	AMY1B	APOA5	inter-chromosomal
15757	10	52004982	[52004981,52005214]	6	108508505	[108508501,108508877]	612	1141	ASAH2	NR2E1	inter-chromosomal
13025	1	242383417	[242383290,242383423]	19	49547481	[49547233,49547483]	859	1005	PLD5	CGB5	inter-chromosomal
42282	17	3582884	[3582882,3583078]	16	19455403	[19455399,19455572]	386	1239	P2RX5;RP11-48B14.2	TMC5	inter-chromosomal
34130	13	114117055	[114117054,114117208]	17	36889529	[36889527,36889932]	616	1117	DCUN1D2	CISD3	inter-chromosomal
51299	5	60098416	[60098416,60098492]	19	15514531	[15514286,15514532]	152	1308	ELOVL7	AKAP8L	inter-chromosomal
9466	10	13275735	[13275732,13275800]	1	169388397	[169388251,169388400]	442	1122	UCMA	C1orf114	inter-chromosomal
42984	16	23083366	[23083363,23083675]	8	82371572	[82371400,82371577]	492	1096	USP31	FABP9	inter-chromosomal
29587	3	138025322	[138025240,138025325]	12	100593008	[100592900,100593010]	2332	137	NME9	ACTR6	inter-chromosomal
19752	11	3129001	[3128997,3129175]	7	93116319	[93116243,93116320]	1003	785	OSBPL5	CALCR	inter-chromosomal
61387	9	16435553	[16435551,16435969]	21	47565861	[47565732,47565866]	474	1012	BNC2	FTCD	inter-chromosomal
16350	2	69642317	[69642316,69642431]	10	73992759	[73992759,73992972]	1	1247	NFU1	ANAPC16	inter-chromosomal
49616	5	60217881	[60217880,60217982]	18	44589343	[44589340,44589441]	735	847	ERCC8	KATNAL2	inter-chromosomal
73245	9	24544970	[24544968,24545059]	7	89939382	[89939381,89939614]	659	866	IZUMO3	C7orf63	inter-chromosomal
58175	2	178082573	[178082433,178082577]	8	29006284	[29006094,29006287]	667	839	HNRNPA3	KIF13B	inter-chromosomal
28397	12	63541201	[63541201,63541425]	2	158181274	[158181182,158181276]	421	959	AVPR1A	ERMN	inter-chromosomal
49617	5	60224691	[60224691,60224786]	18	44589336	[44589336,44589441]	1	1167	ERCC8	KATNAL2	inter-chromosomal
16349	2	69633154	[69633152,69633214]	10	73992759	[73992758,73993004]	1006	637	NFU1	ANAPC16	inter-chromosomal
28825	19	57883150	[57883145,57883276]	12	70330412	[70330233,70330414]	661	789	ZNF547	C12orf28	inter-chromosomal
36943	14	103395595	[103395457,103395599]	5	83356303	[83356119,83356306]	567	835	AMN	EDIL3	inter-chromosomal
31152	7	27141729	[27141725,27142050]	12	122217568	[122217316,122217576]	436	899	HOXA2	RHOF;RP11-347I19.3;TMEM120B	inter-chromosomal
1749	1	19671681	[19671681,19671746]	10	127530506	[127530312,127530506]	925	650	CAPZB	BCCIP;DHX32	inter-chromosomal
40611	5	52942235	[52942062,52942240]	15	90627585	[90627339,90627586]	462	846	NDUFS4	IDH2	inter-chromosomal
71030	7	154989979	[154989977,154990165]	6	44988369	[44988283,44988370]	327	880	AC099552.4	SUPT3H	inter-chromosomal
73167	9	133942592	[133942347,133942597]	7	76908254	[76908253,76908418]	482	803	LAMC3	CCDC146	inter-chromosomal
70441	6	10819119	[10819117,10819173]	9	140323728	[140323726,140323835]	567	741	MAK	NOXA1	inter-chromosomal
24853	11	133715029	[133715029,133715085]	19	50824041	[50823850,50824042]	314	857	SPATA19	KCNC3	inter-chromosomal
49068	5	147661667	[147661659,147661794]	18	20794018	[20793941,20794020]	8	990	SPINK13	CABLES1	inter-chromosomal
55102	2	44028056	[44027980,44028060]	9	130890799	[130890797,130891033]	775	581	DYNC2LI1	AL590708.2	inter-chromosomal
13537	10	5010578	[5010500,5010578]	6	36291310	[36291079,36291313]	725	563	AKR1C1	C6orf222	inter-chromosomal
4796	11	551302	[551147,551303]	1	61920975	[61920972,61921405]	1208	319	LRRC56	NFIA	inter-chromosomal
30200	7	128120750	[128120701,128120750]	12	113537873	[113537605,113537873]	1	923	METTL2B	RASAL1	inter-chromosomal
21734	11	61608003	[61607806,61608005]	15	41562540	[41562540,41562816]	1	920	FADS2	CHP1	inter-chromosomal
53922	4	184600639	[184600506,184600641]	19	55085298	[55085297,55085379]	1166	320	TRAPPC11	LILRA2;LILRB1	inter-chromosomal
77228	19	56662727	[56662719,56663022]	Y	15021271	[15021269,15021318]	638	575	AC024580.1	DDX3Y	inter-chromosomal
64326	6	83820033	[83819844,83820034]	3	121828112	[121828111,121828255]	380	699	DOPEY1	CD86	inter-chromosomal
72350	X	51931861	[51931769,51931867]	7	27672064	[27671955,27672067]	470	618	MAGED4	HIBADH	inter-chromosomal
59894	20	23546611	[23546605,23546724]	X	70837309	[70836962,70837313]	362	662	CST9L	CXCR3	inter-chromosomal
36719	14	96001721	[96001611,96001725]	20	36572383	[36572381,36572673]	394	633	GLRX5	VSTM2L	inter-chromosomal
6787	1	104299535	[104299417,104299536]	11	116662611	[116662528,116662614]	163	746	AMY1C	APOA5	inter-chromosomal
6716	1	104205397	[104205279,104205398]	11	116662611	[116662528,116662614]	194	720	AMY1A	APOA5	inter-chromosomal
29662	16	331925	[331744,331926]	12	101598343	[101598278,101598345]	584	500	ARHGDIG	SLC5A8	inter-chromosomal
61380	9	3346667	[3346666,3346764]	21	46229033	[46228962,46229035]	506	517	RFX3	SUMO3	inter-chromosomal
14057	10	18242466	[18242214,18242468]	5	134294730	[134294727,134294810]	723	403	SLC39A12	PCBD2	inter-chromosomal
47689	4	171010412	[171010409,171010545]	17	57886157	[57886154,57886237]	1150	143	AADAT	VMP1	inter-chromosomal
3059	X	100646810	[100646742,100646815]	1	35250339	[35250337,35250573]	324	557	RP1-164F3.9;RPL36A	GJB3	inter-chromosomal
72479	7	38407669	[38407669,38407770]	X	24745899	[24745896,24746053]	1	666	TRGV1	POLA1	inter-chromosomal
73699	7	129913017	[129912916,129913022]	Y	22921754	[22921752,22921934]	355	485	CPA2	RPS4Y2	inter-chromosomal
3197	1	36644424	[36644286,36644426]	1	174979059	[174979055,174979215]	257	529	MAP7D1	CACYBP	intra-chromosomal
37031	5	150906795	[150906794,150906938]	14	105478272	[105478024,105478275]	267	470	FAT2	CDCA4	inter-chromosomal
47210	17	42979020	[42978888,42979024]	19	1112536	[1112401,1112540]	335	436	CCDC103;FAM187A	SBNO2	inter-chromosomal
48148	17	72233653	[72233433,72233653]	6	29395509	[29395278,29395512]	769	200	TTYH2	OR11A1	inter-chromosomal
27562	18	6890241	[6889960,6890241]	12	53682870	[53682870,53683044]	1	580	ARHGAP28	ESPL1	inter-chromosomal
13026	19	49551982	[49551981,49552222]	1	242383417	[242383290,242383423]	140	503	CGB1	PLD5	inter-chromosomal
9861	1	179051522	[179051286,179051525]	8	82593018	[82592885,82593021]	241	439	TOR3A	IMPA1	inter-chromosomal
7031	14	53224642	[53224461,53224647]	1	112019420	[112019418,112019489]	232	407	STYX	C1orf162	inter-chromosomal
76429	X	48399830	[48399721,48399831]	X	48209032	[48208975,48209032]	1	505	TBC1D25	SSX3	intra-chromosomal
72050	9	123628306	[123628306,123628374]	7	2742356	[2742354,2742523]	241	370	PHF19	AMZ1	inter-chromosomal
21850	X	46434858	[46434619,46434862]	11	62010761	[62010758,62010948]	171	402	CHST7	SCGB1D2	inter-chromosomal
54295	19	58790513	[58790318,58790515]	22	31534396	[31534262,31534399]	149	397	ZNF8	PLA2G3	inter-chromosomal
559	11	66466110	[66466108,66466258]	1	9804063	[9803942,9804066]	214	353	SPTBN2	CLSTN1	inter-chromosomal
1060	1	13002062	[13002061,13002318]	18	10539985	[10539980,10540051]	359	276	PRAMEF6	NAPG	inter-chromosomal
23407	11	94331081	[94330970,94331084]	19	35716115	[35715872,35716115]	188	352	PIWIL4	FAM187B	inter-chromosomal
52845	3	46784403	[46784402,46784572]	19	39760555	[39760555,39760732]	148	352	PRSS45	IL28A	inter-chromosomal
43506	20	23586247	[23586246,23586487]	16	30419366	[30419361,30419515]	191	328	CST9	ZNF771	inter-chromosomal
22326	11	64948696	[64948695,64949099]	12	97313763	[97313762,97313903]	140	340	AP003068.23;CAPN1	NEDD1	inter-chromosomal
66294	4	42448600	[42448600,42448661]	8	8875779	[8875779,8875916]	1	407	ATP8A1	ERI1	inter-chromosomal
37547	15	32936019	[32935824,32936022]	8	22548995	[22548761,22548997]	127	342	SCG5	EGR3	inter-chromosomal
63447	3	57233790	[57233790,57233983]	8	71496028	[71495885,71496031]	128	321	HESX1	TRAM1	inter-chromosomal
33749	22	29440878	[29440768,29440883]	13	97484744	[97484741,97484974]	151	309	ZNRF3	HS6ST3	inter-chromosomal
64321	3	121573670	[121573534,121573679]	3	172163255	[172163026,172163257]	159	304	EAF2	GHSR	intra-chromosomal
8021	1	149831516	[149831515,149831761]	7	135614760	[135614432,135614765]	207	274	HIST2H4B	MTPN	inter-chromosomal
46981	17	39521644	[39521641,39521805]	6	91278342	[91278277,91278346]	365	183	KRT33B	MAP3K7	inter-chromosomal
20068	6	137244005	[137243766,137244005]	11	9228755	[9228719,9228758]	164	283	SLC35D3	DENND5A	inter-chromosomal
25588	12	11081936	[11081835,11081941]	9	134323049	[134323046,134323191]	545	90	PRH2	PRRC2B	inter-chromosomal
31217	12	122962388	[122962384,122962505]	13	98828430	[98828175,98828432]	193	260	ZCCHC8	RNF113B	inter-chromosomal
44705	16	83945972	[83945821,83945978]	X	48270838	[48270746,48270841]	207	248	MLYCD;RP11-505K9.4	SSX4B	inter-chromosomal
40119	17	1613361	[1613357,1613590]	15	82551496	[82551429,82551497]	155	273	TLCD2	EFTUD1	inter-chromosomal
10112	1	185200840	[185200709,185200840]	15	64263760	[64263622,64263767]	208	238	SWT1	DAPK2	inter-chromosomal
8292	1	152086419	[152086417,152086556]	3	63645401	[63645400,63645540]	179	248	TCHH	SNTN	inter-chromosomal
3345	1	38027846	[38027682,38027848]	17	7188407	[7188405,7188508]	207	230	DNALI1	SLC2A4	inter-chromosomal
70365	6	7578795	[7578697,7578796]	6	7310262	[7310150,7310264]	130	266	DSP	SSR1	intra-chromosomal
11023	19	33642216	[33642176,33642216]	1	205068954	[205068934,205068954]	603	0	WDR88	RBBP5	inter-chromosomal
37576	15	34388096	[34388092,34388215]	X	70357037	[70357032,70357233]	90	279	EMC7	MED12	inter-chromosomal
26977	12	50821692	[50821545,50821695]	3	25650835	[25650674,25650837]	158	242	LARP4	TOP2B	inter-chromosomal
25242	3	110791024	[110790790,110791026]	12	6730630	[6730381,6730631]	129	254	PVRL3	LPAR5	inter-chromosomal
3880	22	29755813	[29755812,29755948]	1	44818597	[44818522,44818600]	350	142	AP1B1	ERI3	inter-chromosomal
30089	8	17168863	[17168863,17169147]	12	112498168	[112498074,112498168]	1	315	MTMR7	NAA25	inter-chromosomal
3879	22	29755813	[29755813,29755948]	1	44805087	[44804832,44805087]	1	308	AP1B1	ERI3	inter-chromosomal
60554	3	65428467	[65428463,65428524]	20	44313599	[44313366,44313600]	260	177	MAGI1	WFDC10B	inter-chromosomal
54327	7	100649853	[100649752,100649856]	19	59074629	[59074397,59074636]	181	214	MUC12	MZF1	inter-chromosomal
55064	X	1406087	[1406067,1406088]	2	42671719	[42671494,42671722]	27	282	CSF2RA	KCNG3	inter-chromosomal
1159	1	13112394	[13112393,13112627]	18	10539985	[10539980,10540051]	91	248	PRAMEF6	NAPG	inter-chromosomal
53386	5	131308417	[131308415,131308551]	19	49574135	[49573898,49574141]	133	221	ACSL6	KCNA7	inter-chromosomal
60555	3	65438833	[65438833,65439015]	20	44313599	[44313318,44313599]	1	288	MAGI1	WFDC10B	inter-chromosomal
23819	7	139083443	[139083345,139083445]	11	110479774	[110479708,110479778]	197	183	LUC7L2	ARHGAP20	inter-chromosomal
2672	20	61880167	[61880166,61880248]	1	28887145	[28887143,28887244]	229	163	NKAIN4	TRNAU1AP	inter-chromosomal
60848	4	83349431	[83349431,83349599]	20	61845295	[61845216,61845298]	110	222	HNRPDL	YTHDF1	inter-chromosomal
46145	17	18891560	[18891558,18891727]	X	200834	[200832,200981]	99	223	FAM83G	PLCXD1	inter-chromosomal
8016	1	149805430	[149805116,149805431]	7	135614760	[135614523,135614766]	50	246	HIST2H4A	MTPN	inter-chromosomal
